103,2022,16,300,-16.85,11.99
103,2022,16,400,-17.48,11.99
103,2022,16,500,-17.84,11.99
103,2022,16,600,-18.26,11.99
103,2022,16,700,-18.29,11.99
103,2022,16,800,-18.25,11.99
103,2022,16,900,-19.04,11.99
103,2022,16,1000,-20.44,11.99
103,2022,16,1100,-21.55,11.99
103,2022,16,1200,-22.23,11.99
103,2022,16,1300,-22.29,11.99
103,2022,16,1400,-22.33,12
103,2022,16,1500,-23.35,11.99
103,2022,16,1600,-23.08,11.99
103,2022,16,1700,-23.35,11.98
103,2022,16,1800,-22.26,11.98
103,2022,16,1900,-21.09,11.98
103,2022,16,2000,-20.47,11.98
103,2022,16,2100,-20.02,11.98
103,2022,16,2200,-20.21,11.98
103,2022,16,2300,-20.94,11.98
103,2022,17,0,-21.46,11.98
103,2022,17,100,-21.62,11.98
103,2022,17,200,-21.6,11.98
103,2022,17,300,-20.88,11.98
103,2022,17,400,-19.29,11.98
103,2022,17,500,-18.36,11.98
103,2022,17,600,-18.34,11.98
103,2022,17,700,-19.28,11.98
103,2022,17,800,-19.99,11.98
103,2022,17,900,-20.11,11.98
103,2022,17,1000,-21.02,11.98
103,2022,17,1100,-21.63,11.97
103,2022,17,1200,-22.03,11.98
103,2022,17,1300,-22.64,11.98
103,2022,17,1400,-23.32,11.98
103,2022,17,1500,-24.59,11.98
103,2022,17,1600,-25.19,11.97
103,2022,17,1700,-25.45,11.97
103,2022,17,1800,-25.31,11.97
103,2022,17,1900,-25.28,11.97
103,2022,17,2000,-25.34,11.97
103,2022,17,2100,-26.05,11.97
103,2022,17,2200,-26.49,11.97
103,2022,17,2300,-26.6,11.97
103,2022,18,0,-27.35,11.97
103,2022,18,100,-28.64,11.97
103,2022,18,200,-29.25,11.97
103,2022,18,300,-29.22,11.97
103,2022,18,400,-29.1,11.97
103,2022,18,500,-29.08,11.97
103,2022,18,600,-28.98,11.97
103,2022,18,700,-28.89,11.97
103,2022,18,800,-28.71,11.98
103,2022,18,900,-28.61,11.98
103,2022,18,1000,-28.47,11.98
103,2022,18,1100,-28.3,11.98
103,2022,18,1200,-28.39,11.98
103,2022,18,1300,-28.4,12.02
103,2022,18,1400,-27.03,12.19
103,2022,18,1500,-26.67,12.14
103,2022,18,1600,-27.7,12.04
103,2022,18,1700,-27.66,12
103,2022,18,1800,-27.31,11.99
103,2022,18,1900,-27.24,11.99
103,2022,18,2000,-27.34,11.98
103,2022,18,2100,-27.35,11.98
103,2022,18,2200,-27.29,11.98
103,2022,18,2300,-27.41,11.98
103,2022,19,0,-27.54,11.98
103,2022,19,100,-27.82,11.98
103,2022,19,200,-28.06,11.98
103,2022,19,300,-28.33,11.98
103,2022,19,400,-28.46,11.98
103,2022,19,500,-28.3,11.99
103,2022,19,600,-28.84,11.99
103,2022,19,700,-29.35,11.99
103,2022,19,800,-29.65,11.99
103,2022,19,900,-30.05,11.99
103,2022,19,1000,-30.17,11.99
103,2022,19,1100,-29.93,11.99
103,2022,19,1200,-29.87,11.99
103,2022,19,1300,-29.67,12.06
103,2022,19,1400,-28.1,12.23
103,2022,19,1500,-28.38,12.16
103,2022,19,1600,-29.34,12.05
103,2022,19,1700,-29.25,12.01
103,2022,19,1800,-29.15,12
103,2022,19,1900,-28.92,12
103,2022,19,2000,-28.77,11.99
103,2022,19,2100,-28.57,11.99
103,2022,19,2200,-28.29,11.99
103,2022,19,2300,-28.03,11.99
103,2022,20,0,-27.7,11.99
103,2022,20,100,-27.52,11.99
103,2022,20,200,-27.56,11.99
103,2022,20,300,-27.4,11.99
103,2022,20,400,-27.08,12
103,2022,20,500,-26.46,12
103,2022,20,600,-25.71,12
103,2022,20,700,-25.44,12
103,2022,20,800,-25.86,12
103,2022,20,900,-25.63,12
103,2022,20,1000,-25.31,12
103,2022,20,1100,-24.89,12
103,2022,20,1200,-24.74,12
103,2022,20,1300,-23.61,12.09
103,2022,20,1400,-20.39,12.25
103,2022,20,1500,-20.23,12.22
103,2022,20,1600,-22.36,12.09
103,2022,20,1700,-23.47,12.03
103,2022,20,1800,-23.42,12.01
103,2022,20,1900,-22.71,12
103,2022,20,2000,-22.35,12
103,2022,20,2100,-21.72,12
103,2022,20,2200,-21.04,11.99
103,2022,20,2300,-20.52,11.99
103,2022,21,0,-20.08,11.99
103,2022,21,100,-19.84,11.99
103,2022,21,200,-19.83,11.99
103,2022,21,300,-19.62,11.99
103,2022,21,400,-19.31,11.99
103,2022,21,500,-18.87,11.99
103,2022,21,600,-18.78,11.99
103,2022,21,700,-18.54,11.99
103,2022,21,800,-18,11.99
103,2022,21,900,-18.04,11.99
103,2022,21,1000,-17.68,11.99
103,2022,21,1100,-16.86,11.99
103,2022,21,1200,-16.28,12
103,2022,21,1300,-15.77,12.1
103,2022,21,1400,-14.31,12.27
103,2022,21,1500,-13.55,12.29
103,2022,21,1600,-13.67,12.13
103,2022,21,1700,-13.74,12.05
103,2022,21,1800,-13.79,12.02
103,2022,21,1900,-13.59,12
103,2022,21,2000,-12.09,11.99
103,2022,21,2100,-11.33,11.98
103,2022,21,2200,-10.63,11.98
103,2022,21,2300,-10.39,11.98
103,2022,22,0,-10.05,11.97
103,2022,22,100,-9.42,11.97
103,2022,22,200,-8.37,11.97
103,2022,22,300,-8.54,11.97
103,2022,22,400,-8.82,11.96
103,2022,22,500,-9.24,11.96
103,2022,22,600,-10.06,11.95
103,2022,22,700,-9.72,11.95
103,2022,22,800,-8.7,11.95
103,2022,22,900,-7.59,11.95
103,2022,22,1000,-5.941,11.95
103,2022,22,1100,-5.978,11.95
103,2022,22,1200,-7.02,11.95
103,2022,22,1300,-7.14,11.97
103,2022,22,1400,-6.796,11.96
103,2022,22,1500,-6.556,11.95
103,2022,22,1600,-6.31,11.94
103,2022,22,1700,-5.441,11.93
103,2022,22,1800,-4.547,11.93
103,2022,22,1900,-4.428,11.93
103,2022,22,2000,-4.769,11.93
103,2022,22,2100,-3.234,11.93
103,2022,22,2200,-3.265,11.93
103,2022,22,2300,-3.899,11.93
103,2022,23,0,-4.913,11.93
103,2022,23,100,-5.401,11.93
103,2022,23,200,-4.784,11.93
103,2022,23,300,-4.734,11.93
103,2022,23,400,-5.327,11.93
103,2022,23,500,-5.651,11.93
103,2022,23,600,-6.008,11.93
103,2022,23,700,-5.914,11.93
103,2022,23,800,-5.617,11.93
103,2022,23,900,-5.453,11.93
103,2022,23,1000,-4.773,11.93
103,2022,23,1100,-4.234,11.93
103,2022,23,1200,-4.277,11.94
103,2022,23,1300,-3.396,11.95
103,2022,23,1400,-3.417,11.97
103,2022,23,1500,-3.184,11.96
103,2022,23,1600,-2.817,11.94
103,2022,23,1700,-2.284,11.94
103,2022,23,1800,-2.171,11.94
103,2022,23,1900,-1.834,11.94
103,2022,23,2000,-1.895,11.94
103,2022,23,2100,-2.283,11.94
103,2022,23,2200,-2.259,11.94
103,2022,23,2300,-2.332,11.94
103,2022,24,0,-2.136,11.94
