"TOA5","WetSedge_CR23XPB_9","","","","","","Soil"
"TIMESTAMP","RECORD","NP_sur_AVG","NP_5cm_AVG","NP_10cm_AVG","NP_25cm_AVG","GH_sur_AVG","GH_5cm_AVG","GH_10cm_AVG","GH_25cm_AVG","N_sur_AVG","N_5cm_AVG","N_10cm_AVG","N_25cm_AVG","P_sur_AVG","P_5cm_AVG","P_10cm_AVG","P_25cm_AVG","CT_sur_AVG","CT_5cm_AVG","CT_10cm_AVG","CT_25cm_AVG","Battery_V_AVG","Paneltemp_AVG"
"TS","RN","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","",""
"2024-08-14 15:00:00",14222,6.285,10.6,6.32,3.033,7.532,8.4,7.556,4.889,11.61,8.65,7.05,4.961,9.25,8.3,4.39,1.657,6.973,7.605,6.633,5.01,13.21,14.6
"2024-08-14 18:00:00",14223,6.259,8.66,6.14,3.167,7.37,7.834,7.332,5.079,10.15,8.61,7.534,5.051,7.856,7.063,4.452,1.734,7.467,8.18,7.243,5.099,12.73,12.47
"2024-08-14 21:00:00",14224,5.685,6.506,5.53,3.258,6.958,7.189,6.871,5.191,8.78,8.18,7.643,5.119,6.222,5.648,4.187,1.762,7.45,8.09,7.418,5.215,12.45,9.49
"2024-08-15 00:00:00",14225,5.171,5.351,5.074,3.318,6.49,6.593,6.468,5.287,7.674,7.649,7.442,5.116,5.188,4.798,3.9,1.814,7.254,7.739,7.31,5.386,12.38,7.858
"2024-08-15 03:00:00",14226,4.66,4.177,4.554,3.306,5.958,5.955,5.945,5.224,6.588,7.042,7.141,5.117,4.021,3.725,3.559,1.83,6.89,7.247,7.067,5.471,12.35,6.383
"2024-08-15 06:00:00",14227,4.3,3.782,4.275,3.374,5.591,5.561,5.591,5.202,5.977,6.585,6.863,5.175,3.214,3.17,3.314,1.912,6.539,6.785,6.791,5.555,12.35,4.803
"2024-08-15 09:00:00",14228,4.335,6.074,4.623,3.243,5.643,5.978,5.921,5.136,6.843,6.705,6.316,4.852,4.959,4.92,3.34,1.867,6.316,6.32,6.297,5.539,12.59,8.98
"2024-08-15 12:00:00",14229,5.017,8.68,5.293,3.049,6.328,6.919,6.504,4.845,9.24,7.336,6.276,4.683,7.644,7.06,3.835,1.702,6.419,6.509,6.166,5.247,13.09,12.5
"2024-08-15 15:00:00",14230,6.184,11.44,6.408,3.063,7.19,7.866,7.262,4.822,10.56,8.15,6.732,4.72,8.92,8.43,4.413,1.724,6.931,7.428,6.621,5.15,13.24,13.53
"2024-08-15 18:00:00",14231,6.52,9.89,6.43,3.116,7.255,7.699,7.255,4.899,9.88,8.23,7.126,4.774,8.34,7.641,4.513,1.753,7.404,8.08,7.147,5.148,13.04,12.71
"2024-08-15 21:00:00",14232,5.973,7.094,5.789,3.252,6.93,7.2,6.928,5.078,8.57,7.93,7.296,4.873,6.535,5.959,4.302,1.843,7.526,8.11,7.402,5.287,12.53,11.34
"2024-08-16 00:00:00",14233,5.426,6.467,5.397,3.253,6.744,7.074,6.829,5.149,7.919,7.63,7.087,4.781,5.896,5.536,4.053,1.836,7.254,7.657,7.2,5.374,12.43,11.7
"2024-08-16 03:00:00",14234,5.187,6.176,5.168,3.247,6.76,7.115,6.844,5.132,7.739,7.439,6.938,4.773,6.028,5.617,3.983,1.83,6.998,7.35,6.996,5.388,12.39,11.96
"2024-08-16 06:00:00",14235,5.023,6.003,4.988,3.228,6.659,6.984,6.62,5.04,7.504,7.165,6.855,4.813,5.884,5.56,3.931,1.795,6.796,7.127,6.83,5.302,12.36,10.36
"2024-08-16 09:00:00",14236,5.081,6.637,5.145,3.313,6.773,7.198,6.858,5.209,7.699,7.293,6.757,4.802,6.284,5.951,4.014,1.919,6.894,7.097,6.794,5.455,12.35,10.81
"2024-08-16 12:00:00",14237,5.298,7.805,5.374,3.16,6.914,7.364,6.952,5.077,8.34,7.381,6.615,4.649,7.005,6.529,4.058,1.797,6.864,7.128,6.702,5.325,12.36,11.86
"2024-08-16 15:00:00",14238,6.15,10.45,6.374,3.408,8.04,9,8.19,5.462,10.61,8.51,6.918,4.751,10.56,9.39,4.919,2.088,7.592,7.736,7.115,5.659,12.8,15.25
"2024-08-16 18:00:00",14239,6.413,9.44,6.221,3.109,8.34,8.93,8.26,5.127,10.95,8.68,7.205,4.638,9.81,8.89,5.219,1.807,7.737,8.19,7.306,5.275,12.81,15.26
"2024-08-16 21:00:00",14240,6.108,7.604,5.861,3.195,7.882,8.1,7.716,5.296,9.81,8.49,7.556,4.749,7.911,7.296,5.023,1.864,7.785,8.42,7.681,5.359,12.59,11.85
"2024-08-17 00:00:00",14241,5.725,6.183,5.512,3.445,7.405,7.53,7.238,5.541,8.37,8.04,7.716,5.013,6.304,5.83,4.743,2.091,7.662,8.32,7.869,5.655,12.43,7.241
"2024-08-17 03:00:00",14242,5.062,4.441,4.797,3.316,6.619,6.655,6.481,5.353,7.029,7.165,7.285,4.9,4.715,4.285,4.148,1.976,7.05,7.562,7.519,5.651,12.36,4.647
"2024-08-17 06:00:00",14243,4.386,2.953,4.281,3.541,5.618,5.397,5.514,5.625,5.385,6.435,7.109,5.202,2.65,2.833,3.749,2.192,6.031,6.197,6.915,5.88,12.32,0.337
"2024-08-17 09:00:00",14244,3.985,4.329,4.207,3.346,5.229,5.169,5.335,5.258,5.149,5.9,6.155,4.899,2.641,2.966,3.218,2.023,5.35,5.393,5.9,5.706,13.09,2.584
"2024-08-17 12:00:00",14245,4.581,7.5,4.897,3.142,5.786,6.588,6.182,4.883,9.13,6.804,5.635,4.589,5.691,5.534,3.418,1.896,5.883,5.971,5.672,5.447,13.25,7.89
"2024-08-17 15:00:00",14246,5.511,8.29,5.524,3.302,6.544,7.418,6.749,4.785,10.44,7.944,6.601,4.834,7.881,6.946,4.085,2.008,6.947,7.354,6.52,5.325,13.18,8.71
"2024-08-17 18:00:00",14247,5.738,7.849,5.633,3.297,6.848,7.635,6.985,4.796,10.51,8.64,7.485,4.875,8.22,7.095,4.319,1.969,7.447,7.917,7.034,5.263,13.01,8.93
"2024-08-17 21:00:00",14248,5.714,7.263,5.57,3.323,6.788,7.356,6.907,4.899,9.9,8.89,8.01,5.025,7.41,6.389,4.309,1.963,7.697,8.14,7.372,5.339,12.62,9.14
"2024-08-18 00:00:00",14249,5.347,5.9,5.183,3.371,6.348,6.6,6.416,5,8.5,8.47,8.11,5.211,5.731,5.213,4.078,1.983,7.639,7.838,7.419,5.451,12.49,9.19
"2024-08-18 03:00:00",14250,5.096,5.913,5.031,3.359,6.184,6.49,6.22,4.96,7.98,8.03,7.884,5.315,5.567,5.298,3.958,1.937,7.176,7.287,7.1,5.458,12.42,9.09
"2024-08-18 06:00:00",14251,5.081,6.263,5.089,3.409,6.336,6.822,6.491,5.023,8.05,7.969,7.626,5.359,6.147,5.768,4.006,1.996,7.042,7.109,6.906,5.533,12.38,10.12
"2024-08-18 09:00:00",14252,5.19,7.395,5.315,3.36,6.736,7.456,6.954,5.004,8.55,8.11,7.438,5.295,7.001,6.497,4.12,1.979,7.032,7.156,6.788,5.479,12.36,12.69
"2024-08-18 12:00:00",14253,5.747,9.46,5.937,3.345,7.476,8.39,7.617,5.02,10.02,8.62,7.539,5.291,8.65,7.956,4.528,1.983,7.427,7.815,7.057,5.423,12.54,14.59
"2024-08-18 15:00:00",14254,6.479,11,6.54,3.188,8.18,9.21,8.21,4.947,11.36,9.22,7.787,5.166,9.62,8.79,4.791,1.837,8.1,8.82,7.567,5.252,12.64,16.12
"2024-08-18 18:00:00",14255,6.986,10.73,6.983,3.609,8.9,9.77,8.91,5.53,11.75,9.99,8.61,5.568,9.68,8.86,5.285,2.229,9.12,9.89,8.6,5.727,12.53,15.45
"2024-08-18 21:00:00",14256,6.807,8.84,6.556,3.509,8.59,9.22,8.63,5.609,10.86,9.84,8.8,5.525,9.65,8.42,5.3,2.144,9.26,9.9,8.81,5.808,12.5,16.62
"2024-08-19 00:00:00",14257,6.055,6.431,5.762,3.506,7.789,7.96,7.631,5.596,9.19,9.07,8.85,5.695,7.072,6.414,4.962,2.072,8.78,9.14,8.65,5.828,12.4,11.68
"2024-08-19 03:00:00",14258,5.404,4.759,5.164,3.624,7.015,6.97,6.927,5.755,7.707,8.32,8.54,5.809,5.347,4.984,4.509,2.177,8.22,8.18,8.15,6.013,12.36,8.5
"2024-08-19 06:00:00",14259,4.766,3.445,4.593,3.724,6.197,6.003,6.157,5.796,6.386,7.525,8.08,5.909,3.972,3.81,4.078,2.294,7.513,7.116,7.469,6.086,12.39,6.195
"2024-08-19 09:00:00",14260,4.665,5.837,4.819,3.513,5.912,5.997,6.053,5.572,6.904,7.245,7.293,5.569,4.837,4.81,3.84,2.157,6.81,6.252,6.574,5.874,13.02,8.73
"2024-08-19 12:00:00",14261,5.083,6.9,5.153,3.478,6.259,6.49,6.345,5.395,8.53,7.612,7.145,5.515,6.296,5.936,4.077,2.166,6.844,6.556,6.446,5.676,13.04,9.89
"2024-08-19 15:00:00",14262,5.643,8.54,5.711,3.439,6.95,7.473,7.024,5.298,10.58,8.47,7.281,5.394,7.994,7.41,4.47,2.169,7.154,7.261,6.727,5.547,13.21,11.78
"2024-08-19 18:00:00",14263,5.768,7.306,5.579,3.387,7.154,7.472,6.961,5.096,10.18,8.42,7.659,5.406,7.261,6.548,4.474,2.01,7.36,8.02,7.181,5.212,12.88,9.41
"2024-08-19 21:00:00",14264,5.262,4.586,4.93,3.488,6.674,6.742,6.428,5.152,8.28,7.77,7.858,5.525,4.823,4.336,4.114,2.056,7.015,7.622,7.345,5.269,12.58,4.306
"2024-08-20 00:00:00",14265,4.455,2.753,4.262,3.614,5.685,5.464,5.469,5.232,6.253,6.951,7.682,5.648,2.198,2.34,3.532,2.176,6.108,6.181,6.737,5.488,12.46,0.315
"2024-08-20 03:00:00",14266,3.794,2.388,3.804,3.499,4.8,4.563,4.738,5.04,4.995,6.157,6.98,5.509,1.592,1.846,2.996,2.106,5.256,4.959,5.749,5.464,12.39,-0.594
"2024-08-20 06:00:00",14267,3.401,2.028,3.447,3.386,4.16,3.917,4.144,4.749,4.128,5.417,6.279,5.381,1.369,1.585,2.656,2.017,4.685,4.22,5.008,5.235,12.34,-0.851
"2024-08-20 09:00:00",14268,3.343,3.497,3.626,3.351,4.008,3.928,4.069,4.552,4.714,5.294,5.731,5.226,1.636,2.043,2.57,2.013,4.355,3.869,4.555,5.073,12.79,0.068
"2024-08-20 12:00:00",14269,3.828,5.676,4.074,3.014,4.373,4.586,4.484,4.08,6.85,5.636,5.273,4.764,3.711,3.602,2.602,1.71,4.472,4.329,4.332,4.587,13.24,2.937
"2024-08-20 15:00:00",14270,4.43,6.647,4.595,3.128,4.934,5.219,5.018,4.123,7.483,6.224,5.568,4.76,5.021,4.641,3.022,1.816,5.249,5.264,4.911,4.539,13.38,3.737
"2024-08-20 18:00:00",14271,5.008,6.976,5.014,3.229,5.671,6.164,5.847,4.245,8.37,6.927,5.934,4.722,7.129,6.384,3.599,1.894,5.998,6.249,5.533,4.606,13.39,6.456
"2024-08-20 21:00:00",14272,4.753,5.381,4.529,2.975,5.319,5.573,5.347,3.992,7.102,6.554,6.04,4.513,5.967,4.922,3.364,1.58,6.007,6.346,5.699,4.257,12.71,6.045
"2024-08-21 00:00:00",14273,4.135,2.572,3.783,3.07,4.719,4.608,4.545,4.048,5.473,5.859,6.204,4.69,3.047,2.574,2.987,1.594,5.751,5.915,5.723,4.254,12.5,1.97
"2024-08-21 03:00:00",14274,3.483,1.83,3.411,3.228,3.977,3.831,4.047,4.269,4.109,5.373,5.897,4.717,1.784,1.847,2.691,1.799,5.205,4.943,5.305,4.611,12.39,1.065
"2024-08-21 06:00:00",14275,3.005,2.455,3.111,2.913,3.529,3.527,3.734,3.926,3.97,4.923,5.17,4.355,2.021,2.201,2.357,1.598,4.431,3.959,4.466,4.427,12.34,4.43
"2024-08-21 09:00:00",14276,3.328,4.274,3.498,2.883,3.701,3.8,3.854,3.779,4.605,4.933,4.959,4.328,3.225,3.259,2.501,1.597,4.305,3.88,4.185,4.265,12.41,6.386
"2024-08-21 12:00:00",14277,3.855,6.398,4.03,2.622,4.305,4.562,4.354,3.458,6.026,5.161,4.758,4.056,4.615,4.314,2.604,1.367,4.341,4.245,4.082,3.877,12.91,8.71
"2024-08-21 15:00:00",14278,4.807,8.42,4.987,2.913,5.2,5.507,5.172,3.769,7.278,5.946,5.244,4.277,6.124,5.723,3.241,1.64,5.13,5.373,4.815,4.049,13.1,8.93
"2024-08-21 18:00:00",14279,5.268,8.14,5.228,2.9,5.809,6.252,5.882,3.893,7.744,6.55,5.477,4.162,7.875,6.88,3.703,1.672,5.709,6.195,5.405,4.148,13.18,12.15
"2024-08-21 21:00:00",14280,4.893,5.555,4.545,2.739,5.277,5.362,5.102,3.723,6.322,5.851,5.633,4.119,5.55,4.867,3.417,1.392,5.632,6.315,5.598,3.782,12.65,8.36
"2024-08-22 00:00:00",14281,4.322,4.232,4.139,2.87,4.871,4.883,4.803,3.989,5.613,5.619,5.628,4.167,4.087,3.774,3.166,1.511,5.605,6.011,5.647,4.053,12.48,6.002
"2024-08-22 03:00:00",14282,3.772,2.995,3.615,2.829,4.375,4.333,4.376,3.984,4.799,5.189,5.375,4.097,3.115,2.876,2.821,1.492,5.254,5.426,5.332,4.127,12.39,4.891
"2024-08-22 06:00:00",14283,3.389,2.881,3.364,2.812,3.955,3.925,4.048,3.961,4.275,4.882,5.087,4.036,2.778,2.73,2.625,1.526,4.888,4.823,4.953,4.191,12.35,5.01
"2024-08-22 09:00:00",14284,3.554,4.863,3.727,2.764,4.232,4.382,4.356,3.897,5.182,5.086,4.838,3.926,4.033,3.959,2.738,1.545,4.69,4.501,4.632,4.204,12.6,7.065
"2024-08-22 12:00:00",14285,3.97,6.519,4.09,2.484,5.282,5.682,5.27,3.635,7.737,5.71,4.738,3.648,5.853,5.315,2.931,1.316,4.693,4.722,4.461,3.865,13.29,9.62
"2024-08-22 15:00:00",14286,4.526,6.735,4.472,2.57,6.442,6.845,6.148,3.84,8.66,6.205,5.308,3.815,6.577,5.638,3.279,1.307,5.153,5.674,4.963,3.661,13.33,7.512
"2024-08-22 18:00:00",14287,4.453,5.231,4.277,2.677,6.467,6.714,6.27,4.433,7.644,6.272,5.69,3.898,5.113,4.405,3.246,1.421,5.445,6.192,5.508,3.823,12.68,5.01
"2024-08-22 21:00:00",14288,4.065,4.193,3.936,2.675,5.594,5.71,5.574,4.694,6.44,5.99,5.721,3.886,4.001,3.598,3.015,1.441,5.379,6.015,5.606,3.999,12.47,4.195
"2024-08-23 00:00:00",14289,3.711,3.585,3.642,2.687,4.734,4.794,4.787,4.602,5.548,5.615,5.614,3.939,3.265,3.084,2.799,1.463,5.149,5.451,5.361,4.118,12.37,3.696
"2024-08-23 03:00:00",14290,3.462,3.237,3.425,2.687,4.144,4.174,4.185,4.331,4.978,5.241,5.424,4.013,2.856,2.747,2.624,1.476,4.826,4.831,4.972,4.122,12.33,3.091
"2024-08-23 06:00:00",14291,3.262,2.98,3.238,2.663,3.648,3.659,3.684,4.001,4.476,4.894,5.172,4.044,2.524,2.457,2.458,1.47,4.447,4.328,4.569,4.041,12.31,2.57
"2024-08-23 09:00:00",14292,3.23,3.642,3.297,2.63,3.567,3.548,3.577,3.787,4.31,4.687,4.85,4.003,2.756,2.773,2.406,1.467,4.205,4.083,4.28,3.959,12.31,2.816
"2024-08-23 12:00:00",14293,3.595,5.385,3.708,2.544,4.529,4.518,4.442,3.872,5.678,4.924,4.607,3.872,4.129,3.954,2.551,1.398,4.333,4.318,4.197,3.807,12.4,4.033
"2024-08-23 15:00:00",14294,4.334,7.4,4.405,2.469,6.296,6.396,6.148,4.397,8.2,5.954,4.872,3.724,6.317,5.695,2.943,1.319,4.911,5.061,4.46,3.664,12.7,5.469
"2024-08-23 18:00:00",14295,4.693,6.315,4.499,2.548,7.363,7.561,7.236,5.143,9.37,7.155,6.038,3.872,6.487,5.316,3.212,1.34,5.434,5.668,4.925,3.584,12.83,5.026
"2024-08-23 21:00:00",14296,4.247,4.215,4.011,2.592,6.122,6.338,6.131,5.255,7.854,7.41,6.985,4.109,4.378,3.673,2.999,1.341,5.172,5.402,5.013,3.562,12.56,3.227
"2024-08-24 00:00:00",14297,3.698,3.04,3.581,2.687,4.675,4.776,4.728,4.958,5.799,6.706,6.952,4.432,2.749,2.564,2.711,1.419,4.681,4.839,4.807,3.668,12.38,1.701
"2024-08-24 03:00:00",14298,3.28,2.616,3.249,2.651,3.859,3.899,3.925,4.463,4.494,5.681,6.162,4.518,2.129,2.135,2.415,1.402,4.331,4.373,4.452,3.671,12.31,1.371
"2024-08-24 06:00:00",14299,2.959,1.809,2.9,2.681,3.236,3.215,3.233,4.02,3.411,4.647,5.428,4.575,1.529,1.624,2.202,1.413,3.929,4.026,4.202,3.608,12.28,-0.166
"2024-08-24 09:00:00",14300,2.837,2.837,2.972,2.635,3.139,3.108,3.114,3.643,3.295,4.104,4.657,4.388,1.703,1.933,2.076,1.396,3.771,3.818,3.961,3.588,12.33,-0.327
"2024-08-24 12:00:00",14301,3.241,4.857,3.47,2.56,4.437,4.552,4.376,3.684,5.291,4.44,4.221,4.112,3.548,3.437,2.271,1.371,4.088,4.049,3.929,3.552,12.77,1.239
"2024-08-24 15:00:00",14302,3.844,6.349,4.019,2.478,6.964,7.318,6.899,4.325,8.5,5.866,4.578,3.825,6.2,5.201,2.706,1.327,4.858,4.645,4.153,3.513,13.33,4.696
"2024-08-24 18:00:00",14303,3.987,5.412,3.98,2.5,6.831,7.149,6.868,4.975,8.55,6.786,5.812,3.894,5.473,4.497,2.834,1.287,5.245,5.095,4.487,3.346,13.1,4.242
"2024-08-24 21:00:00",14304,3.641,3.482,3.514,2.494,5.478,5.678,5.541,5.038,7.072,6.775,6.534,4.065,3.573,2.962,2.585,1.245,4.912,4.933,4.554,3.272,12.72,2.664
"2024-08-25 00:00:00",14305,3.131,2.23,3.054,2.524,4.052,4.095,4.119,4.727,5.114,6.014,6.416,4.298,2.009,1.873,2.267,1.264,4.453,4.458,4.389,3.32,12.51,0.856
"2024-08-25 03:00:00",14306,2.721,1.783,2.742,2.518,2.937,2.893,3.026,4.203,3.43,4.984,5.711,4.392,1.316,1.45,2.011,1.282,4.028,3.924,4.086,3.375,12.4,-0.216
"2024-08-25 06:00:00",14307,2.485,1.727,2.542,2.454,2.286,2.224,2.347,3.606,2.421,3.994,4.818,4.321,1.102,1.282,1.805,1.242,3.632,3.494,3.742,3.321,12.33,-0.86
"2024-08-25 09:00:00",14308,2.357,2.153,2.496,2.365,2.323,2.261,2.362,3.181,2.41,3.44,3.964,4.067,1.177,1.367,1.66,1.201,3.425,3.268,3.485,3.286,12.34,-0.088
"2024-08-25 12:00:00",14309,2.892,5.228,3.264,2.353,3.93,4.048,3.873,3.185,4.884,4.038,3.587,3.777,3.403,3.458,1.964,1.22,3.799,3.67,3.53,3.315,12.9,2.524
"2024-08-25 15:00:00",14310,3.857,6.664,3.993,2.436,8.18,8.96,8.19,4.11,9.03,6.203,4.211,3.56,8.36,6.955,2.902,1.37,4.877,4.609,4.029,3.523,13.25,9.15
"2024-08-25 18:00:00",14311,4.731,7.098,4.564,2.685,9.68,10.27,9.71,5.433,8.75,7.396,6.053,3.909,10.39,8.65,3.878,1.528,5.586,5.527,4.681,3.481,13.05,11.43
"2024-08-25 21:00:00",14312,4.128,3.958,3.673,2.39,6.602,6.899,6.708,5.56,7.017,6.974,6.846,3.996,6.562,4.947,3.36,1.191,5.158,5.222,4.625,3.019,12.7,7.829
"2024-08-26 00:00:00",14313,3.242,1.22,2.855,2.499,3.978,3.781,3.849,5.266,4.356,5.806,6.89,4.484,2.268,1.814,2.73,1.26,4.146,4.315,4.426,3.028,12.49,-0.473
"2024-08-26 03:00:00",14314,2.352,0.32,2.219,2.32,2.091,1.949,2.247,4.456,2.469,4.571,5.672,4.299,1.106,0.977,2.064,1.203,3.326,3.169,3.626,3.141,12.39,-0.939
"2024-08-26 06:00:00",14315,1.943,-0.174,1.839,2.257,1.148,0.996,1.261,3.583,1.581,3.494,4.652,4.229,0.701,0.623,1.739,1.187,2.803,2.48,3.063,3.07,12.37,-1.596
"2024-08-26 09:00:00",14316,1.568,0.292,1.696,2.118,1.196,1.235,1.497,2.908,1.59,3.298,3.582,3.786,0.455,0.518,1.448,1.2,2.503,1.939,2.622,3.17,13.37,3.395
"2024-08-26 12:00:00",14317,1.244,2.283,1.677,1.633,4.246,5.035,4.521,2.61,6.668,4.602,2.954,3.058,1.523,2.231,1.324,0.883,2.607,2.355,2.331,2.821,13.26,11.28
"2024-08-26 15:00:00",14318,3.249,7.886,3.678,2.143,9.1,10.07,9.05,4.117,10.31,6.815,4.368,3.47,8.5,7.601,2.88,1.324,4.429,4.711,3.688,3.039,13.17,15.56
"2024-08-26 18:00:00",14319,4.63,8.23,4.35,2.18,9.93,10.43,9.82,5.376,9.02,7.345,5.898,3.695,9.89,8.31,3.677,1.308,5.486,5.931,4.668,2.88,12.93,15.03
"2024-08-26 21:00:00",14320,4.209,5.016,3.613,1.827,7.449,7.713,7.365,5.591,8.12,7.014,6.408,3.593,6.485,5.021,3.109,0.904,5.373,5.817,4.791,2.545,12.59,10.52
"2024-08-27 00:00:00",14321,3.283,1.502,2.817,2.215,5.016,4.952,4.907,5.733,5.702,6.352,6.835,4.185,2.569,2.109,2.708,1.214,5.084,5.275,4.975,2.964,12.44,2.844
"2024-08-27 03:00:00",14322,2.524,0.889,2.343,2.196,3.21,3.076,3.264,5.123,3.903,5.412,6.208,4.217,1.277,1.233,2.19,1.254,4.171,3.996,4.273,3.203,12.37,0.352
"2024-08-27 06:00:00",14323,1.989,0.509,1.948,2.07,2.349,2.31,2.546,4.342,2.943,4.627,5.325,4.062,0.811,0.866,1.761,1.197,3.442,3.012,3.495,3.226,12.36,1.127
"2024-08-27 09:00:00",14324,1.601,0.711,1.682,1.851,2.536,2.75,2.858,3.695,3.548,4.547,4.475,3.712,0.727,1.044,1.485,1.109,2.928,2.257,2.866,3.166,13.27,6.134
"2024-08-27 12:00:00",14325,1.853,4.721,2.322,1.471,5.339,6.171,5.652,3.499,8.28,5.83,4.092,3.211,3.531,3.676,1.641,0.828,2.856,2.542,2.542,2.812,13.24,12.78
"2024-08-27 15:00:00",14326,3.763,7.974,3.786,1.773,7.87,8.42,7.749,4.436,9.32,6.756,5.241,3.691,6.828,6.101,2.67,1.032,4.172,4.681,3.689,2.677,12.98,12.85
"2024-08-27 18:00:00",14327,4.26,7.106,4.038,1.862,7.791,8.19,7.745,5.192,9.24,7.191,5.874,3.726,7.215,6.188,3.053,1.074,5.089,5.849,4.657,2.799,12.88,11.87
"2024-08-27 21:00:00",14328,4.023,5.136,3.682,1.882,6.803,7.039,6.772,5.519,8.12,7.003,6.226,3.799,5.507,4.698,2.942,1.03,5.496,6.269,5.218,2.92,12.49,9.27
"2024-08-28 00:00:00",14329,3.518,3.168,3.226,2.126,5.518,5.544,5.467,5.631,6.519,6.514,6.425,4.095,3.437,3.085,2.733,1.214,5.532,6.11,5.493,3.295,12.41,5.131
"2024-08-28 03:00:00",14330,3.066,2.883,2.915,2.028,4.774,4.814,4.833,5.259,5.797,6.018,6.001,3.981,2.859,2.629,2.39,1.152,5.088,5.428,5.132,3.463,12.36,4.861
"2024-08-28 06:00:00",14331,2.871,2.82,2.809,2.106,4.315,4.342,4.393,4.98,5.273,5.683,5.759,4.066,2.628,2.55,2.296,1.241,4.852,4.996,4.892,3.633,12.34,4.267
"2024-08-28 09:00:00",14332,3.132,5.588,3.337,1.991,4.809,4.985,4.948,4.686,6.099,5.833,5.35,3.867,4.316,4.249,2.437,1.21,4.651,4.635,4.548,3.686,12.4,7.017
"2024-08-28 12:00:00",14333,3.949,7.459,4.001,1.873,6.613,7.007,6.611,4.739,8.54,6.445,5.338,3.73,6.628,5.9,2.797,1.044,4.977,5.216,4.589,3.445,12.69,9.01
"2024-08-28 15:00:00",14334,4.647,8.16,4.585,2.036,7.88,8.36,7.879,5.396,9.62,7.313,5.897,3.875,7.578,6.624,3.331,1.204,5.803,6.332,5.337,3.57,12.81,9.93
"2024-08-28 18:00:00",14335,5.119,8.55,4.965,2.09,8.67,9.22,8.75,5.97,10.24,7.944,6.33,3.867,8.5,7.353,3.696,1.237,6.365,7.108,5.945,3.698,12.85,11.47
"2024-08-28 21:00:00",14336,4.8,5.724,4.375,2.146,7.392,7.669,7.381,6.201,8.65,7.56,6.746,4.045,6.22,5.193,3.482,1.182,6.612,7.451,6.368,3.666,12.58,8.71
"2024-08-29 00:00:00",14337,4.243,4.33,3.978,2.374,6.215,6.274,6.218,6.289,7.281,7.118,6.85,4.27,4.455,4.034,3.285,1.384,6.506,7.186,6.51,4.036,12.42,5.955
"2024-08-29 03:00:00",14338,3.901,4.054,3.737,2.401,5.521,5.526,5.551,5.982,6.466,6.562,6.57,4.313,3.946,3.65,3.061,1.42,6.05,6.589,6.241,4.223,12.35,4.524
"2024-08-29 06:00:00",14339,3.482,2.628,3.241,2.396,4.755,4.704,4.769,5.559,5.47,5.861,6.243,4.366,2.951,2.702,2.748,1.4,5.46,5.858,5.811,4.236,12.32,2.515
"2024-08-29 09:00:00",14340,3.012,1.799,2.865,2.5,3.201,3.08,3.3,5.143,4.086,5.19,5.928,4.508,1.644,1.708,2.451,1.505,4.47,4.562,5.144,4.311,12.32,-0.084
"2024-08-29 12:00:00",14341,2.64,1.785,2.633,2.415,2.783,2.732,2.873,4.499,3.943,4.796,5.251,4.356,1.338,1.486,2.113,1.448,3.689,3.683,4.295,4.197,13.09,0.33
"2024-08-29 15:00:00",14342,2.445,1.737,2.46,2.327,3.446,3.298,3.348,4.032,4.506,4.642,4.756,4.22,1.399,1.496,1.925,1.372,3.369,3.334,3.798,3.94,13.54,0.787
"2024-08-29 18:00:00",14343,2.342,1.677,2.342,2.281,3.937,3.96,3.85,3.859,4.568,4.457,4.509,4.099,1.486,1.517,1.848,1.34,3.241,3.241,3.564,3.71,13.46,0.372
"2024-08-29 21:00:00",14344,2.207,1.374,2.183,2.246,3.252,3.224,3.278,3.774,3.432,3.949,4.263,3.974,1.282,1.348,1.747,1.3,3.104,3.045,3.378,3.514,12.79,-0.514
"2024-08-30 00:00:00",14345,2.102,1.504,2.114,2.173,2.226,2.078,2.279,3.511,2.18,3.251,3.831,3.811,1.092,1.241,1.625,1.237,2.886,2.702,3.106,3.338,12.55,-1.373
"2024-08-30 03:00:00",14346,1.996,1.426,2.002,2.083,1.632,1.467,1.67,3.099,1.398,2.591,3.265,3.603,0.945,1.105,1.491,1.161,2.67,2.364,2.808,3.169,12.41,-1.58
"2024-08-30 06:00:00",14347,1.92,1.358,1.918,2.019,1.331,1.168,1.343,2.697,1.019,2.098,2.771,3.405,0.839,1.024,1.397,1.106,2.466,2.116,2.557,3.006,12.33,-1.76
"2024-08-30 09:00:00",14348,1.703,1.335,1.749,1.828,1.316,1.259,1.395,2.282,1.412,1.97,2.191,2.961,0.684,0.84,1.151,0.935,2.199,1.796,2.225,2.79,13.04,0.451
"2024-08-30 12:00:00",14349,1.467,1.302,1.565,1.597,2.547,3.291,2.735,2.021,5.401,3.197,2.001,2.434,0.971,0.981,0.835,0.627,2.015,1.803,1.928,2.445,13.52,2.745
"2024-08-30 15:00:00",14350,2.3,2.659,2.356,2.172,6.497,7.285,6.496,3.069,7.153,4.998,3.375,2.923,3.451,2.868,1.732,1.231,2.95,3.038,2.813,2.937,13.44,6.03
"2024-08-30 18:00:00",14351,2.843,3.771,2.755,2.208,7.642,8.1,7.684,4.055,5.626,5.243,4.459,3.077,6.882,5.837,2.623,1.3,3.404,3.608,3.234,2.891,13.23,7.344
