"TOA5","Tlk_InletCR800","CR800","1025","CR800.Std.32.05","CPU:CR800_Tlk_inlet_v1.1.CR8","22673","Tl_intet"
"TIMESTAMP","RECORD","Cond_Avg","Cond_uS_Avg","Ct_Avg","Temp_C_Avg","Lvl_mm","enter_obs_gage_ht_mm","BattV_Min"
"TS","RN","mS/cm","uS/cm","mS/cm","Deg C","mm","","Volts"
"","","Avg","Avg","Avg","Avg","Smp","Smp","Min"
"2025-06-25 00:00:00",11841,0.05491851,54.92,0.03831632,9.88,-515.8,0,12.8
"2025-06-25 00:30:00",11842,0.05510585,55.11,0.03841941,9.86,-507.7,0,12.78
"2025-06-25 01:00:00",11843,0.0553776,55.38,0.03858372,9.84,-495,0,12.84
"2025-06-25 01:30:00",11844,0.0557885,55.79,0.03890236,9.87,-477.7,0,12.83
"2025-06-25 02:00:00",11845,0.05641134,56.41,0.03939955,9.92,-462.7,0,12.83
"2025-06-25 02:30:00",11846,0.05701738,57.02,0.03976447,9.87,-443.1,0,12.83
"2025-06-25 03:00:00",11847,0.05745019,57.45,0.0398275,9.66,-428.1,0,12.82
"2025-06-25 03:30:00",11848,0.05763425,57.63,0.03960789,9.36,-414.2,0,12.82
"2025-06-25 04:00:00",11849,0.05794788,57.95,0.03957205,9.14,-401.5,0,12.81
"2025-06-25 04:30:00",11850,0.05806117,58.06,0.03946748,8.99,-392.3,0,12.77
"2025-06-25 05:00:00",11851,0.05826974,58.27,0.03950538,8.9,-383.1,0,12.82
"2025-06-25 05:30:00",11852,0.05858966,58.59,0.03968849,8.87,-373.8,0,12.81
"2025-06-25 06:00:00",11853,0.05882536,58.83,0.03988581,8.9,-366.9,0,12.81
"2025-06-25 06:30:00",11854,0.05898711,58.99,0.04000802,8.91,-362.3,0,12.81
"2025-06-25 07:00:00",11855,0.05903956,59.04,0.04000593,8.88,-357.7,0,12.81
"2025-06-25 07:30:00",11856,0.05903663,59.04,0.03990865,8.8,-355.4,0,12.76
"2025-06-25 08:00:00",11857,0.05903214,59.03,0.039935,8.82,-353.1,0,12.81
"2025-06-25 08:30:00",11858,0.05901464,59.01,0.03998288,8.88,-351.9,0,12.79
"2025-06-25 09:00:00",11859,0.05898128,58.98,0.03996703,8.88,-350.8,0,12.84
"2025-06-25 09:30:00",11860,0.05897238,58.97,0.03994191,8.86,-350.8,0,12.8
"2025-06-25 10:00:00",11861,0.05912573,59.13,0.04013634,8.94,-350.8,0,12.84
"2025-06-25 10:30:00",11862,0.05922453,59.22,0.0402708,9,-351.9,0,12.83
"2025-06-25 11:00:00",11863,0.05921708,59.22,0.04020227,8.94,-353.1,0,12.82
"2025-06-25 11:30:00",11864,0.05918498,59.18,0.04013427,8.91,-355.4,0,12.82
"2025-06-25 12:00:00",11865,0.05918546,59.19,0.04012354,8.9,-356.5,0,12.84
"2025-06-25 12:30:00",11866,0.05913953,59.14,0.04013956,8.94,-357.7,0,12.85
"2025-06-25 13:00:00",11867,0.05910837,59.11,0.04013972,8.95,-360,0,12.85
"2025-06-25 13:30:00",11868,0.0590448,59.04,0.04010297,8.96,-362.3,0,12.82
"2025-06-25 14:00:00",11869,0.05898139,58.98,0.04009448,8.99,-364.6,0,12.86
"2025-06-25 14:30:00",11870,0.05893761,58.94,0.04005806,8.98,-366.9,0,12.81
"2025-06-25 15:00:00",11871,0.0589014,58.9,0.04004357,8.99,-369.2,0,12.84
"2025-06-25 15:30:00",11872,0.05887602,58.88,0.04007617,9.03,-371.5,0,12.8
"2025-06-25 16:00:00",11873,0.05881453,58.81,0.04009009,9.08,-375,0,12.94
"2025-06-25 16:30:00",11874,0.05876401,58.76,0.04010475,9.12,-377.3,0,12.93
"2025-06-25 17:00:00",11875,0.05880355,58.8,0.04021587,9.2,-379.6,0,12.88
"2025-06-25 17:30:00",11876,0.05882948,58.83,0.04020386,9.17,-381.9,0,12.84
"2025-06-25 18:00:00",11877,0.05890597,58.91,0.04030659,9.21,-386.5,0,12.84
"2025-06-25 18:30:00",11878,0.05902042,59.02,0.04058174,9.38,-388.8,0,12.85
"2025-06-25 19:00:00",11879,0.05907342,59.07,0.04066147,9.42,-391.2,0,12.86
"2025-06-25 19:30:00",11880,0.05915278,59.15,0.04066596,9.37,-393.5,0,12.8
"2025-06-25 20:00:00",11881,0.05925671,59.26,0.04070823,9.35,-395.8,0,12.84
"2025-06-25 20:30:00",11882,0.05926498,59.26,0.04068559,9.33,-396.9,0,12.79
"2025-06-25 21:00:00",11883,0.05928184,59.28,0.0406644,9.3,-400.4,0,12.83
"2025-06-25 21:30:00",11884,0.05926996,59.27,0.04062139,9.27,-402.7,0,12.78
"2025-06-25 22:00:00",11885,0.05925396,59.25,0.04059216,9.25,-405,0,12.83
"2025-06-25 22:30:00",11886,0.0592171,59.22,0.04054111,9.23,-407.3,0,12.78
"2025-06-25 23:00:00",11887,0.05916129,59.16,0.0404573,9.19,-408.5,0,12.81
"2025-06-25 23:30:00",11888,0.05915095,59.15,0.04038476,9.14,-410.8,0,12.78
"2025-06-26 00:00:00",11889,0.05908309,59.08,0.04026614,9.08,-413.1,0,12.81
"2025-06-26 00:30:00",11890,0.05904323,59.04,0.04017745,9.02,-416.5,0,12.81
"2025-06-26 01:00:00",11891,0.05906634,59.07,0.04014881,8.99,-418.8,0,12.8
"2025-06-26 01:30:00",11892,0.05903178,59.03,0.04005359,8.93,-420,0,12.77
"2025-06-26 02:00:00",11893,0.05902087,59.02,0.03996444,8.86,-422.3,0,12.8
"2025-06-26 02:30:00",11894,0.05899969,59,0.03985452,8.78,-424.6,0,12.76
"2025-06-26 03:00:00",11895,0.05897992,58.98,0.03977715,8.72,-426.9,0,12.79
"2025-06-26 03:30:00",11896,0.05891591,58.92,0.03967636,8.67,-429.2,0,12.74
"2025-06-26 04:00:00",11897,0.05891984,58.92,0.03963279,8.63,-430.4,0,12.78
"2025-06-26 04:30:00",11898,0.05890024,58.9,0.03957395,8.59,-432.7,0,12.78
"2025-06-26 05:00:00",11899,0.05886666,58.87,0.0395224,8.57,-433.8,0,12.74
"2025-06-26 05:30:00",11900,0.05882985,58.83,0.03946948,8.55,-436.2,0,12.77
"2025-06-26 06:00:00",11901,0.05885849,58.86,0.03950725,8.56,-438.5,0,12.77
"2025-06-26 06:30:00",11902,0.05888816,58.89,0.03963205,8.65,-440.8,0,12.72
"2025-06-26 07:00:00",11903,0.05891436,58.91,0.03972979,8.72,-440.8,0,12.77
"2025-06-26 07:30:00",11904,0.05890365,58.9,0.03981198,8.79,-444.2,0,12.78
"2025-06-26 08:00:00",11905,0.05896644,58.97,0.04000001,8.92,-445.4,0,12.77
"2025-06-26 08:30:00",11906,0.05896534,58.97,0.04010874,9.01,-447.7,0,12.81
"2025-06-26 09:00:00",11907,0.05895184,58.95,0.04027379,9.16,-448.8,0,12.82
"2025-06-26 09:30:00",11908,0.05891908,58.92,0.04026268,9.17,-451.2,0,12.78
"2025-06-26 10:00:00",11909,0.05892232,58.92,0.04045096,9.33,-451.2,0,12.85
"2025-06-26 10:30:00",11910,0.05897364,58.97,0.04068694,9.5,-453.5,0,12.88
"2025-06-26 11:00:00",11911,0.05900707,59.01,0.04094463,9.69,-455.8,0,12.99
"2025-06-26 11:30:00",11912,0.05903477,59.03,0.04115212,9.85,-458.1,0,13.09
"2025-06-26 12:00:00",11913,0.05911655,59.12,0.04145629,10.06,-460.4,0,13.26
"2025-06-26 12:30:00",11914,0.05919193,59.19,0.04151258,10.07,-461.5,0,13.25
"2025-06-26 13:00:00",11915,0.05925638,59.26,0.0417401,10.22,-462.7,0,13.34
"2025-06-26 13:30:00",11916,0.05920811,59.21,0.0418743,10.36,-463.8,0,13.49
"2025-06-26 14:00:00",11917,0.05927046,59.27,0.0421389,10.55,-465,0,13.48
"2025-06-26 14:30:00",11918,0.05923806,59.24,0.04230293,10.71,-467.3,0,13.44
"2025-06-26 15:00:00",11919,0.05929657,59.3,0.04247815,10.82,-468.5,0,13.46
"2025-06-26 15:30:00",11920,0.05927062,59.27,0.04258407,10.92,-470.8,0,13.45
"2025-06-26 16:00:00",11921,0.05924541,59.25,0.04268306,11.02,-471.9,0,13.41
"2025-06-26 16:30:00",11922,0.05925086,59.25,0.04274923,11.07,-471.9,0,13.45
"2025-06-26 17:00:00",11923,0.05920042,59.2,0.04268853,11.05,-474.2,0,13.33
"2025-06-26 17:30:00",11924,0.05923485,59.23,0.04238951,10.78,-475.4,0,13.25
"2025-06-26 18:00:00",11925,0.0592127,59.21,0.04227284,10.7,-476.5,0,13.25
"2025-06-26 18:30:00",11926,0.05918787,59.19,0.04240775,10.82,-477.7,0,13.44
"2025-06-26 19:00:00",11927,0.05916252,59.16,0.04235199,10.79,-478.8,0,13.46
"2025-06-26 19:30:00",11928,0.05926334,59.26,0.04246646,10.83,-481.2,0,13.45
"2025-06-26 20:00:00",11929,0.05930566,59.31,0.0426254,10.94,-483.5,0,13.38
"2025-06-26 20:30:00",11930,0.05947962,59.48,0.04283813,11.01,-484.6,0,13.28
"2025-06-26 21:00:00",11931,0.05940342,59.4,0.04278307,11.01,-485.8,0,13.14
"2025-06-26 21:30:00",11932,0.05948209,59.48,0.04261706,10.82,-486.9,0,13.1
"2025-06-26 22:00:00",11933,0.05973957,59.74,0.04266496,10.71,-488.1,0,13.07
"2025-06-26 22:30:00",11934,0.05976684,59.77,0.0426064,10.64,-489.2,0,13.05
"2025-06-26 23:00:00",11935,0.05977307,59.77,0.04249121,10.54,-491.5,0,13.03
"2025-06-26 23:30:00",11936,0.05969258,59.69,0.04229135,10.42,-491.5,0,13.02
"2025-06-27 00:00:00",11937,0.05963404,59.63,0.04201258,10.23,-492.7,0,13
"2025-06-27 00:30:00",11938,0.05958823,59.59,0.04181514,10.09,-495,0,12.99
"2025-06-27 01:00:00",11939,0.05966092,59.66,0.04182371,10.05,-495,0,12.98
"2025-06-27 01:30:00",11940,0.05980103,59.8,0.04192052,10.05,-496.2,0,12.97
"2025-06-27 02:00:00",11941,0.05993627,59.94,0.04201871,10.05,-498.5,0,12.96
"2025-06-27 02:30:00",11942,0.05994906,59.95,0.04196399,10,-499.6,0,12.91
"2025-06-27 03:00:00",11943,0.05988592,59.89,0.04182165,9.92,-499.6,0,12.94
"2025-06-27 03:30:00",11944,0.06000604,60.01,0.04181341,9.84,-501.9,0,12.92
"2025-06-27 04:00:00",11945,0.06010207,60.1,0.04184511,9.81,-503.1,0,12.92
"2025-06-27 04:30:00",11946,0.06015079,60.15,0.04186742,9.8,-503.1,0,12.91
"2025-06-27 05:00:00",11947,0.06019602,60.2,0.041869,9.78,-505.4,0,12.91
"2025-06-27 05:30:00",11948,0.06014968,60.15,0.04184604,9.78,-507.7,0,12.9
"2025-06-27 06:00:00",11949,0.06013392,60.13,0.04185145,9.8,-507.7,0,12.9
"2025-06-27 06:30:00",11950,0.06018137,60.18,0.04190432,9.82,-510,0,12.89
"2025-06-27 07:00:00",11951,0.06013953,60.14,0.04193654,9.87,-510,0,12.89
"2025-06-27 07:30:00",11952,0.06016085,60.16,0.04203956,9.94,-510,0,12.9
"2025-06-27 08:00:00",11953,0.06012991,60.13,0.0421607,10.06,-512.3,0,12.88
"2025-06-27 08:30:00",11954,0.06015667,60.16,0.04225089,10.12,-513.5,0,12.91
"2025-06-27 09:00:00",11955,0.06027742,60.28,0.04240143,10.17,-513.5,0,12.86
"2025-06-27 09:30:00",11956,0.06043976,60.44,0.04271158,10.33,-514.6,0,12.91
"2025-06-27 10:00:00",11957,0.06048382,60.48,0.04299491,10.54,-515.8,0,13
"2025-06-27 10:30:00",11958,0.06050288,60.5,0.04311591,10.63,-516.9,0,12.98
"2025-06-27 11:00:00",11959,0.06055584,60.56,0.04339544,10.83,-516.9,0,13.09
"2025-06-27 11:30:00",11960,0.06064612,60.65,0.04372107,11.05,-519.2,0,13.25
"2025-06-27 12:00:00",11961,0.06063699,60.64,0.04376554,11.09,-519.2,0,13.28
"2025-06-27 12:30:00",11962,0.0607006,60.7,0.04427015,11.47,-521.5,0,13.49
"2025-06-27 13:00:00",11963,0.06071319,60.71,0.04455412,11.69,-521.5,0,13.44
"2025-06-27 13:30:00",11964,0.06079059,60.79,0.04465233,11.73,-521.5,0,13.26
"2025-06-27 14:00:00",11965,0.06087424,60.87,0.04429223,11.38,-522.7,0,13.14
"2025-06-27 14:30:00",11966,0.06094587,60.95,0.044236,11.29,-522.7,0,13.08
"2025-06-27 15:00:00",11967,0.06103242,61.03,0.04406098,11.1,-525,0,13.05
"2025-06-27 15:30:00",11968,0.06099202,60.99,0.04381873,10.92,-525,0,13.01
"2025-06-27 16:00:00",11969,0.06107607,61.08,0.0438446,10.89,-525,0,13.04
"2025-06-27 16:30:00",11970,0.06116297,61.16,0.04421197,11.14,-525,0,13.32
"2025-06-27 17:00:00",11971,0.06126402,61.26,0.04429632,11.15,-525,0,13.33
"2025-06-27 17:30:00",11972,0.06133352,61.33,0.04469571,11.44,-526.2,0,13.37
"2025-06-27 18:00:00",11973,0.06131036,61.31,0.04540149,12.03,-526.2,0,13.38
"2025-06-27 18:30:00",11974,0.06146378,61.46,0.04529694,11.85,-527.3,0,13.2
"2025-06-27 19:00:00",11975,0.06129161,61.29,0.04507112,11.77,-527.3,0,13.17
"2025-06-27 19:30:00",11976,0.06093974,60.94,0.04460586,11.6,-527.3,0,13.11
"2025-06-27 20:00:00",11977,0.06106395,61.06,0.04456802,11.49,-528.5,0,13.06
"2025-06-27 20:30:00",11978,0.06106591,61.07,0.04448951,11.43,-529.6,0,13.01
"2025-06-27 21:00:00",11979,0.06121891,61.22,0.04455494,11.39,-529.6,0,13.01
"2025-06-27 21:30:00",11980,0.06127275,61.27,0.04450225,11.31,-530.8,0,12.98
"2025-06-27 22:00:00",11981,0.06130354,61.3,0.04444702,11.25,-530.8,0,12.96
"2025-06-27 22:30:00",11982,0.06134752,61.35,0.04444283,11.22,-530.8,0,12.95
"2025-06-27 23:00:00",11983,0.06136679,61.37,0.04436747,11.15,-531.9,0,12.94
"2025-06-27 23:30:00",11984,0.06135196,61.35,0.04424222,11.06,-531.9,0,12.93
"2025-06-28 00:00:00",11985,0.06132836,61.33,0.0440972,10.95,-531.9,0,12.92
"2025-06-28 00:30:00",11986,0.0613609,61.36,0.04406437,10.91,-531.9,0,12.91
"2025-06-28 01:00:00",11987,0.06140585,61.41,0.04406802,10.88,-531.9,0,12.86
"2025-06-28 01:30:00",11988,0.06142622,61.43,0.04402622,10.84,-531.9,0,12.89
"2025-06-28 02:00:00",11989,0.0615158,61.52,0.04401111,10.77,-529.6,0,12.85
"2025-06-28 02:30:00",11990,0.06160493,61.6,0.04401406,10.72,-529.6,0,12.87
"2025-06-28 03:00:00",11991,0.06176792,61.77,0.04404645,10.65,-528.5,0,12.83
"2025-06-28 03:30:00",11992,0.06190161,61.9,0.04406229,10.59,-528.5,0,12.86
"2025-06-28 04:00:00",11993,0.06209162,62.09,0.04409543,10.51,-527.3,0,12.85
"2025-06-28 04:30:00",11994,0.06222936,62.23,0.04411139,10.44,-527.3,0,12.81
"2025-06-28 05:00:00",11995,0.06237604,62.38,0.0441476,10.39,-526.2,0,12.83
"2025-06-28 05:30:00",11996,0.06251303,62.51,0.04416701,10.33,-526.2,0,12.83
"2025-06-28 06:00:00",11997,0.06265242,62.65,0.04426032,10.32,-525,0,12.83
"2025-06-28 06:30:00",11998,0.06283072,62.83,0.04443799,10.36,-525,0,12.78
"2025-06-28 07:00:00",11999,0.06308102,63.08,0.04465424,10.39,-525,0,12.82
"2025-06-28 07:30:00",12000,0.06338113,63.38,0.04499431,10.5,-525,0,12.83
"2025-06-28 08:00:00",12001,0.06366113,63.66,0.04536374,10.63,-525,0,12.83
"2025-06-28 08:30:00",12002,0.06389542,63.9,0.04575716,10.81,-525,0,12.84
"2025-06-28 09:00:00",12003,0.06405059,64.05,0.046175,11.05,-525,0,12.87
"2025-06-28 09:30:00",12004,0.06408115,64.08,0.04635198,11.17,-525,0,12.87
"2025-06-28 10:00:00",12005,0.06402801,64.03,0.04647148,11.29,-525,0,12.89
"2025-06-28 10:30:00",12006,0.0639386,63.94,0.04633857,11.24,-526.2,0,12.88
"2025-06-28 11:00:00",12007,0.06395321,63.95,0.04647891,11.34,-526.2,0,12.96
"2025-06-28 11:30:00",12008,0.06392797,63.93,0.046755,11.57,-526.2,0,13.02
"2025-06-28 12:00:00",12009,0.06390619,63.91,0.04695051,11.73,-527.3,0,13.17
"2025-06-28 12:30:00",12010,0.06387557,63.88,0.04695617,11.76,-527.3,0,13.15
"2025-06-28 13:00:00",12011,0.06389287,63.89,0.04719063,11.93,-527.3,0,13.24
"2025-06-28 13:30:00",12012,0.06393353,63.93,0.04735443,12.03,-527.3,0,13.27
"2025-06-28 14:00:00",12013,0.06398243,63.98,0.04755701,12.16,-528.5,0,13.37
"2025-06-28 14:30:00",12014,0.06409706,64.1,0.04773309,12.23,-529.6,0,13.31
"2025-06-28 15:00:00",12015,0.06419662,64.2,0.04819132,12.53,-529.6,0,13.4
"2025-06-28 15:30:00",12016,0.06428468,64.28,0.04842191,12.66,-530.8,0,13.33
"2025-06-28 16:00:00",12017,0.06434073,64.34,0.04809683,12.38,-530.8,0,13.2
"2025-06-28 16:30:00",12018,0.06444208,64.44,0.04799211,12.24,-530.8,0,13.12
"2025-06-28 17:00:00",12019,0.06450288,64.5,0.04773889,12.01,-530.8,0,13.07
"2025-06-28 17:30:00",12020,0.06314716,63.15,0.04621845,11.59,-508.8,0,13.04
"2025-06-28 18:00:00",12021,0.0606862,60.69,0.04396928,11.23,-497.3,0,13.01
"2025-06-28 18:30:00",12022,0.06323044,63.23,0.04569704,11.14,-493.8,0,12.99
"2025-06-28 19:00:00",12023,0.06341417,63.41,0.04565029,10.99,-490.4,0,12.97
"2025-06-28 19:30:00",12024,0.06306145,63.06,0.04531951,10.93,-485.8,0,12.95
"2025-06-28 20:00:00",12025,0.06270088,62.7,0.04504215,10.92,-481.2,0,12.93
"2025-06-28 20:30:00",12026,0.06212157,62.12,0.04462877,10.92,-476.5,0,12.92
"2025-06-28 21:00:00",12027,0.06124377,61.24,0.04397417,10.9,-470.8,0,12.9
"2025-06-28 21:30:00",12028,0.06009186,60.09,0.04311295,10.87,-466.2,0,12.89
"2025-06-28 22:00:00",12029,0.05872726,58.73,0.04210769,10.85,-458.1,0,12.87
"2025-06-28 22:30:00",12030,0.05738204,57.38,0.0410892,10.8,-448.8,0,12.83
"2025-06-28 23:00:00",12031,0.05603758,56.04,0.04005157,10.74,-441.9,0,12.85
"2025-06-28 23:30:00",12032,0.05499475,54.99,0.03921127,10.65,-438.5,0,12.81
"2025-06-29 00:00:00",12033,0.05422559,54.23,0.03852721,10.52,-435,0,12.84
"2025-06-29 00:30:00",12034,0.05364277,53.64,0.0379994,10.42,-435,0,12.83
"2025-06-29 01:00:00",12035,0.05324348,53.24,0.03760368,10.31,-435,0,12.83
"2025-06-29 01:30:00",12036,0.05305257,53.05,0.03734861,10.2,-435,0,12.82
"2025-06-29 02:00:00",12037,0.05293563,52.94,0.03716771,10.11,-437.3,0,12.82
"2025-06-29 02:30:00",12038,0.05300812,53.01,0.03711196,10.01,-437.3,0,12.81
"2025-06-29 03:00:00",12039,0.05305805,53.06,0.0370675,9.93,-440.8,0,12.77
"2025-06-29 03:30:00",12040,0.05324608,53.25,0.03711613,9.85,-440.8,0,12.76
"2025-06-29 04:00:00",12041,0.05344271,53.44,0.03717367,9.78,-443.1,0,12.8
"2025-06-29 04:30:00",12042,0.05365933,53.66,0.03725012,9.71,-444.2,0,12.76
"2025-06-29 05:00:00",12043,0.05390674,53.91,0.03734162,9.64,-445.4,0,12.79
"2025-06-29 05:30:00",12044,0.05411176,54.11,0.03742097,9.58,-446.5,0,12.79
"2025-06-29 06:00:00",12045,0.05431359,54.31,0.03757669,9.59,-447.7,0,12.79
"2025-06-29 06:30:00",12046,0.0545241,54.52,0.0377619,9.63,-450,0,12.79
"2025-06-29 07:00:00",12047,0.05471637,54.72,0.03797558,9.7,-452.3,0,12.76
"2025-06-29 07:30:00",12048,0.05493518,54.94,0.03819759,9.77,-452.3,0,12.79
"2025-06-29 08:00:00",12049,0.05516699,55.17,0.0384434,9.84,-453.5,0,12.75
"2025-06-29 08:30:00",12050,0.05545857,55.46,0.03874074,9.93,-453.5,0,12.8
"2025-06-29 09:00:00",12051,0.05558862,55.59,0.03894233,10.03,-454.6,0,12.79
"2025-06-29 09:30:00",12052,0.05575131,55.75,0.03915519,10.12,-454.6,0,12.8
"2025-06-29 10:00:00",12053,0.05590783,55.91,0.03938812,10.23,-456.9,0,12.87
"2025-06-29 10:30:00",12054,0.05614543,56.15,0.03966919,10.33,-458.1,0,12.89
"2025-06-29 11:00:00",12055,0.05636159,56.36,0.04000245,10.49,-459.2,0,12.96
"2025-06-29 11:30:00",12056,0.05655387,56.55,0.04035958,10.68,-459.2,0,13.07
"2025-06-29 12:00:00",12057,0.05673321,56.73,0.04066182,10.84,-460.4,0,13.19
"2025-06-29 12:30:00",12058,0.05680991,56.81,0.04082017,10.93,-461.5,0,13.24
"2025-06-29 13:00:00",12059,0.05681398,56.81,0.040968,11.05,-462.7,0,13.33
"2025-06-29 13:30:00",12060,0.05680804,56.81,0.04105777,11.14,-463.8,0,13.4
"2025-06-29 14:00:00",12061,0.05695301,56.95,0.04148214,11.42,-463.8,0,13.37
"2025-06-29 14:30:00",12062,0.05694411,56.94,0.04179727,11.7,-465,0,13.35
"2025-06-29 15:00:00",12063,0.05710914,57.11,0.04239044,12.11,-466.2,0,13.37
"2025-06-29 15:30:00",12064,0.05707817,57.08,0.04277213,12.47,-467.3,0,13.22
"2025-06-29 16:00:00",12065,0.05723764,57.24,0.04261191,12.22,-468.5,0,13.1
"2025-06-29 16:30:00",12066,0.05753975,57.54,0.04272974,12.13,-469.6,0,13.03
"2025-06-29 17:00:00",12067,0.05768123,57.68,0.04283557,12.13,-470.8,0,13.04
"2025-06-29 17:30:00",12068,0.05759217,57.59,0.04259978,11.98,-470.8,0,13.04
"2025-06-29 18:00:00",12069,0.05760749,57.61,0.04245312,11.85,-470.8,0,13.06
"2025-06-29 18:30:00",12070,0.05752259,57.52,0.04221207,11.69,-471.9,0,13.09
"2025-06-29 19:00:00",12071,0.05759713,57.6,0.04206989,11.52,-473.1,0,13.07
"2025-06-29 19:30:00",12072,0.05767311,57.67,0.0420787,11.48,-474.2,0,13.12
"2025-06-29 20:00:00",12073,0.05781807,57.82,0.0423018,11.58,-475.4,0,13.22
"2025-06-29 20:30:00",12074,0.05806203,58.06,0.04251488,11.61,-476.5,0,13.22
"2025-06-29 21:00:00",12075,0.05836843,58.37,0.04279029,11.66,-477.7,0,13.08
"2025-06-29 21:30:00",12076,0.05857901,58.58,0.04287793,11.6,-478.8,0,13.01
"2025-06-29 22:00:00",12077,0.05885917,58.86,0.04305441,11.57,-478.8,0,12.98
"2025-06-29 22:30:00",12078,0.05905681,59.06,0.04311187,11.5,-481.2,0,12.93
"2025-06-29 23:00:00",12079,0.05928678,59.29,0.04315275,11.39,-482.3,0,12.96
"2025-06-29 23:30:00",12080,0.05975547,59.76,0.04341439,11.33,-483.5,0,12.95
"2025-06-30 00:00:00",12081,0.06006964,60.07,0.04358402,11.28,-484.6,0,12.93
"2025-06-30 00:30:00",12082,0.06017013,60.17,0.04354301,11.18,-485.8,0,12.92
"2025-06-30 01:00:00",12083,0.05991464,59.91,0.04318597,11.04,-486.9,0,12.91
"2025-06-30 01:30:00",12084,0.05972676,59.73,0.04285528,10.88,-488.1,0,12.89
"2025-06-30 02:00:00",12085,0.05970402,59.7,0.0426537,10.72,-488.1,0,12.83
"2025-06-30 02:30:00",12086,0.05977458,59.77,0.04254051,10.58,-489.2,0,12.86
"2025-06-30 03:00:00",12087,0.06016069,60.16,0.04271785,10.5,-489.2,0,12.81
"2025-06-30 03:30:00",12088,0.06054723,60.55,0.04297179,10.49,-491.5,0,12.79
"2025-06-30 04:00:00",12089,0.06074814,60.75,0.04309833,10.47,-491.5,0,12.82
"2025-06-30 04:30:00",12090,0.06078456,60.78,0.04310005,10.45,-492.7,0,12.8
"2025-06-30 05:00:00",12091,0.06081403,60.81,0.04309137,10.43,-492.7,0,12.8
"2025-06-30 05:30:00",12092,0.06078619,60.79,0.0430647,10.42,-495,0,12.78
"2025-06-30 06:00:00",12093,0.06085799,60.86,0.04309914,10.41,-496.2,0,12.72
"2025-06-30 06:30:00",12094,0.06093564,60.94,0.04318742,10.44,-496.2,0,12.76
"2025-06-30 07:00:00",12095,0.06113468,61.13,0.04339651,10.49,-496.2,0,12.73
"2025-06-30 07:30:00",12096,0.0613256,61.33,0.04363079,10.57,-498.5,0,12.74
"2025-06-30 08:00:00",12097,0.06146865,61.47,0.04389,10.7,-499.6,0,12.79
"2025-06-30 08:30:00",12098,0.06164055,61.64,0.04418148,10.84,-499.6,0,12.75
"2025-06-30 09:00:00",12099,0.06177494,61.77,0.04448238,11,-500.8,0,12.8
"2025-06-30 09:30:00",12100,0.06199399,61.99,0.04489579,11.21,-501.9,0,12.81
"2025-06-30 10:00:00",12101,0.06224385,62.24,0.04538257,11.46,-503.1,0,12.81
"2025-06-30 10:30:00",12102,0.06243862,62.44,0.04584206,11.71,-503.1,0,12.82
"2025-06-30 11:00:00",12103,0.0625136,62.51,0.04622389,11.97,-503.1,0,12.9
"2025-06-30 11:30:00",12104,0.06247079,62.47,0.04650865,12.22,-505.4,0,13.04
"2025-06-30 12:00:00",12105,0.06243015,62.43,0.0467752,12.46,-505.4,0,13.27
"2025-06-30 12:30:00",12106,0.06223556,62.24,0.04690202,12.68,-507.7,0,13.42
"2025-06-30 13:00:00",12107,0.06205483,62.05,0.04706124,12.92,-507.7,0,13.36
"2025-06-30 13:30:00",12108,0.06201082,62.01,0.04730755,13.14,-507.7,0,13.34
"2025-06-30 14:00:00",12109,0.06201293,62.01,0.04720555,13.06,-507.7,0,13.28
"2025-06-30 14:30:00",12110,0.06191708,61.92,0.04707886,13.02,-510,0,13.24
"2025-06-30 15:00:00",12111,0.06194927,61.95,0.04739725,13.25,-510,0,13.32
"2025-06-30 15:30:00",12112,0.06200055,62,0.04754725,13.34,-512.3,0,13.27
"2025-06-30 16:00:00",12113,0.06201988,62.02,0.04774158,13.49,-512.3,0,13.3
"2025-06-30 16:30:00",12114,0.06215619,62.16,0.04803528,13.64,-514.6,0,13.27
"2025-06-30 17:00:00",12115,0.06229,62.29,0.04831211,13.78,-514.6,0,13.27
"2025-06-30 17:30:00",12116,0.06245617,62.46,0.04848237,13.81,-514.6,0,13.27
"2025-06-30 18:00:00",12117,0.062663,62.66,0.04850038,13.7,-515.8,0,13.18
"2025-06-30 18:30:00",12118,0.06282399,62.82,0.04849072,13.59,-515.8,0,13.17
"2025-06-30 19:00:00",12119,0.06292982,62.93,0.04848874,13.53,-516.9,0,13.19
"2025-06-30 19:30:00",12120,0.06297148,62.97,0.0482962,13.35,-516.9,0,13.11
"2025-06-30 20:00:00",12121,0.06316169,63.16,0.04831269,13.25,-519.2,0,13.24
"2025-06-30 20:30:00",12122,0.06322657,63.23,0.04826297,13.17,-519.2,0,13.1
"2025-06-30 21:00:00",12123,0.06335147,63.35,0.048083,12.95,-519.2,0,13.05
"2025-06-30 21:30:00",12124,0.06357078,63.57,0.04825052,12.95,-520.4,0,13.01
"2025-06-30 22:00:00",12125,0.06363669,63.64,0.04823476,12.9,-522.7,0,13.01
"2025-06-30 22:30:00",12126,0.063629,63.63,0.0481609,12.85,-522.7,0,13
"2025-06-30 23:00:00",12127,0.06380984,63.81,0.04820589,12.77,-522.7,0,12.94
"2025-06-30 23:30:00",12128,0.06400088,64,0.04824004,12.69,-525,0,12.94
"2025-07-01 00:00:00",12129,0.06418692,64.19,0.0482614,12.59,-525,0,12.97
