"TOA5","MAT06_BLK1_CR1000_8","CR1000","40166","CR1000.Std.28","CPU:GH_Soilmo_temp_ver-1-2023-06-14.CR1","37555","MetData"
"TIMESTAMP","RECORD","Air_3M_Avg","RH","GH_Air_Avg","GH_RH","BattV_Min"
"TS","RN","Deg C","%","Deg C","%","Volts"
"","","Avg","Smp","Avg","Smp","Min"
"2025-08-09 23:00:00",18842,9.96,88.8,9.69,92.3,13.35
"2025-08-10 00:00:00",18843,9.97,86.5,9.24,90.8,13.25
"2025-08-10 01:00:00",18844,9.41,95.4,8.78,91.7,13.11
"2025-08-10 02:00:00",18845,7.871,97.9,7.768,93.9,13.03
"2025-08-10 03:00:00",18846,6.017,98.5,6.409,94,12.93
"2025-08-10 04:00:00",18847,5.27,98.6,5.48,95.3,12.89
"2025-08-10 05:00:00",18848,4.789,98.6,5.074,95.5,12.82
"2025-08-10 06:00:00",18849,4.695,98.7,5.146,94.9,12.78
"2025-08-10 07:00:00",18850,4.323,98.7,5.04,94.7,12.82
"2025-08-10 08:00:00",18851,4.159,98.6,4.981,94.6,12.82
"2025-08-10 09:00:00",18852,4.635,98.6,6.019,91.4,12.89
"2025-08-10 10:00:00",18853,4.776,98.6,6.181,90.9,12.88
"2025-08-10 11:00:00",18854,5.105,98.5,7.015,89,13.05
"2025-08-10 12:00:00",18855,5.371,98.6,7.431,88.1,13.24
"2025-08-10 13:00:00",18856,5.786,98.3,8.13,81.2,13.36
"2025-08-10 14:00:00",18857,6.634,96.9,11.5,71.94,13.57
"2025-08-10 15:00:00",18858,7.521,93.5,12.18,73.15,13.82
"2025-08-10 16:00:00",18859,7.742,91.8,10.39,82.6,13.89
"2025-08-10 17:00:00",18860,7.824,91.3,10.31,78.08,13.93
"2025-08-10 18:00:00",18861,7.988,92,11.26,83.8,13.93
"2025-08-10 19:00:00",18862,7.455,94.3,8.47,89,13.83
"2025-08-10 20:00:00",18863,7.354,93.4,8.06,89.8,13.72
"2025-08-10 21:00:00",18864,7.106,96.4,7.577,91.8,13.6
"2025-08-10 22:00:00",18865,6.674,97.6,7.011,93.7,13.47
"2025-08-10 23:00:00",18866,6.239,98.1,6.461,94.4,13.36
"2025-08-11 00:00:00",18867,5.914,98.2,6.143,94.6,13.26
"2025-08-11 01:00:00",18868,5.87,98.3,5.999,95.3,13.16
"2025-08-11 02:00:00",18869,5.98,98.3,6.039,95.7,13.06
"2025-08-11 03:00:00",18870,6.15,98.3,6.152,95.9,12.97
"2025-08-11 04:00:00",18871,6.33,98,6.224,95.3,12.89
"2025-08-11 05:00:00",18872,6.375,97,6.307,94.5,12.82
"2025-08-11 06:00:00",18873,6.58,92.7,6.627,92.1,12.79
"2025-08-11 07:00:00",18874,6.952,91.6,7.093,90.2,12.78
"2025-08-11 08:00:00",18875,7.29,88.9,7.922,84.3,12.78
"2025-08-11 09:00:00",18876,7.241,88,8.37,85.6,12.9
"2025-08-11 10:00:00",18877,7.738,87.9,11.74,67.47,13.01
"2025-08-11 11:00:00",18878,9.12,80.5,16.01,54.28,13.32
"2025-08-11 12:00:00",18879,9.84,79.18,15.32,64.64,14.19
"2025-08-11 13:00:00",18880,10.31,81.4,15.81,63.83,14.31
"2025-08-11 14:00:00",18881,9.97,79.88,14.34,66.78,14.27
"2025-08-11 15:00:00",18882,10.75,76.86,16.66,56.82,13.9
"2025-08-11 16:00:00",18883,10.86,79.88,14.77,68.04,13.92
"2025-08-11 17:00:00",18884,11.08,74.07,15.54,54.51,13.9
"2025-08-11 18:00:00",18885,11.83,74.4,17.51,62.43,13.88
"2025-08-11 19:00:00",18886,11.59,75.63,14.72,65.44,13.9
"2025-08-11 20:00:00",18887,11.04,76.75,12.69,71.07,13.9
"2025-08-11 21:00:00",18888,9.74,77.22,10.13,82.5,13.76
"2025-08-11 22:00:00",18889,7.377,77.15,6.443,84.6,13.62
"2025-08-11 23:00:00",18890,6.212,83.1,4.841,87.9,13.49
"2025-08-12 00:00:00",18891,5.498,77.41,3.706,87.5,13.38
"2025-08-12 01:00:00",18892,6.199,69.46,4.276,78.43,13.28
"2025-08-12 02:00:00",18893,6.444,68.21,5.127,77.15,13.17
"2025-08-12 03:00:00",18894,6.986,63.92,5.712,70.67,13.05
"2025-08-12 04:00:00",18895,6.957,62.86,5.794,69.23,12.99
"2025-08-12 05:00:00",18896,6.703,61.56,5.938,63.75,12.94
"2025-08-12 06:00:00",18897,7.513,60.07,7.84,58.67,12.91
"2025-08-12 07:00:00",18898,8.25,53.04,9.64,49.72,12.95
"2025-08-12 08:00:00",18899,9.41,50.77,11.27,48.3,13.07
"2025-08-12 09:00:00",18900,10.22,45.49,11.83,44.32,13.15
"2025-08-12 10:00:00",18901,11.9,40.27,13.38,40.27,13.38
"2025-08-12 11:00:00",18902,11.22,42.75,12.19,45.41,13.76
"2025-08-12 12:00:00",18903,13.1,39.38,14.7,38.56,14.12
"2025-08-12 13:00:00",18904,13.2,40.74,14.45,40.26,14.23
"2025-08-12 14:00:00",18905,12.67,40.61,13.31,40.68,14.23
"2025-08-12 15:00:00",18906,13.61,37.53,14.34,38.29,13.87
"2025-08-12 16:00:00",18907,13.15,40.13,13.33,41.84,13.87
"2025-08-12 17:00:00",18908,12.84,42.19,12.83,44.34,13.88
"2025-08-12 18:00:00",18909,12.84,43.79,12.67,45.95,13.9
"2025-08-12 19:00:00",18910,12.51,43.69,12.28,46.57,13.86
"2025-08-12 20:00:00",18911,12.11,48.49,11.75,50.79,13.82
"2025-08-12 21:00:00",18912,11.69,50.89,11.21,53.69,13.68
"2025-08-12 22:00:00",18913,11.07,51.99,10.45,55.55,13.54
"2025-08-12 23:00:00",18914,11,55.21,10.47,57.6,13.45
"2025-08-13 00:00:00",18915,10.29,64.32,9.79,69.9,13.34
"2025-08-13 01:00:00",18916,10.13,61.04,9.36,64.87,13.24
"2025-08-13 02:00:00",18917,10.47,60.28,9.83,62.75,13.14
"2025-08-13 03:00:00",18918,10.91,60.42,10.33,63.22,13.01
"2025-08-13 04:00:00",18919,10.72,65.62,10.17,68.5,12.93
"2025-08-13 05:00:00",18920,9.58,78.42,9.16,80.5,12.86
"2025-08-13 06:00:00",18921,9.01,74.32,8.68,78.88,12.84
"2025-08-13 07:00:00",18922,9.65,68.09,9.26,71.92,12.83
"2025-08-13 08:00:00",18923,10.59,63.98,10.41,66.51,12.8
"2025-08-13 09:00:00",18924,11.85,48.36,12.36,44.02,12.9
"2025-08-13 10:00:00",18925,13.67,52.17,14.85,53.4,13.09
"2025-08-13 11:00:00",18926,12.36,51.08,12.42,51.63,13.26
"2025-08-13 12:00:00",18927,13.42,49.74,13.39,49.64,13.47
"2025-08-13 13:00:00",18928,14.33,46.11,14.33,45.8,13.9
"2025-08-13 14:00:00",18929,15.17,44.46,15.25,44.63,14.24
"2025-08-13 15:00:00",18930,15.36,44.97,15.42,45.04,14.01
"2025-08-13 16:00:00",18931,15.42,43.01,15.4,43.46,13.77
"2025-08-13 17:00:00",18932,15.42,45.16,15.35,45.16,13.77
"2025-08-13 18:00:00",18933,14.8,53.76,14.64,54.68,13.8
"2025-08-13 19:00:00",18934,14.17,46.59,13.98,48.02,13.77
"2025-08-13 20:00:00",18935,13.03,59.42,12.75,60.65,13.69
"2025-08-13 21:00:00",18936,11.35,53.7,10.61,59.99,13.59
"2025-08-13 22:00:00",18937,7.972,72.15,7.134,74.48,13.46
"2025-08-13 23:00:00",18938,6.506,68.41,5.909,69.98,13.36
"2025-08-14 00:00:00",18939,6.021,65.27,5.409,69.04,13.22
"2025-08-14 01:00:00",18940,6.514,71.16,5.84,73.42,13.15
"2025-08-14 02:00:00",18941,6.408,74.91,5.989,76.83,13.06
"2025-08-14 03:00:00",18942,6.211,74.4,5.772,76.59,12.94
"2025-08-14 04:00:00",18943,6.845,71.08,6.449,72.93,12.87
"2025-08-14 05:00:00",18944,8.21,77.43,7.752,79.39,12.81
"2025-08-14 06:00:00",18945,7.901,73.12,7.266,74.18,12.78
"2025-08-14 07:00:00",18946,8.34,79.68,8.33,78.69,12.77
"2025-08-14 08:00:00",18947,7.305,94,7.406,91.5,12.8
"2025-08-14 09:00:00",18948,5.801,98.3,5.931,95.6,12.83
"2025-08-14 10:00:00",18949,4.541,98.5,4.734,95.7,12.88
"2025-08-14 11:00:00",18950,3.915,98.5,4.155,95,13
"2025-08-14 12:00:00",18951,2.402,98.8,2.529,96.6,13.14
"2025-08-14 13:00:00",18952,1.785,99,1.854,97.1,13.26
"2025-08-14 14:00:00",18953,1.411,99,1.496,97.2,13.31
"2025-08-14 15:00:00",18954,1.343,99.2,1.424,97.3,13.37
"2025-08-14 16:00:00",18955,1.109,99,1.166,97,13.4
"2025-08-14 17:00:00",18956,0.995,98.1,1.001,95.9,13.43
"2025-08-14 18:00:00",18957,0.821,98.4,0.786,96.5,13.47
"2025-08-14 19:00:00",18958,0.196,98.7,0.096,97,13.43
"2025-08-14 20:00:00",18959,-0.152,99.1,-0.262,97.3,13.33
"2025-08-14 21:00:00",18960,-0.294,99.1,-0.354,97.5,13.22
"2025-08-14 22:00:00",18961,-0.447,99.1,-0.506,97.5,13.14
"2025-08-14 23:00:00",18962,-0.72,99.1,-0.757,97.6,13.04
"2025-08-15 00:00:00",18963,-0.962,98.8,-1.025,97.4,12.95
"2025-08-15 01:00:00",18964,-1.112,98.9,-1.243,97.5,12.87
"2025-08-15 02:00:00",18965,-1.252,98.5,-1.335,97.2,12.81
"2025-08-15 03:00:00",18966,-1.476,98.2,-1.544,97.2,12.71
"2025-08-15 04:00:00",18967,-1.689,98.2,-1.736,97.2,12.67
"2025-08-15 05:00:00",18968,-1.796,98,-1.886,96.8,12.69
"2025-08-15 06:00:00",18969,-1.856,96.4,-1.985,96.3,12.7
"2025-08-15 07:00:00",18970,-1.576,94.6,-1.652,94.4,12.8
"2025-08-15 08:00:00",18971,-0.884,90,-0.942,89.9,12.99
"2025-08-15 09:00:00",18972,0.12,87.8,0.17,85.6,13.34
"2025-08-15 10:00:00",18973,0.423,83.1,0.569,81,14.29
"2025-08-15 11:00:00",18974,1.053,81,1.024,79.42,14.66
"2025-08-15 12:00:00",18975,1.02,80.4,1.074,79.08,14.64
"2025-08-15 13:00:00",18976,1.092,74.42,1.181,74.01,14.27
"2025-08-15 14:00:00",18977,1.319,79.04,1.505,79.66,14.23
"2025-08-15 15:00:00",18978,0.739,82.5,0.852,80.4,14.24
"2025-08-15 16:00:00",18979,0.54,85.1,0.671,84.4,14.25
"2025-08-15 17:00:00",18980,0.469,84.5,0.546,84.9,14.23
"2025-08-15 18:00:00",18981,0.527,88.7,0.549,88.1,14.13
"2025-08-15 19:00:00",18982,0.118,88.9,0.117,88.5,14.05
"2025-08-15 20:00:00",18983,-0.063,91.3,-0.119,90.9,13.94
"2025-08-15 21:00:00",18984,-0.074,89.5,-0.176,89.8,13.81
"2025-08-15 22:00:00",18985,-0.106,91,-0.212,91.5,13.69
"2025-08-15 23:00:00",18986,-0.432,90.8,-0.555,92.6,13.59
"2025-08-16 00:00:00",18987,-0.723,92.2,-1.166,92.7,13.47
"2025-08-16 01:00:00",18988,-1.207,92.5,-1.615,94.3,13.37
"2025-08-16 02:00:00",18989,-1.183,93.4,-1.834,94.8,13.28
"2025-08-16 03:00:00",18990,-0.827,92.4,-1.21,93.1,13.16
"2025-08-16 04:00:00",18991,-0.898,91.6,-1.221,93.3,13.06
"2025-08-16 05:00:00",18992,-0.957,93.1,-1.118,93.5,13
"2025-08-16 06:00:00",18993,-0.637,91.6,-0.708,92.5,12.9
"2025-08-16 07:00:00",18994,-0.323,92.8,-0.4,92.7,12.93
"2025-08-16 08:00:00",18995,-0.025,87.8,-0.012,88,12.97
"2025-08-16 09:00:00",18996,0.608,85.2,0.627,84.9,13.15
"2025-08-16 10:00:00",18997,1.557,78.8,1.946,74.42,13.43
"2025-08-16 11:00:00",18998,3.393,76.07,3.915,72.75,14.09
"2025-08-16 12:00:00",18999,4.498,70.39,4.735,68.54,14.51
"2025-08-16 13:00:00",19000,4.825,72.86,5.08,71.18,14.43
"2025-08-16 14:00:00",19001,5.45,70.56,5.756,68.54,14.1
"2025-08-16 15:00:00",19002,6.458,65.41,7.073,61.74,14.06
"2025-08-16 16:00:00",19003,7.694,60.49,8.22,59.46,14.02
"2025-08-16 17:00:00",19004,8.61,61.75,9.51,58.02,13.97
"2025-08-16 18:00:00",19005,9.54,58.45,10.17,56.5,13.93
"2025-08-16 19:00:00",19006,10,57.87,10.13,56.74,13.97
"2025-08-16 20:00:00",19007,9.74,65.4,9.88,64.81,13.93
"2025-08-16 21:00:00",19008,7.775,68.31,7.486,69.13,13.8
"2025-08-16 22:00:00",19009,4.593,84.1,3.993,86.5,13.68
"2025-08-16 23:00:00",19010,2.539,90.7,1.929,91.3,13.56
"2025-08-17 00:00:00",19011,1.683,88.1,1.112,89.8,13.45
"2025-08-17 01:00:00",19012,1.917,85.8,1.333,87.9,13.35
"2025-08-17 02:00:00",19013,1.545,90.1,0.909,90.8,13.23
"2025-08-17 03:00:00",19014,1.431,84.9,0.821,87.5,13.12
"2025-08-17 04:00:00",19015,1.646,85.2,1.041,86.9,13.06
"2025-08-17 05:00:00",19016,1.066,88,0.552,88.6,12.98
"2025-08-17 06:00:00",19017,1.675,89,1.44,89.8,12.91
"2025-08-17 07:00:00",19018,3.516,83.8,3.466,83.1,12.95
"2025-08-17 08:00:00",19019,5.87,73.19,6.109,72.23,13.04
"2025-08-17 09:00:00",19020,8.04,61.72,8.25,61.11,13.23
"2025-08-17 10:00:00",19021,10.54,49.99,10.83,48.76,13.51
"2025-08-17 11:00:00",19022,10.92,49.03,11.6,45.19,13.93
"2025-08-17 12:00:00",19023,11.41,49.32,12.35,47.79,14.26
"2025-08-17 13:00:00",19024,11.15,44.44,11.59,43.79,14.11
"2025-08-17 14:00:00",19025,12.11,45.26,12.38,44.31,13.9
"2025-08-17 15:00:00",19026,12.49,41.53,12.87,39.75,13.84
"2025-08-17 16:00:00",19027,12.05,49.16,12.46,49.09,13.87
"2025-08-17 17:00:00",19028,11.52,46.64,11.71,46.3,13.93
"2025-08-17 18:00:00",19029,11.88,55.81,11.97,54.65,13.93
"2025-08-17 19:00:00",19030,10.65,60.85,10.64,61.36,13.87
"2025-08-17 20:00:00",19031,9.85,66.75,9.71,67.4,13.77
"2025-08-17 21:00:00",19032,8.96,72.26,8.79,72.64,13.63
"2025-08-17 22:00:00",19033,8.29,70.92,8.02,71.67,13.51
"2025-08-17 23:00:00",19034,8.02,67.84,7.73,68.93,13.4
"2025-08-18 00:00:00",19035,7.985,70.97,7.136,75.22,13.3
"2025-08-18 01:00:00",19036,4.685,83.5,4.093,85,13.19
"2025-08-18 02:00:00",19037,4.011,86.8,3.633,87.9,13.08
"2025-08-18 03:00:00",19038,4.486,85.6,3.952,87.7,12.98
"2025-08-18 04:00:00",19039,3.229,83.9,2.594,85.6,12.92
"2025-08-18 05:00:00",19040,2.677,87,2.075,88.7,12.85
"2025-08-18 06:00:00",19041,4.27,76.99,3.876,78.05,12.83
"2025-08-18 07:00:00",19042,7.692,65.96,7.606,66.24,12.88
"2025-08-18 08:00:00",19043,9.83,59.87,9.82,59.57,12.97
"2025-08-18 09:00:00",19044,11.69,46.41,11.65,46.31,13.2
"2025-08-18 10:00:00",19045,13.32,43.62,13.43,43.41,13.55
"2025-08-18 11:00:00",19046,12.34,54.43,12.43,54.43,13.79
"2025-08-18 12:00:00",19047,11.51,56.55,11.52,56.35,14.01
"2025-08-18 13:00:00",19048,11.12,60.87,11.2,60.87,14.08
"2025-08-18 14:00:00",19049,10.33,71.01,10.42,70.46,13.97
"2025-08-18 15:00:00",19050,8.83,83.2,9.08,81.8,13.95
"2025-08-18 16:00:00",19051,7.881,89.9,8.02,89,13.87
"2025-08-18 17:00:00",19052,6.734,96.7,6.772,94.5,13.78
"2025-08-18 18:00:00",19053,5.645,98,5.625,95.9,13.66
"2025-08-18 19:00:00",19054,3.814,98.7,3.834,96.7,13.62
"2025-08-18 20:00:00",19055,2.712,98.9,2.679,97.2,13.53
"2025-08-18 21:00:00",19056,2.019,98.3,1.985,96.8,13.4
"2025-08-18 22:00:00",19057,0.929,98.7,0.827,96.9,13.31
"2025-08-18 23:00:00",19058,-0.216,99.2,-0.298,97.5,13.18
"2025-08-19 00:00:00",19059,-0.411,99.3,-0.444,97.5,13.11
"2025-08-19 01:00:00",19060,-0.512,99.3,-0.512,97.5,13.03
"2025-08-19 02:00:00",19061,-0.703,99.3,-0.695,97.7,12.94
"2025-08-19 03:00:00",19062,-0.763,99.3,-0.801,97.6,12.86
"2025-08-19 04:00:00",19063,-1.008,99.2,-1.033,97.4,12.8
"2025-08-19 05:00:00",19064,-1.092,99,-1.201,97.3,12.74
"2025-08-19 06:00:00",19065,-1.184,98.8,-1.272,96.9,12.69
"2025-08-19 07:00:00",19066,-1.04,98.2,-1.067,96.2,12.74
"2025-08-19 08:00:00",19067,-1.112,97.8,-1.091,95.7,12.83
"2025-08-19 09:00:00",19068,-0.785,96.1,-0.73,94,12.99
"2025-08-19 10:00:00",19069,-0.267,91.8,-0.205,88.4,13.53
"2025-08-19 11:00:00",19070,-0.031,92.8,0.237,88.4,14.5
"2025-08-19 12:00:00",19071,0.235,88,0.52,84.2,14.63
"2025-08-19 13:00:00",19072,0.601,91.1,0.768,88.2,14.53
"2025-08-19 14:00:00",19073,0.861,87.1,1.488,82.2,14.24
"2025-08-19 15:00:00",19074,1.182,76.85,1.554,75.58,14.2
"2025-08-19 16:00:00",19075,2.509,77.97,2.77,77.42,14.18
"2025-08-19 17:00:00",19076,1.999,79.35,2.112,81.4,14.12
"2025-08-19 18:00:00",19077,2.279,87.3,2.422,87.2,14.11
"2025-08-19 19:00:00",19078,2.686,86.2,2.764,85,14.13
"2025-08-19 20:00:00",19079,2.332,89.9,2.386,89.9,13.97
"2025-08-19 21:00:00",19080,2.06,93.5,2.068,92.9,13.85
"2025-08-19 22:00:00",19081,1.499,97.9,1.469,95.5,13.69
"2025-08-19 23:00:00",19082,1.179,98.6,1.157,96.7,13.59
"2025-08-20 00:00:00",19083,0.981,98.9,0.885,97.1,13.48
"2025-08-20 01:00:00",19084,0.99,98.6,0.821,96.9,13.37
"2025-08-20 02:00:00",19085,1.011,98,0.744,96.8,13.27
"2025-08-20 03:00:00",19086,0.343,99.1,-0.069,97.4,13.18
"2025-08-20 04:00:00",19087,-0.835,99,-1.295,97.7,13.08
"2025-08-20 05:00:00",19088,-1.553,98.7,-2,97.4,12.99
"2025-08-20 06:00:00",19089,-0.134,93.1,-0.341,93,12.98
"2025-08-20 07:00:00",19090,1.49,86.8,1.468,87.1,12.97
"2025-08-20 08:00:00",19091,4.463,66.37,4.567,66.98,13.05
"2025-08-20 09:00:00",19092,7.018,62.35,7.186,62.21,13.15
"2025-08-20 10:00:00",19093,7.631,61.04,8.1,60.63,13.29
"2025-08-20 11:00:00",19094,9.62,60.88,10.06,59.37,13.77
"2025-08-20 12:00:00",19095,10.59,54.98,11.23,52.79,14.33
"2025-08-20 13:00:00",19096,11.49,50.19,11.98,49.37,14.15
"2025-08-20 14:00:00",19097,12.11,50.25,12.7,51.07,13.91
"2025-08-20 15:00:00",19098,12.38,48.68,13.09,46.29,13.89
"2025-08-20 16:00:00",19099,13.29,44.91,13.85,44.84,13.86
"2025-08-20 17:00:00",19100,14.57,45.79,14.71,46.54,13.83
"2025-08-20 18:00:00",19101,13.85,49.25,13.77,50.51,13.83
"2025-08-20 19:00:00",19102,12.07,51.49,11.91,52.51,13.89
"2025-08-20 20:00:00",19103,10.71,57.53,10.4,58.9,13.86
"2025-08-20 21:00:00",19104,9.25,60.76,8.94,61.86,13.71
"2025-08-20 22:00:00",19105,8.93,62.97,8.67,63.72,13.58
"2025-08-20 23:00:00",19106,8.37,55.92,8.1,56.68,13.46
"2025-08-21 00:00:00",19107,8.33,56.26,8.04,57.16,13.36
"2025-08-21 01:00:00",19108,7.779,53.73,7.473,54.48,13.25
"2025-08-21 02:00:00",19109,8.02,54.18,7.731,54.76,13.14
"2025-08-21 03:00:00",19110,8.16,54.76,7.935,55.31,13.06
"2025-08-21 04:00:00",19111,7.445,58.25,7.159,59.35,12.99
"2025-08-21 05:00:00",19112,8.24,55.72,7.944,56.4,12.9
"2025-08-21 06:00:00",19113,7.888,50.72,7.587,51.51,12.82
"2025-08-21 07:00:00",19114,9.02,49.14,8.82,49.76,12.84
"2025-08-21 08:00:00",19115,8.87,46.39,8.67,46.94,12.83
"2025-08-21 09:00:00",19116,9.83,47.83,9.71,48.17,12.89
"2025-08-21 10:00:00",19117,11.38,52.16,11.4,52.6,13.06
"2025-08-21 11:00:00",19118,9.27,62.64,9.08,63.36,13.39
"2025-08-21 12:00:00",19119,10.48,54.91,10.38,55.53,13.47
"2025-08-21 13:00:00",19120,11.06,53.9,10.99,53.9,13.54
"2025-08-21 14:00:00",19121,11.61,52.94,11.56,53.01,13.72
"2025-08-21 15:00:00",19122,11.17,64.37,11.09,65.87,13.99
"2025-08-21 16:00:00",19123,9.26,75.07,9.13,76.5,13.95
"2025-08-21 17:00:00",19124,8.98,75.27,8.83,77.57,13.94
"2025-08-21 18:00:00",19125,8.54,77.5,8.39,78.7,13.86
"2025-08-21 19:00:00",19126,7.936,74.41,7.683,76.22,13.72
"2025-08-21 20:00:00",19127,8,75.98,7.715,77.97,13.58
"2025-08-21 21:00:00",19128,7.612,73.14,7.248,76.43,13.46
"2025-08-21 22:00:00",19129,7.786,76.67,7.389,77.77,13.36
"2025-08-21 23:00:00",19130,7.431,84.3,7.091,86.5,13.25
"2025-08-22 00:00:00",19131,6.677,78.41,6.062,83.4,13.16
"2025-08-22 01:00:00",19132,6.322,84.7,5.785,86.6,13.06
"2025-08-22 02:00:00",19133,5.554,83.1,5.148,85.1,12.97
"2025-08-22 03:00:00",19134,6.408,82.2,5.98,83.9,12.89
"2025-08-22 04:00:00",19135,6.991,76.97,6.635,79.43,12.82
"2025-08-22 05:00:00",19136,7.517,74.54,7.104,77.79,12.77
"2025-08-22 06:00:00",19137,7.631,77.3,7.257,79.01,12.74
"2025-08-22 07:00:00",19138,7.779,74.9,7.49,76.95,12.71
"2025-08-22 08:00:00",19139,7.787,85,7.504,85.2,12.74
"2025-08-22 09:00:00",19140,7.189,93.2,7.033,92.8,12.78
"2025-08-22 10:00:00",19141,5.931,98.1,5.877,95.5,12.86
"2025-08-22 11:00:00",19142,3.522,98.7,3.53,96.7,12.87
"2025-08-22 12:00:00",19143,3.884,97.4,3.92,94.9,12.93
"2025-08-22 13:00:00",19144,5.636,83.4,5.827,82.4,13.03
"2025-08-22 14:00:00",19145,6.027,82.6,6.208,82.4,13.21
"2025-08-22 15:00:00",19146,5.804,88.7,5.904,87.8,13.36
"2025-08-22 16:00:00",19147,5.462,86.8,5.634,87.8,13.45
"2025-08-22 17:00:00",19148,5.649,85.4,5.694,86.1,13.52
"2025-08-22 18:00:00",19149,5.487,86.3,5.458,86.8,13.49
"2025-08-22 19:00:00",19150,5.303,88.6,5.234,89.4,13.44
"2025-08-22 20:00:00",19151,5.203,90.9,5.144,91.2,13.37
"2025-08-22 21:00:00",19152,5.187,93,5.07,93.2,13.25
"2025-08-22 22:00:00",19153,5.239,90.9,4.941,92.1,13.17
"2025-08-22 23:00:00",19154,4.879,94.4,4.631,95.4,13.08
"2025-08-23 00:00:00",19155,5.932,87.8,5.574,89.9,13
"2025-08-23 01:00:00",19156,7.035,83.9,6.63,86.9,12.93
"2025-08-23 02:00:00",19157,7.239,83.2,6.859,85.2,12.87
"2025-08-23 03:00:00",19158,7.659,80.1,7.276,82.2,12.83
"2025-08-23 04:00:00",19159,7.801,81.9,7.435,84.5,12.8
"2025-08-23 05:00:00",19160,7.219,82.2,6.816,84.3,12.76
"2025-08-23 06:00:00",19161,7.316,82.2,6.964,83.4,12.76
"2025-08-23 07:00:00",19162,7.405,84.5,7.092,85.9,12.78
"2025-08-23 08:00:00",19163,7.835,80.5,7.544,82.2,12.78
"2025-08-23 09:00:00",19164,8.67,75.57,8.39,77.63,12.82
"2025-08-23 10:00:00",19165,9.4,73.91,9.18,76.58,12.91
"2025-08-23 11:00:00",19166,8.62,86.3,8.46,87.8,12.89
"2025-08-23 12:00:00",19167,8.36,86.9,8.16,88,12.89
"2025-08-23 13:00:00",19168,8.7,88.9,8.55,89.9,12.91
"2025-08-23 14:00:00",19169,9.03,81.6,8.91,84,12.94
"2025-08-23 15:00:00",19170,8.54,97.2,8.5,95.3,12.99
"2025-08-23 16:00:00",19171,7.16,96.7,7.021,95.4,12.99
"2025-08-23 17:00:00",19172,5.399,"NAN",5.291,96.8,12.94
"2025-08-23 18:00:00",19173,4.707,"NAN",4.612,95.7,12.96
"2025-08-23 19:00:00",19174,4.321,"NAN",4.258,96.5,12.95
"2025-08-23 20:00:00",19175,3.25,"NAN",3.137,97.2,12.88
"2025-08-23 21:00:00",19176,2.586,"NAN",2.536,97.3,12.83
"2025-08-23 22:00:00",19177,1.83,"NAN",1.704,96.8,12.81
"2025-08-23 23:00:00",19178,1.009,"NAN",0.828,97.4,12.8
"2025-08-24 00:00:00",19179,0.638,"NAN",0.504,97.6,12.8
"2025-08-24 01:00:00",19180,-0.371,99.4,-0.478,97.9,12.77
"2025-08-24 02:00:00",19181,-0.99,99.3,-1.031,98.1,12.76
"2025-08-24 03:00:00",19182,-1.067,99.2,-1.148,98.1,12.79
"2025-08-24 04:00:00",19183,-1.49,98.8,-1.53,97.7,12.78
"2025-08-24 05:00:00",19184,-1.413,98.5,-1.493,97.4,12.78
"2025-08-24 06:00:00",19185,-1.352,98.6,-1.444,97.3,12.78
"2025-08-24 07:00:00",19186,-1.398,98.2,-1.501,97.2,12.77
"2025-08-24 08:00:00",19187,-0.784,"NAN",-0.801,95.1,12.87
"2025-08-24 09:00:00",19188,-0.162,"NAN",-0.337,92.3,13.01
"2025-08-24 10:00:00",19189,-0.182,"NAN",-0.274,86.8,13.2
"2025-08-24 11:00:00",19190,0.264,"NAN",0.465,83.7,13.42
"2025-08-24 12:00:00",19191,1.178,75.82,1.555,76.54,14.02
"2025-08-24 13:00:00",19192,2.21,75.63,2.644,73.98,14.39
"2025-08-24 14:00:00",19193,3.333,68.68,3.645,67.38,14.39
"2025-08-24 15:00:00",19194,4,68.75,4.419,65.63,14.16
"2025-08-24 16:00:00",19195,5.209,66.32,5.586,64.71,14.09
"2025-08-24 17:00:00",19196,6.048,64.07,6.376,63.22,14.07
"2025-08-24 18:00:00",19197,6.219,62.6,6.761,59.83,14.07
"2025-08-24 19:00:00",19198,6.399,63.25,6.707,61.95,14.04
"2025-08-24 20:00:00",19199,6.054,65,6.325,63.22,14.06
"2025-08-24 21:00:00",19200,4.172,78.39,3.751,81.9,13.85
"2025-08-24 22:00:00",19201,1.2,84.1,0.513,86.2,13.69
"2025-08-24 23:00:00",19202,0.578,91.9,0.128,92.1,13.57
"2025-08-25 00:00:00",19203,0.352,91.4,0.013,92.5,13.45
"2025-08-25 01:00:00",19204,0.925,89.9,0.604,90.8,13.35
"2025-08-25 02:00:00",19205,0.652,92.2,0.261,92.3,13.23
"2025-08-25 03:00:00",19206,0.348,89.1,-0.238,91.5,13.15
"2025-08-25 04:00:00",19207,1.299,83.5,0.783,85.9,13.03
"2025-08-25 05:00:00",19208,1.339,78.52,0.566,81.9,12.98
"2025-08-25 06:00:00",19209,1.54,79.27,1.08,82.5,12.96
"2025-08-25 07:00:00",19210,2.327,78.21,2.014,78.56,12.96
"2025-08-25 08:00:00",19211,4.73,79.43,4.985,79.4,13.02
"2025-08-25 09:00:00",19212,6.193,65.6,6.109,66.76,13.14
"2025-08-25 10:00:00",19213,9.2,64.05,9.19,64.74,13.34
