"TOA5","MAT06_Blk2_CR1000_13","CR1000","41287","CR1000.Std.32.05","CPU:MAT06_Block2.CR1","45911","Table1"
"TIMESTAMP","RECORD","BattV_Min","GHAirTC_Avg","GHRH"
"TS","RN","Volts","Deg C","%"
"","","Min","Avg","Smp"
"2024-09-01 13:00:00",21024,13.04,0.622,91.2
"2024-09-01 13:30:00",21025,13.04,1.371,94
"2024-09-01 14:00:00",21026,13.08,1.365,91.4
"2024-09-01 14:30:00",21027,13.03,1.841,90
"2024-09-01 15:00:00",21028,13.03,1.585,91.8
"2024-09-01 15:30:00",21029,13.03,1.839,88.9
"2024-09-01 16:00:00",21030,13.04,1.74,85.5
"2024-09-01 16:30:00",21031,13.05,1.833,82.8
"2024-09-01 17:00:00",21032,13.03,2.195,81.4
"2024-09-01 17:30:00",21033,13.03,2.723,77.2
"2024-09-01 18:00:00",21034,13.04,3.202,76.07
"2024-09-01 18:30:00",21035,13.03,2.967,76.85
"2024-09-01 19:00:00",21036,13.03,2.63,76.68
"2024-09-01 19:30:00",21037,13.03,1.964,81.1
"2024-09-01 20:00:00",21038,13.03,1.636,86.4
"2024-09-01 20:30:00",21039,12.99,0.422,88.9
"2024-09-01 21:00:00",21040,12.95,-0.531,92.6
"2024-09-01 21:30:00",21041,12.91,-2.323,93.9
"2024-09-01 22:00:00",21042,12.87,-2.765,93.2
"2024-09-01 22:30:00",21043,12.83,-3.16,93.6
"2024-09-01 23:00:00",21044,12.81,-3.177,95.4
"2024-09-01 23:30:00",21045,12.78,-2.9,92.8
"2024-09-02 00:00:00",21046,12.75,-2.872,91.7
"2024-09-02 00:30:00",21047,12.74,-3.046,92.5
"2024-09-02 01:00:00",21048,12.72,-2.958,88.4
"2024-09-02 01:30:00",21049,12.71,-3.35,91.2
"2024-09-02 02:00:00",21050,12.7,-2.816,86
"2024-09-02 02:30:00",21051,12.69,-3.333,87.1
"2024-09-02 03:00:00",21052,12.69,-3.816,86.9
"2024-09-02 03:30:00",21053,12.67,-3.464,79.01
"2024-09-02 04:00:00",21054,12.67,-2.814,79.31
"2024-09-02 04:30:00",21055,12.66,-2.526,77.1
"2024-09-02 05:00:00",21056,12.66,-2.39,78.73
"2024-09-02 05:30:00",21057,12.65,-2.07,73.03
"2024-09-02 06:00:00",21058,12.65,-0.239,71.77
"2024-09-02 06:30:00",21059,12.66,0.738,68.59
"2024-09-02 07:00:00",21060,12.73,1.54,67.09
"2024-09-02 07:30:00",21061,12.81,2.235,62.1
"2024-09-02 08:00:00",21062,13.1,3.424,59.07
"2024-09-02 08:30:00",21063,13.23,4.334,56.55
"2024-09-02 09:00:00",21064,13.15,5.662,52.48
"2024-09-02 09:30:00",21065,13.07,6.542,48.14
"2024-09-02 10:00:00",21066,13.03,7.232,47.62
"2024-09-02 10:30:00",21067,13.03,8.33,42.53
"2024-09-02 11:00:00",21068,13.03,8.94,42.33
"2024-09-02 11:30:00",21069,13.02,9.64,36.49
"2024-09-02 12:00:00",21070,13.02,10.14,36.63
"2024-09-02 12:30:00",21071,13.02,10.41,34.35
"2024-09-02 13:00:00",21072,13.02,10.49,32.9
"2024-09-02 13:30:00",21073,13.02,10.77,33.85
"2024-09-02 14:00:00",21074,13.02,10.6,35
"2024-09-02 14:30:00",21075,13.02,10.6,34.46
"2024-09-02 15:00:00",21076,13.02,11.16,35.71
"2024-09-02 15:30:00",21077,13.02,10.78,36.93
"2024-09-02 16:00:00",21078,13.02,11.11,34.86
"2024-09-02 16:30:00",21079,13.02,10.96,35.71
"2024-09-02 17:00:00",21080,13.02,9.64,43.6
"2024-09-02 17:30:00",21081,13.02,9.19,44.08
"2024-09-02 18:00:00",21082,13.02,8.96,45.2
"2024-09-02 18:30:00",21083,13.03,8.06,51.07
"2024-09-02 19:00:00",21084,13.03,7.263,51.85
"2024-09-02 19:30:00",21085,13.05,6.309,60.43
"2024-09-02 20:00:00",21086,13.01,5.374,60.54
"2024-09-02 20:30:00",21087,12.96,4.557,59.87
"2024-09-02 21:00:00",21088,12.92,5.157,59.43
"2024-09-02 21:30:00",21089,12.88,3.85,64.14
"2024-09-02 22:00:00",21090,12.85,3.84,62.59
"2024-09-02 22:30:00",21091,12.81,3.844,60.39
"2024-09-02 23:00:00",21092,12.78,4.175,59.64
"2024-09-02 23:30:00",21093,12.76,4.271,60.15
"2024-09-03 00:00:00",21094,12.74,4.51,59.88
"2024-09-03 00:30:00",21095,12.72,4.355,62.14
"2024-09-03 01:00:00",21096,12.72,5.676,55.63
"2024-09-03 01:30:00",21097,12.71,6.223,57.3
"2024-09-03 02:00:00",21098,12.7,6.278,59.67
"2024-09-03 02:30:00",21099,12.7,6.139,62.07
"2024-09-03 03:00:00",21100,12.69,5.917,64.96
"2024-09-03 03:30:00",21101,12.68,5.529,65.97
"2024-09-03 04:00:00",21102,12.67,5.427,76.89
"2024-09-03 04:30:00",21103,12.67,4.919,81.2
"2024-09-03 05:00:00",21104,12.67,4.679,85
"2024-09-03 05:30:00",21105,12.66,4.514,85
"2024-09-03 06:00:00",21106,12.66,4.405,83.7
"2024-09-03 06:30:00",21107,12.66,4.491,84
"2024-09-03 07:00:00",21108,12.65,4.707,85.8
"2024-09-03 07:30:00",21109,12.66,4.973,83.7
"2024-09-03 08:00:00",21110,12.68,5.219,83.3
"2024-09-03 08:30:00",21111,12.71,5.467,84.3
"2024-09-03 09:00:00",21112,12.78,5.788,83.4
"2024-09-03 09:30:00",21113,12.87,6.123,81.5
"2024-09-03 10:00:00",21114,13.13,6.377,81.6
"2024-09-03 10:30:00",21115,13.36,6.468,77.08
"2024-09-03 11:00:00",21116,13.47,6.294,81.8
"2024-09-03 11:30:00",21117,13.45,6.247,77.79
"2024-09-03 12:00:00",21118,13.58,6.471,81.8
"2024-09-03 12:30:00",21119,13.96,6.619,81.8
"2024-09-03 13:00:00",21120,13.99,6.906,85.1
"2024-09-03 13:30:00",21121,13.34,7.057,80.6
"2024-09-03 14:00:00",21122,13.19,6.884,88.8
"2024-09-03 14:30:00",21123,13.12,6.425,87.6
"2024-09-03 15:00:00",21124,13.05,6.444,88.3
"2024-09-03 15:30:00",21125,13.03,6.458,88.7
"2024-09-03 16:00:00",21126,13.21,6.598,91.7
"2024-09-03 16:30:00",21127,13.13,6.523,87.9
"2024-09-03 17:00:00",21128,13.06,6.681,84.7
"2024-09-03 17:30:00",21129,13.03,6.527,88
"2024-09-03 18:00:00",21130,13.04,6.427,87.7
"2024-09-03 18:30:00",21131,13.03,6.28,92.2
"2024-09-03 19:00:00",21132,13.02,5.992,92.2
"2024-09-03 19:30:00",21133,12.98,5.73,93.1
"2024-09-03 20:00:00",21134,12.93,5.429,93.4
"2024-09-03 20:30:00",21135,12.9,5.216,93.6
"2024-09-03 21:00:00",21136,12.86,4.77,95.2
"2024-09-03 21:30:00",21137,12.83,4.159,96.7
"2024-09-03 22:00:00",21138,12.81,3.089,98.1
"2024-09-03 22:30:00",21139,12.79,2.828,94.4
"2024-09-03 23:00:00",21140,12.77,3.085,87.5
"2024-09-03 23:30:00",21141,12.75,2.982,86.4
"2024-09-04 00:00:00",21142,12.74,3.279,85.4
"2024-09-04 00:30:00",21143,12.73,3.494,85.7
"2024-09-04 01:00:00",21144,12.72,3.859,82.4
"2024-09-04 01:30:00",21145,12.7,3.835,81
"2024-09-04 02:00:00",21146,12.7,3.859,77.58
"2024-09-04 02:30:00",21147,12.69,3.605,78.49
"2024-09-04 03:00:00",21148,12.69,3.651,74.26
"2024-09-04 03:30:00",21149,12.68,3.723,74.36
"2024-09-04 04:00:00",21150,12.68,3.554,72.84
"2024-09-04 04:30:00",21151,12.67,3.594,69.99
"2024-09-04 05:00:00",21152,12.67,4.453,65.2
"2024-09-04 05:30:00",21153,12.66,4.364,68.73
"2024-09-04 06:00:00",21154,12.66,4.33,65.71
"2024-09-04 06:30:00",21155,12.65,4.82,65.06
"2024-09-04 07:00:00",21156,12.68,5.042,67.02
"2024-09-04 07:30:00",21157,12.71,5.562,65.4
"2024-09-04 08:00:00",21158,12.77,6.156,63.46
"2024-09-04 08:30:00",21159,12.89,6.934,60.88
"2024-09-04 09:00:00",21160,13.23,8.05,57.45
"2024-09-04 09:30:00",21161,13.19,9.43,52.66
"2024-09-04 10:00:00",21162,13.11,10.49,52.62
"2024-09-04 10:30:00",21163,13.03,10.45,45.77
"2024-09-04 11:00:00",21164,13.02,11.64,41.37
"2024-09-04 11:30:00",21165,13.02,12.7,40.31
"2024-09-04 12:00:00",21166,13.02,12.71,39.97
"2024-09-04 12:30:00",21167,13.02,12.87,40.3
"2024-09-04 13:00:00",21168,13.02,13.03,42.2
"2024-09-04 13:30:00",21169,13.02,13.14,41.18
"2024-09-04 14:00:00",21170,13.02,13.28,38.57
"2024-09-04 14:30:00",21171,13.02,13.14,37.87
"2024-09-04 15:00:00",21172,13.02,13.72,37.15
"2024-09-04 15:30:00",21173,13.02,13.42,37.22
"2024-09-04 16:00:00",21174,13.02,13.14,38.68
"2024-09-04 16:30:00",21175,13.02,13.69,38.65
"2024-09-04 17:00:00",21176,13.02,13.27,37.83
"2024-09-04 17:30:00",21177,13.02,13.22,41.49
"2024-09-04 18:00:00",21178,13.02,12.99,43.86
"2024-09-04 18:30:00",21179,13.01,12.16,52.43
"2024-09-04 19:00:00",21180,13.13,10.35,59.89
"2024-09-04 19:30:00",21181,13.06,8.8,58.45
"2024-09-04 20:00:00",21182,13,7.563,61.51
"2024-09-04 20:30:00",21183,12.95,5.4,72.31
"2024-09-04 21:00:00",21184,12.92,4.473,74.55
"2024-09-04 21:30:00",21185,12.88,4.245,72.59
"2024-09-04 22:00:00",21186,12.86,4.022,73.51
"2024-09-04 22:30:00",21187,12.82,3.805,74.03
"2024-09-04 23:00:00",21188,12.8,5.398,70.66
"2024-09-04 23:30:00",21189,12.77,4.672,76.35
"2024-09-05 00:00:00",21190,12.75,4.536,73.67
"2024-09-05 00:30:00",21191,12.73,5.661,69.97
"2024-09-05 01:00:00",21192,12.72,6.384,72.21
"2024-09-05 01:30:00",21193,12.71,6.883,67.16
"2024-09-05 02:00:00",21194,12.71,6.669,73.32
"2024-09-05 02:30:00",21195,12.7,6.507,72.14
"2024-09-05 03:00:00",21196,12.69,6.613,73.56
"2024-09-05 03:30:00",21197,12.69,6.725,75.45
"2024-09-05 04:00:00",21198,12.69,6.566,76.37
"2024-09-05 04:30:00",21199,12.67,6.618,76.94
"2024-09-05 05:00:00",21200,12.68,6.67,76.23
"2024-09-05 05:30:00",21201,12.67,6.73,75.82
"2024-09-05 06:00:00",21202,12.67,6.848,75.68
"2024-09-05 06:30:00",21203,12.66,6.893,74.13
"2024-09-05 07:00:00",21204,12.66,6.96,72.16
"2024-09-05 07:30:00",21205,12.66,7.669,70.63
"2024-09-05 08:00:00",21206,12.71,8.08,73.54
"2024-09-05 08:30:00",21207,12.74,8.11,69.81
"2024-09-05 09:00:00",21208,12.77,8.43,72.99
"2024-09-05 09:30:00",21209,12.85,8.85,70.85
"2024-09-05 10:00:00",21210,13.02,9.47,65.36
"2024-09-05 10:30:00",21211,13.33,9.62,67.56
"2024-09-05 11:00:00",21212,13.21,9.79,61.69
"2024-09-05 11:30:00",21213,13.12,9.63,65.18
"2024-09-05 12:00:00",21214,13.05,9.8,61.76
"2024-09-05 12:30:00",21215,13.02,9.9,67.01
"2024-09-05 13:00:00",21216,13.19,10.22,61.93
"2024-09-05 13:30:00",21217,13.1,10.38,63.69
"2024-09-05 14:00:00",21218,13.04,10.54,64.03
"2024-09-05 14:30:00",21219,13.02,10.3,63.79
"2024-09-05 15:00:00",21220,13.1,10.18,62.44
"2024-09-05 15:30:00",21221,13.03,10.19,66.94
"2024-09-05 16:00:00",21222,13.02,10.17,65.35
"2024-09-05 16:30:00",21223,13.07,10.28,64.78
"2024-09-05 17:00:00",21224,13.03,10.06,72.29
"2024-09-05 17:30:00",21225,13.23,9.41,78.53
"2024-09-05 18:00:00",21226,13.16,8.63,84.3
"2024-09-05 18:30:00",21227,13.1,8.24,86.2
"2024-09-05 19:00:00",21228,13.04,8.03,87.3
"2024-09-05 19:30:00",21229,12.99,7.524,88.6
"2024-09-05 20:00:00",21230,12.94,7.135,89.9
"2024-09-05 20:30:00",21231,12.91,7.205,88.4
"2024-09-05 21:00:00",21232,12.88,6.252,91.7
"2024-09-05 21:30:00",21233,12.85,6.35,87.5
"2024-09-05 22:00:00",21234,12.82,5.916,88.2
"2024-09-05 22:30:00",21235,12.8,4.683,95.6
"2024-09-05 23:00:00",21236,12.77,5.046,93.5
"2024-09-05 23:30:00",21237,12.76,4.61,93.3
"2024-09-06 00:00:00",21238,12.74,4.998,92.5
"2024-09-06 00:30:00",21239,12.73,5.189,89.9
"2024-09-06 01:00:00",21240,12.72,5.09,91.2
"2024-09-06 01:30:00",21241,12.71,5.148,90.5
"2024-09-06 02:00:00",21242,12.7,5.407,90.1
"2024-09-06 02:30:00",21243,12.7,5.48,87.4
"2024-09-06 03:00:00",21244,12.69,5.541,89.8
"2024-09-06 03:30:00",21245,12.68,5.064,91.2
"2024-09-06 04:00:00",21246,12.68,5.233,92.7
"2024-09-06 04:30:00",21247,12.68,4.557,93.9
"2024-09-06 05:00:00",21248,12.67,4.477,93.5
"2024-09-06 05:30:00",21249,12.67,4.374,93.9
"2024-09-06 06:00:00",21250,12.67,4.564,92.3
"2024-09-06 06:30:00",21251,12.66,4.67,92.7
"2024-09-06 07:00:00",21252,12.66,5.122,92.6
"2024-09-06 07:30:00",21253,12.66,5.153,94
"2024-09-06 08:00:00",21254,12.66,5.36,95.7
"2024-09-06 08:30:00",21255,12.67,5.845,92.9
"2024-09-06 09:00:00",21256,12.71,6.214,91.3
"2024-09-06 09:30:00",21257,12.79,6.448,91.7
"2024-09-06 10:00:00",21258,12.89,6.597,90.4
"2024-09-06 10:30:00",21259,13.07,6.881,87.2
"2024-09-06 11:00:00",21260,13.39,7.156,87
"2024-09-06 11:30:00",21261,13.25,7.207,86.9
"2024-09-06 12:00:00",21262,13.16,7.783,84.1
"2024-09-06 12:30:00",21263,13.08,8.14,80.9
"2024-09-06 13:00:00",21264,13.03,8.75,79.96
"2024-09-06 13:30:00",21265,13.09,8.72,81
"2024-09-06 14:00:00",21266,13.03,8.78,84.1
"2024-09-06 14:30:00",21267,13.15,8.85,82.2
"2024-09-06 15:00:00",21268,13.1,9.27,77.79
"2024-09-06 15:30:00",21269,13.03,9.58,73.14
"2024-09-06 16:00:00",21270,13.02,9.56,79.03
"2024-09-06 16:30:00",21271,13.07,9.18,82.7
"2024-09-06 17:00:00",21272,13.02,8.73,83.8
"2024-09-06 17:30:00",21273,13.17,8.63,84.3
"2024-09-06 18:00:00",21274,13.09,8.26,88.1
"2024-09-06 18:30:00",21275,13.03,7.663,90.2
"2024-09-06 19:00:00",21276,13,7.543,90.1
"2024-09-06 19:30:00",21277,12.96,6.823,96.8
"2024-09-06 20:00:00",21278,12.91,5.822,98.2
"2024-09-06 20:30:00",21279,12.88,5.216,98.6
"2024-09-06 21:00:00",21280,12.85,4.945,98.9
"2024-09-06 21:30:00",21281,12.82,4.651,99
"2024-09-06 22:00:00",21282,12.79,4.101,99.3
"2024-09-06 22:30:00",21283,12.77,3.768,99.4
"2024-09-06 23:00:00",21284,12.75,3.553,99.4
"2024-09-06 23:30:00",21285,12.73,3.355,99.6
"2024-09-07 00:00:00",21286,12.72,3.162,99.6
"2024-09-07 00:30:00",21287,12.72,2.92,99.7
"2024-09-07 01:00:00",21288,12.71,2.78,99.7
"2024-09-07 01:30:00",21289,12.7,2.406,99.8
"2024-09-07 02:00:00",21290,12.7,2.274,99.9
"2024-09-07 02:30:00",21291,12.69,2.105,99.9
"2024-09-07 03:00:00",21292,12.68,1.762,100
"2024-09-07 03:30:00",21293,12.68,0.814,100
"2024-09-07 04:00:00",21294,12.67,0.251,100
"2024-09-07 04:30:00",21295,12.67,0.146,100
"2024-09-07 05:00:00",21296,12.67,0.067,100
"2024-09-07 05:30:00",21297,12.66,0.074,100
"2024-09-07 06:00:00",21298,12.66,-0.025,100
"2024-09-07 06:30:00",21299,12.66,0.011,100
"2024-09-07 07:00:00",21300,12.65,0.046,100
"2024-09-07 07:30:00",21301,12.65,0.048,100
"2024-09-07 08:00:00",21302,12.66,0.111,100
"2024-09-07 08:30:00",21303,12.71,0.026,100
"2024-09-07 09:00:00",21304,12.78,0.026,100
"2024-09-07 09:30:00",21305,12.91,0.045,100
"2024-09-07 10:00:00",21306,13.18,0.026,99.7
"2024-09-07 10:30:00",21307,13.32,0.055,99.6
"2024-09-07 11:00:00",21308,13.22,0.51,98.6
"2024-09-07 11:30:00",21309,13.14,1.145,97.2
"2024-09-07 12:00:00",21310,13.06,1.975,96
"2024-09-07 12:30:00",21311,13.03,2.403,95.9
"2024-09-07 13:00:00",21312,13.03,2.886,94.2
"2024-09-07 13:30:00",21313,13.09,3.046,93.9
"2024-09-07 14:00:00",21314,13.03,2.913,90
"2024-09-07 14:30:00",21315,13.06,3.854,86
"2024-09-07 15:00:00",21316,13.03,5.076,76.95
"2024-09-07 15:30:00",21317,13.03,6.099,75.88
"2024-09-07 16:00:00",21318,13.03,6.491,71.53
"2024-09-07 16:30:00",21319,13.03,6.678,72.17
"2024-09-07 17:00:00",21320,13.03,6.87,74.68
"2024-09-07 17:30:00",21321,13.03,6.727,73.16
"2024-09-07 18:00:00",21322,13.03,6.432,77.05
"2024-09-07 18:30:00",21323,13.03,5.495,81.8
"2024-09-07 19:00:00",21324,13.03,5.081,79.84
"2024-09-07 19:30:00",21325,13.03,4.389,85.9
"2024-09-07 20:00:00",21326,12.98,2.884,91.6
"2024-09-07 20:30:00",21327,12.94,1.115,94.1
"2024-09-07 21:00:00",21328,12.89,1.337,91.5
"2024-09-07 21:30:00",21329,12.86,0.3,95.9
"2024-09-07 22:00:00",21330,12.83,0.534,93.9
"2024-09-07 22:30:00",21331,12.8,0.185,96.2
"2024-09-07 23:00:00",21332,12.78,0.086,96.9
"2024-09-07 23:30:00",21333,12.76,-0.076,96.5
"2024-09-08 00:00:00",21334,12.74,-0.546,97.6
"2024-09-08 00:30:00",21335,12.73,-0.696,97
"2024-09-08 01:00:00",21336,12.71,-0.453,94.6
"2024-09-08 01:30:00",21337,12.7,1.264,86.1
"2024-09-08 02:00:00",21338,12.7,2.385,86.6
"2024-09-08 02:30:00",21339,12.69,2.221,82.7
"2024-09-08 03:00:00",21340,12.68,2.895,83.3
"2024-09-08 03:30:00",21341,12.68,2.085,81.5
"2024-09-08 04:00:00",21342,12.67,2.437,81.6
"2024-09-08 04:30:00",21343,12.67,2.301,80.5
"2024-09-08 05:00:00",21344,12.66,2.793,79.52
"2024-09-08 05:30:00",21345,12.66,2.656,79.01
"2024-09-08 06:00:00",21346,12.66,2.876,79.15
"2024-09-08 06:30:00",21347,12.65,2.842,79.08
"2024-09-08 07:00:00",21348,12.64,3.271,75.99
"2024-09-08 07:30:00",21349,12.67,3.504,75.58
"2024-09-08 08:00:00",21350,12.7,3.937,74.05
"2024-09-08 08:30:00",21351,12.76,4.464,72.01
"2024-09-08 09:00:00",21352,12.88,5.195,66.07
"2024-09-08 09:30:00",21353,13.41,6.327,65.06
"2024-09-08 10:00:00",21354,13.28,7.18,60.37
"2024-09-08 10:30:00",21355,13.18,7.65,61.51
"2024-09-08 11:00:00",21356,13.1,8.51,61.81
"2024-09-08 11:30:00",21357,13.04,8.87,60.11
"2024-09-08 12:00:00",21358,13.03,9.15,60.96
"2024-09-08 12:30:00",21359,13.15,9.23,58.58
"2024-09-08 13:00:00",21360,13.07,9.74,57.29
"2024-09-08 13:30:00",21361,13.02,9.53,58.81
"2024-09-08 14:00:00",21362,13.22,9.29,61.56
"2024-09-08 14:30:00",21363,13.14,8.86,71.59
"2024-09-08 15:00:00",21364,13.07,8.73,67.67
"2024-09-08 15:30:00",21365,13.03,9.15,64.24
"2024-09-08 16:00:00",21366,13.1,9.39,62.85
"2024-09-08 16:30:00",21367,13.04,9.13,64.61
"2024-09-08 17:00:00",21368,13.03,8.36,63.03
"2024-09-08 17:30:00",21369,13.12,8.88,63.74
"2024-09-08 18:00:00",21370,13.05,8.74,65.7
"2024-09-08 18:30:00",21371,13.03,7.925,70.31
"2024-09-08 19:00:00",21372,13.12,7.597,66.66
"2024-09-08 19:30:00",21373,13.09,8.29,70.89
"2024-09-08 20:00:00",21374,13.02,6.796,75.71
"2024-09-08 20:30:00",21375,12.97,4.676,79.83
"2024-09-08 21:00:00",21376,12.93,3.765,83.3
"2024-09-08 21:30:00",21377,12.89,3.107,81.6
"2024-09-08 22:00:00",21378,12.85,3.028,85.7
"2024-09-08 22:30:00",21379,12.83,3.13,84.5
"2024-09-08 23:00:00",21380,12.8,2.629,84.1
"2024-09-08 23:30:00",21381,12.78,3.572,81.9
"2024-09-09 00:00:00",21382,12.75,3.984,81.6
"2024-09-09 00:30:00",21383,12.74,3.599,80.9
"2024-09-09 01:00:00",21384,12.72,3.321,84.8
"2024-09-09 01:30:00",21385,12.71,2.948,81.4
"2024-09-09 02:00:00",21386,12.7,3.449,80.6
"2024-09-09 02:30:00",21387,12.7,3.6,74.77
"2024-09-09 03:00:00",21388,12.69,3.424,82.3
"2024-09-09 03:30:00",21389,12.68,1.778,89.8
"2024-09-09 04:00:00",21390,12.67,1.031,87.1
"2024-09-09 04:30:00",21391,12.67,1.671,83.3
"2024-09-09 05:00:00",21392,12.67,2.491,83.4
"2024-09-09 05:30:00",21393,12.67,2.184,86.5
"2024-09-09 06:00:00",21394,12.66,0.698,88.9
"2024-09-09 06:30:00",21395,12.66,0.887,86.2
"2024-09-09 07:00:00",21396,12.66,1.581,80.4
"2024-09-09 07:30:00",21397,12.71,3.116,77.59
"2024-09-09 08:00:00",21398,12.81,5.176,68.34
"2024-09-09 08:30:00",21399,13.14,5.63,72.68
"2024-09-09 09:00:00",21400,13.27,5.992,69.69
"2024-09-09 09:30:00",21401,13.17,5.925,63.86
"2024-09-09 10:00:00",21402,13.09,7.715,58.9
"2024-09-09 10:30:00",21403,13.03,8.99,57.23
"2024-09-09 11:00:00",21404,13.02,9.69,50.99
"2024-09-09 11:30:00",21405,13.07,9.17,53.12
"2024-09-09 12:00:00",21406,13.02,10.32,51.8
"2024-09-09 12:30:00",21407,13.02,10.46,52.68
"2024-09-09 13:00:00",21408,13.02,11,49.86
"2024-09-09 13:30:00",21409,13.02,11.31,46.34
"2024-09-09 14:00:00",21410,13.02,11.89,50.87
"2024-09-09 14:30:00",21411,13.02,11.77,49.14
"2024-09-09 15:00:00",21412,13.01,10.59,58.84
"2024-09-09 15:30:00",21413,13.02,9.33,56.65
"2024-09-09 16:00:00",21414,13.35,10.02,62.03
"2024-09-09 16:30:00",21415,13.22,8.49,69.16
"2024-09-09 17:00:00",21416,13.12,8.98,65.94
"2024-09-09 17:30:00",21417,13.05,8.92,72.48
"2024-09-09 18:00:00",21418,13.03,8.17,70.68
"2024-09-09 18:30:00",21419,13.02,7.95,75.22
"2024-09-09 19:00:00",21420,12.97,7.449,75.47
"2024-09-09 19:30:00",21421,12.93,6.776,77.71
"2024-09-09 20:00:00",21422,12.89,6.48,78.74
"2024-09-09 20:30:00",21423,12.86,6.298,86.5
"2024-09-09 21:00:00",21424,12.83,5.306,86.3
"2024-09-09 21:30:00",21425,12.81,4.93,85.4
"2024-09-09 22:00:00",21426,12.78,5.018,84.3
"2024-09-09 22:30:00",21427,12.76,4.181,89.1
"2024-09-09 23:00:00",21428,12.74,2.433,92.9
"2024-09-09 23:30:00",21429,12.73,2.417,91.5
"2024-09-10 00:00:00",21430,12.72,2.43,91.5
"2024-09-10 00:30:00",21431,12.71,2.147,91.3
"2024-09-10 01:00:00",21432,12.69,2.365,90.3
"2024-09-10 01:30:00",21433,12.69,2.112,90.1
"2024-09-10 02:00:00",21434,12.69,2.204,87.3
"2024-09-10 02:30:00",21435,12.68,1.727,91.9
"2024-09-10 03:00:00",21436,12.68,1.497,88.5
"2024-09-10 03:30:00",21437,12.67,1.261,89.1
"2024-09-10 04:00:00",21438,12.66,1.139,89.8
"2024-09-10 04:30:00",21439,12.66,1.359,89.8
"2024-09-10 05:00:00",21440,12.66,1.074,90.2
"2024-09-10 05:30:00",21441,12.65,1.193,88.6
"2024-09-10 06:00:00",21442,12.65,1.004,89.8
"2024-09-10 06:30:00",21443,12.65,1.044,89.1
"2024-09-10 07:00:00",21444,12.65,1.167,88.3
"2024-09-10 07:30:00",21445,12.67,1.906,86
"2024-09-10 08:00:00",21446,12.74,2.668,84
"2024-09-10 08:30:00",21447,12.84,4.302,75.54
"2024-09-10 09:00:00",21448,13.2,5.847,69.16
"2024-09-10 09:30:00",21449,13.2,7.291,65.11
"2024-09-10 10:00:00",21450,13.11,8.56,58.73
"2024-09-10 10:30:00",21451,13.04,9.63,53.24
"2024-09-10 11:00:00",21452,13.02,10.19,47.47
"2024-09-10 11:30:00",21453,13.02,11.18,45.36
"2024-09-10 12:00:00",21454,13.02,11.47,51.32
"2024-09-10 12:30:00",21455,13.02,11.15,44.14
"2024-09-10 13:00:00",21456,13.02,10.62,44.78
"2024-09-10 13:30:00",21457,13.02,11.46,41.43
"2024-09-10 14:00:00",21458,13.02,11.29,43.02
"2024-09-10 14:30:00",21459,13.02,11.08,41.36
"2024-09-10 15:00:00",21460,13.02,10.99,44.92
"2024-09-10 15:30:00",21461,13.02,10.83,43.27
"2024-09-10 16:00:00",21462,13.02,11.21,40.76
"2024-09-10 16:30:00",21463,13.02,11.58,42.69
"2024-09-10 17:00:00",21464,13.02,11.33,42.18
"2024-09-10 17:30:00",21465,13.02,10.53,54.91
"2024-09-10 18:00:00",21466,13.02,9.33,56.95
"2024-09-10 18:30:00",21467,13.11,8.31,63.26
"2024-09-10 19:00:00",21468,13.03,7.268,72.11
"2024-09-10 19:30:00",21469,12.99,5.426,74.74
"2024-09-10 20:00:00",21470,12.94,4.722,79.63
"2024-09-10 20:30:00",21471,12.9,4.061,80.5
"2024-09-10 21:00:00",21472,12.86,3.669,84.9
"2024-09-10 21:30:00",21473,12.83,3.014,82.3
"2024-09-10 22:00:00",21474,12.8,2.865,85.2
"2024-09-10 22:30:00",21475,12.78,2.706,84.9
"2024-09-10 23:00:00",21476,12.75,2.483,82.7
"2024-09-10 23:30:00",21477,12.74,2.534,85.2
"2024-09-11 00:00:00",21478,12.73,2,83.8
"2024-09-11 00:30:00",21479,12.72,2.643,84.4
"2024-09-11 01:00:00",21480,12.71,2.336,89.6
"2024-09-11 01:30:00",21481,12.7,1.619,88
"2024-09-11 02:00:00",21482,12.69,1.247,89.9
"2024-09-11 02:30:00",21483,12.69,0.415,92
"2024-09-11 03:00:00",21484,12.68,0.504,88.4
"2024-09-11 03:30:00",21485,12.68,0.928,90.3
"2024-09-11 04:00:00",21486,12.67,-0.326,91.5
"2024-09-11 04:30:00",21487,12.67,0.018,87.9
"2024-09-11 05:00:00",21488,12.67,0.248,89.2
"2024-09-11 05:30:00",21489,12.65,0.131,89.1
"2024-09-11 06:00:00",21490,12.65,0.054,89.8
"2024-09-11 06:30:00",21491,12.65,-0.275,90.9
"2024-09-11 07:00:00",21492,12.65,0.124,89.6
"2024-09-11 07:30:00",21493,12.69,1.535,84.8
"2024-09-11 08:00:00",21494,12.77,3.359,79.49
"2024-09-11 08:30:00",21495,12.89,4.817,75.19
"2024-09-11 09:00:00",21496,13.29,6.257,70.38
"2024-09-11 09:30:00",21497,13.19,7.494,59.41
"2024-09-11 10:00:00",21498,13.1,8.46,57.98
"2024-09-11 10:30:00",21499,13.03,9,58.65
"2024-09-11 11:00:00",21500,13.02,9.15,57.83
"2024-09-11 11:30:00",21501,13.02,9.41,55.39
"2024-09-11 12:00:00",21502,13.02,9.95,55.18
