"TOA5","MAT89_CR23XPB_7","","","","","","Daily"
"TIMESTAMP","RECORD","BattV_MIN","ProgSig","CT_Temp_AVG","CT_Temp_MAX","CT_Temp_MIN","GH_Temp_AVG","GH_Temp_MAX","GH_Temp_MIN","SH_Temp_AVG","SH_Temp_MAX","SH_Temp_MIN","WS_ms_AVG","WS_ms_MAX","WS_ms_MIN","Rain_mm_TOT"
"TS","RN","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","",""
"2023-06-30 00:00:00",135,12.62,3024,14.58,19.89,10.69,-82.4,-76.76,-88.8,-77.71,-73.93,-80.2,2.446,7.087,0,5.588
"2023-07-01 00:00:00",136,12.52,3024,15.94,19.34,10.67,-79.68,-68.71,-91,-75.69,-68.46,-84.4,4.456,8.62,0.46,0.254
"2023-07-02 00:00:00",137,12.48,3024,8.98,10.99,7.378,-74.96,-68.28,-82.1,-74.12,-70.24,-79.83,2.711,5.807,0.46,2.286
"2023-07-03 00:00:00",138,12.63,3024,15.31,22.32,6.472,-63.62,-50.92,-80.5,-67.7,-60.85,-76.82,3.042,7.207,0.54,0.508
"2023-07-04 00:00:00",139,12.66,3024,18.14,25,10.45,-85.7,-77.81,-97.9,-79.34,-73.36,-87.8,3.362,9.46,0,0
"2023-07-05 00:00:00",140,12.57,3024,12.32,14.78,7.92,-75.2,-68.04,-83.2,-73.69,-68.75,-79.7,2.874,7.434,0,8.13
"2023-07-06 00:00:00",141,12.7,3024,12.73,17.14,4.795,-76.86,-69.97,-83.3,-75.17,-71.16,-79.24,3.644,7.847,0,0
"2023-07-07 00:00:00",142,12.55,3024,13.65,16.34,10.45,-80.5,-79.52,-82.6,-76.94,-75.76,-78.46,3.35,7.394,0.567,0
"2023-07-08 00:00:00",143,12.63,3024,15,20.18,10.71,-81.6,-77.49,-88.9,-77.2,-73.41,-81.8,3.247,8.19,0.487,2.032
"2023-07-09 00:00:00",144,12.45,3024,9.65,11.59,8.84,-68.16,-56.52,-78.55,-70.34,-65.75,-76.39,3.96,8.07,0,54.86
"2023-07-10 00:00:00",145,12.55,3024,12.5,16.5,8.05,-55.58,-43.87,-70.85,-66.73,-60.78,-73.43,3.579,7.727,0,0
"2023-07-11 00:00:00",146,12.58,3024,13.54,17.59,8.85,-73.9,-67.48,-80.9,-73.74,-70.26,-77.43,3.825,7.26,0,0
"2023-07-12 00:00:00",147,12.61,3024,12.95,18,7.56,-79.79,-77.01,-84.5,-76.26,-73.17,-79.2,2.107,5.087,0,0.508
"2023-07-13 00:00:00",148,12.44,3024,10.14,13.75,7.752,-65.25,-55.29,-77.57,-69.12,-64.64,-75.41,2.625,7.154,0,18.29
"2023-07-14 00:00:00",149,12.67,3024,12.5,17.93,5.473,-57.96,-47.93,-69.49,-67.47,-62.02,-72.79,2.995,5.874,0,0.254
"2023-07-15 00:00:00",150,12.46,3024,12.53,18.13,8.85,-62.65,-52.98,-70.14,-69.58,-64.14,-73.4,3.411,8.09,0,3.556
"2023-07-16 00:00:00",151,12.55,3024,8.89,12.13,6.505,-67.07,-63.72,-70.18,-71.78,-69.01,-73.37,2.663,5.434,0,0.254
"2023-07-17 00:00:00",152,12.51,3024,7.513,11.28,4.978,-57.84,-50.7,-66.11,-68.51,-65.58,-71.65,2.622,4.54,0,1.524
"2023-07-18 00:00:00",153,12.55,3024,12.36,17.8,7.409,-46.99,-39.44,-53.49,-64.61,-60.4,-68.19,2.083,5.087,0,0.762
"2023-07-19 00:00:00",154,12.51,3024,14.41,18.62,9.14,-63.82,-43.97,-87.1,-71.89,-62.34,-82.8,1.928,4.34,0,0
"2023-07-20 00:00:00",155,12.47,3024,16.51,21.79,10.59,-89.7,-81.7,-99,-85.6,-80.4,-91.1,2.552,6.154,0,0
"2023-07-21 00:00:00",156,12.45,3024,17.55,22.73,11.63,-90.6,-83.5,-100.7,-86,-81.9,-91.3,2.472,6.207,0,0.254
"2023-07-22 00:00:00",157,12.45,3024,18.26,22.79,11.65,-91.4,-83.2,-101.4,-86.8,-81.7,-92.9,4.15,8.58,0,0
"2023-07-23 00:00:00",158,12.45,3024,19.01,23.22,13.65,-94.5,-84.8,-103.9,-88.8,-83,-94.4,2.393,5.554,0,0
"2023-07-24 00:00:00",159,12.47,3024,19.36,25.1,10.49,-94.1,-82.3,-105.4,-88.1,-81.1,-94.3,2.472,6.5,0,0
"2023-07-25 00:00:00",160,12.45,3024,19.78,25.77,11.97,-93.6,-83.2,-103.2,-87.3,-81.6,-92.7,3.535,9.21,0,0
"2023-07-26 00:00:00",161,12.45,3024,18.58,24.01,12.24,-90.5,-83,-100.5,-84.7,-81.3,-89.5,2.955,5.407,0,0
"2023-07-27 00:00:00",162,12.44,3024,18.34,24.84,11.81,-88,-81.5,-96.6,-81.6,-78.78,-85.8,2.589,6.727,0,0.508
"2023-07-28 00:00:00",163,12.44,3024,18.16,24.1,13.77,-84.7,-80.6,-91.7,-78.73,-76.39,-82.6,3.04,11.55,0,0.508
"2023-07-29 00:00:00",164,12.46,3024,17.11,22.45,11.5,-79.58,-75.84,-83.5,-75.11,-71.89,-77.22,2.6,6.687,0,0.254
"2023-07-30 00:00:00",165,12.43,3024,17.97,23.46,12.45,-81.5,-76.46,-90.3,-76.55,-73.65,-81.2,2.896,5.767,0,1.524
"2023-07-31 00:00:00",166,12.42,3024,11.52,14.05,10.14,-74.72,-70.37,-81.3,-73.9,-71.66,-78.49,2.661,5.567,0,3.302
"2023-08-01 00:00:00",167,12.43,3024,12.41,17.81,7.199,-65.14,-58.29,-71.25,-69.95,-65.5,-72.99,1.521,4.114,0,1.27
"2023-08-02 00:00:00",168,12.46,3024,13.33,18.43,10.46,-60.25,-54.83,-67.27,-68.69,-65.15,-72.35,2.12,6.327,0,0.508
"2023-08-03 00:00:00",169,12.45,3024,11.83,15.43,9.19,-61.31,-55.47,-67.65,-69.73,-66.05,-72.48,2.035,5.527,0,3.048
"2023-08-04 00:00:00",170,12.43,3024,11.43,15.18,6.329,-59.48,-54.64,-67.89,-69.42,-66.59,-73.07,2.008,3.794,0,2.032
"2023-08-05 00:00:00",171,12.48,3024,14.34,20.8,4.882,-67.52,-57.89,-76.59,-70.9,-66.81,-75.07,2.698,4.327,0.46,0
"2023-08-06 00:00:00",172,12.41,3024,18.15,23.99,9.3,-80.6,-71.11,-90.1,-75.98,-71.03,-81.1,4.13,8.29,0.74,0
"2023-08-07 00:00:00",173,12.42,3024,15.48,23.86,11.01,-81.6,-77.48,-88.1,-77.44,-75.06,-80.4,3.627,11.17,0,6.604
"2023-08-08 00:00:00",174,12.4,3024,17.38,23.62,10.38,-76.54,-69.62,-83.1,-73.39,-69.11,-77.2,3.233,6.86,0,0
"2023-08-09 00:00:00",175,12.42,3024,15.43,20.05,10.72,-72.52,-68.17,-79.61,-72.36,-69.11,-76.59,2.483,8.19,0,1.27
"2023-08-10 00:00:00",176,12.42,3024,10.3,11.71,8.46,-65.99,-61.32,-71.2,-70.98,-69.36,-73.23,1.45,3.114,0,0.254
"2023-08-11 00:00:00",177,12.41,3024,9.44,10.58,7.342,-57.73,-55.23,-61.5,-68.69,-67.97,-69.86,1.844,3.7,0,0.508
"2023-08-12 00:00:00",178,12.38,3024,7.674,9.64,5.059,-52.65,-49,-56.48,-67.54,-66.49,-68.48,2.4,4.567,0,0.508
"2023-08-13 00:00:00",179,12.42,3024,5.152,8.45,3.481,-51.89,-46.08,-54.56,-67.54,-65.02,-68.85,2.78,5.34,1.02,0.254
"2023-08-14 00:00:00",180,12.48,3024,5,8.64,0.659,-53.37,-49.07,-58.43,-68.82,-67.17,-70.79,2.079,3.98,0,0
"2023-08-15 00:00:00",181,12.45,3024,9.01,17.05,2.725,-54.12,-46.9,-59.65,-68.7,-65.08,-70.93,1.865,5.407,0,2.286
"2023-08-16 00:00:00",182,12.39,3024,11.2,15.78,8.07,-48.79,-42.82,-55.7,-66.59,-63.66,-69.14,2.727,5.7,0,5.334
"2023-08-17 00:00:00",183,12.41,3024,11.18,15.3,7.852,-45.47,-40.43,-49.88,-65.71,-62.77,-67.59,1.345,4.86,0,0.508
"2023-08-18 00:00:00",184,12.43,3024,11.25,14.6,7.543,-45.43,-41.07,-49.32,-66.12,-63.83,-68.13,3.485,6.18,1.154,0.762
"2023-08-19 00:00:00",185,12.37,3024,6.869,9.64,5.106,-47.46,-45.14,-50.09,-66.92,-65.99,-68.15,2.921,5.887,0,14.99
"2023-08-20 00:00:00",186,12.44,3024,7.111,9.9,3.698,-41.34,-37.81,-46.48,-64.62,-63.03,-66.44,2.89,7.607,0,10.67
"2023-08-21 00:00:00",187,12.46,3024,5.836,9.44,2.252,-39.15,-33.87,-44.34,-63.42,-61.42,-65.67,1.894,4.7,0,2.032
"2023-08-22 00:00:00",188,12.44,3024,6.709,10.05,2.81,-36.13,-30.87,-40.78,-61.84,-59.4,-64.32,2.783,6.247,0,6.096
"2023-08-23 00:00:00",189,12.48,3024,8.21,14.01,0.048,-40.53,-32.73,-56.78,-63.6,-59.27,-69.35,4.065,10.02,0,6.604
"2023-08-24 00:00:00",190,12.36,3024,2.315,7.11,-0.957,-53.29,-47.55,-56.86,-68.21,-66.4,-69.37,1.007,3.58,0,5.588
"2023-08-25 00:00:00",191,12.46,3024,4.087,7.552,1.416,-51.68,-45.14,-56.83,-67.4,-64.85,-69.24,2.677,5.727,0,1.778
"2023-08-26 00:00:00",192,12.41,3024,2.905,4.474,0.705,-50.05,-45.71,-54.32,-66.82,-65.47,-68.49,2.086,4.367,0,13.97
"2023-08-27 00:00:00",193,12.45,3024,9.06,13.79,2.599,-40.57,-35.25,-46.86,-62.88,-59.85,-66,3.301,6.78,0,1.524
"2023-08-28 00:00:00",194,12.4,3024,12.99,17.69,7.031,-41.87,-35.68,-60.5,-63.18,-59.02,-71.05,5.363,9.15,1.94,0
"2023-08-29 00:00:00",195,12.36,3024,2.747,8.09,-0.429,-60.26,-56.59,-63.2,-70.24,-68.86,-71.32,2.858,6.74,0,0.762
"2023-08-30 00:00:00",196,12.45,3024,1.643,4.689,-1.201,-55.23,-49.68,-61.34,-68.41,-66.72,-70.38,2.104,5.407,0,0.762
"2023-08-31 00:00:00",197,12.42,3024,5.786,11.07,1.265,-45.01,-37.68,-51.95,-64.9,-61.35,-67.59,1.277,3.527,0,1.016
"2023-09-01 00:00:00",198,12.4,3024,9.08,14.24,5.72,-41.14,-36.22,-47.44,-63.29,-60.02,-66.37,1.952,6.06,0,0.762
"2023-09-02 00:00:00",199,12.38,3024,6.928,9.3,3.646,-42.53,-37.97,-47.97,-63.92,-61.93,-66.41,2.36,4.714,0,10.92
"2023-09-03 00:00:00",200,12.36,3024,3.797,8.78,0.884,-41.36,-34.58,-45.86,-63.32,-60.08,-65.28,2.229,5.46,0,4.318
"2023-09-04 00:00:00",201,12.45,3024,6.831,8.82,3.393,-44.34,-40.49,-52.91,-64.73,-62.91,-68.42,4.765,8.62,0.5,0
"2023-09-05 00:00:00",202,12.37,3024,2.769,6.446,-0.663,-54.6,-48.94,-59.31,-68.45,-66.37,-69.95,2.934,8.23,0,3.302
"2023-09-06 00:00:00",203,12.45,3024,6.16,8.52,2.471,-52.13,-49.42,-57.83,-67.33,-66.14,-69.61,5.189,9.19,0.594,0.254
"2023-09-07 00:00:00",204,12.36,3024,4.868,6.921,2.135,-56.85,-53.72,-60.18,-68.87,-67.34,-70.24,3.218,6.46,0,0.254
"2023-09-08 00:00:00",205,12.35,3024,0.233,2.151,-0.709,-56.8,-54.5,-59.45,-68.34,-67.36,-69.42,2.902,4.42,1.407,4.318
"2023-09-09 00:00:00",206,12.4,3024,0.678,4.434,-2.612,-51.73,-45.08,-58.85,-66.55,-64.14,-68.94,2.465,4.474,0,0
"2023-09-10 00:00:00",207,12.46,3024,4.556,9.68,-2.1,-48.96,-40.3,-59.41,-65.22,-60.99,-69.05,2.478,6.394,0,0.254
"2023-09-11 00:00:00",208,12.43,3024,7.47,11.04,2.949,-44.3,-37.1,-53.36,-63.9,-60.08,-68,2.735,5.767,0,0
"2023-09-12 00:00:00",209,12.37,3024,6.389,8.69,4.029,-46.17,-42.61,-52.89,-64.94,-63.2,-67.44,2.21,4.18,0,0
"2023-09-13 00:00:00",210,12.35,3024,4.022,5.146,2.633,-44.04,-40.94,-47.03,-63.97,-62.6,-65.4,2.354,4.62,0,5.08
"2023-09-14 00:00:00",211,12.34,3024,4.266,8.41,0.006,-40.81,-33.6,-50.71,-62.28,-57.41,-66.39,2.042,3.78,0,0.254
"2023-09-15 00:00:00",212,12.4,3024,4.189,9.77,-1.625,-45.83,-37.05,-53.15,-64.13,-59.34,-67.53,2.664,5.06,0,0
"2023-09-16 00:00:00",213,12.4,3024,3.212,6.768,-0.855,-46.37,-38.88,-53.38,-64.91,-61.73,-67.59,2.297,4.5,0,0
"2023-09-17 00:00:00",214,12.4,3024,3.663,7.955,-1.478,-47.23,-39.87,-53.49,-64.99,-61.45,-67.38,3.182,5.9,0,0
"2023-09-18 00:00:00",215,12.39,3024,1.395,3.466,-0.324,-50.32,-44.04,-55.45,-66.51,-63.95,-68.3,1.881,3.62,0,0
"2023-09-19 00:00:00",216,12.4,3024,1.043,3.962,-0.281,-48.69,-42.94,-53.25,-65.67,-63.14,-67.14,1.869,5.087,0,1.016
"2023-09-20 00:00:00",217,12.39,3024,1.745,5.999,-2.892,-48.21,-41.78,-56.39,-65.25,-61.24,-68.54,2.461,6.26,0,0
"2023-09-21 00:00:00",218,12.4,3024,-0.326,3.856,-3.731,-54.81,-46.99,-59.86,-67.65,-64.25,-69.59,3.069,4.927,0,0
"2023-09-22 00:00:00",219,12.39,3024,-2.884,-1.743,-3.816,-57.39,-55.58,-59.51,-68.47,-67.76,-69.38,3.286,6.3,0.927,0
"2023-09-23 00:00:00",220,12.41,3024,-3.733,-1.894,-6.332,-55.86,-51.5,-60.33,-67.74,-66.39,-68.86,2.102,5.02,0,0
"2023-09-24 00:00:00",221,12.42,3024,-3.887,-1.3,-9.18,-54.65,-49.29,-61.78,-67.36,-65.59,-69.51,1.408,4.047,0,0
"2023-09-25 00:00:00",222,12.43,3024,-6.911,-1.964,-11.29,-60.5,-49.22,-65.32,-68.83,-66.06,-69.93,3.653,4.914,2.22,0
"2023-09-26 00:00:00",223,12.47,3024,-5.816,3.297,-9.36,-61.41,-51.98,-66.1,-69.18,-66.85,-70.31,3.359,5.207,0,0
"2023-09-27 00:00:00",224,12.48,3024,-6.217,-1.997,-10.25,-62.77,-54.65,-66.45,-69.6,-67.81,-70.36,3.349,5.647,0,0
"2023-09-28 00:00:00",225,12.47,3024,-3.343,-1.729,-4.983,-59.9,-56.47,-61.94,-69.07,-68.06,-69.67,2.156,3.167,0.794,0
"2023-09-29 00:00:00",226,12.42,3024,-2.997,-0.198,-8.03,-60.8,-54.92,-64.69,-69.37,-67.62,-70.32,4.393,7.874,2.354,0
"2023-09-30 00:00:00",227,12.46,3024,-0.819,4.486,-5.49,-61.87,-55.46,-67.51,-69.77,-67.5,-71.16,3.455,7.954,0,3.302
"2023-10-01 00:00:00",228,12.4,3024,-2.358,3.45,-7.68,-65.88,-60.12,-69.94,-70.83,-69.41,-71.72,3.832,6.754,1.007,0
"2023-10-02 00:00:00",229,12.44,3024,-5.641,-2.79,-9.33,-68.55,-66.57,-70.18,-71.44,-71.2,-71.63,2.525,4.927,0,0
"2023-10-03 00:00:00",230,12.43,3024,-7.067,-4.607,-11.23,-67.5,-65.98,-69.07,-71.06,-70.67,-71.3,3.286,6.447,0.954,0
"2023-10-04 00:00:00",231,12.43,3024,-8.47,-6.4,-15.21,-67.31,-65.14,-69.98,-70.84,-70.38,-71.12,3.817,6.86,1.594,0
"2023-10-05 00:00:00",232,12.18,3024,-12.43,-7.812,-15.64,-69.09,-67.07,-70.04,-71.03,-70.86,-71.19,4.343,5.754,1.994,0
"2023-10-06 00:00:00",233,12.53,3024,-13.58,-8.55,-16.74,-69.75,-67.76,-70.56,-71.08,-70.93,-71.28,3.543,5.58,0,0
"2023-10-07 00:00:00",234,12.53,3024,-11.74,-8.24,-16.97,-68.92,-66.93,-70.58,-71.09,-70.93,-71.23,2.062,4.007,0,0
"2023-10-08 00:00:00",235,12.48,3024,-13.07,-9.69,-20.03,-69.34,-67.48,-70.67,-71.11,-70.9,-71.32,1.824,4.14,0,0
"2023-10-09 00:00:00",236,12.48,3024,-17.59,-11.37,-21.6,-70.44,-69.37,-70.7,-71.06,-70.87,-71.36,1.939,3.394,0,0
"2023-10-10 00:00:00",237,12.56,3024,-13.93,-10.85,-17.96,-69.78,-68.56,-70.66,-71.21,-70.99,-71.32,1.132,3.394,0,0
"2023-10-11 00:00:00",238,12.24,3024,-10.38,-7.817,-13.99,-68.12,-65.68,-70.06,-71,-70.63,-71.2,1.291,3.22,0,0
"2023-10-12 00:00:00",239,12.21,3024,-9.68,-4.565,-15.16,-68,-65.56,-70.19,-70.91,-70.5,-71.15,2.165,4.18,0,0
"2023-10-13 00:00:00",240,12.4,3024,-12.49,-9.8,-16.31,-69.29,-68.05,-69.93,-71.04,-70.89,-71.15,2.992,4.794,0,0
"2023-10-14 00:00:00",241,12.41,3024,-9.49,-4.324,-13.48,-67.1,-63.71,-69.33,-70.72,-70.1,-71.08,1.62,4.674,0,0
"2023-10-15 00:00:00",242,12.37,3024,-7.16,-2.483,-12.06,-65.05,-61.51,-68.35,-70.27,-69.45,-70.87,2.003,4.207,0,0
"2023-10-16 00:00:00",243,12.24,3024,-6.397,-3.404,-12.31,-63.09,-58.68,-68.33,-69.78,-68.7,-70.79,2.161,5.407,0,0
"2023-10-17 00:00:00",244,12.23,3024,-4.988,1.116,-9.31,-63.69,-57.79,-66.54,-69.73,-68.17,-70.44,3.819,6.26,0,0
"2023-10-18 00:00:00",245,12.29,3024,-4.312,2.402,-7.899,-61.13,-57.2,-64.66,-69.4,-68.11,-70.14,2.333,5.914,0,0
"2023-10-19 00:00:00",246,12.27,3024,-9.73,-7.038,-12.47,-65.86,-64.32,-68.27,-70.31,-69.97,-70.73,1.561,3.914,0,0
"2023-10-20 00:00:00",247,12.25,3024,-11.14,-9.95,-11.82,-66.32,-64.91,-67.04,-70.36,-70.06,-70.51,4.06,9.45,0,0
"2023-10-21 00:00:00",248,12.25,3024,-10.61,-9.96,-11.74,-64.88,-63.64,-66.1,-70.53,-69.8,-72.72,8.05,13.09,4.074,0
"2023-10-22 00:00:00",249,12.3,3024,-10.12,-9.16,-11.59,-63.35,-62.23,-64.81,-69.33,-68.85,-69.81,6.757,9.71,3.314,0
"2023-10-23 00:00:00",250,12.31,3024,-10.12,-7.713,-14.76,-62.98,-60.71,-65.36,-69,-68.49,-69.51,4.644,7.78,1.9,0
"2023-10-24 00:00:00",251,12.36,3024,-5.303,-1.11,-13.29,-57.32,-51.09,-65.69,-67.7,-65.32,-69.85,8.78,13.62,4.567,0
"2023-10-25 00:00:00",252,12.33,3024,-1.562,0.224,-4.24,-48.35,-45.74,-51.17,-64.01,-62.92,-65.48,5.236,10.05,0.674,0
"2023-10-26 00:00:00",253,12.32,3024,-4.614,-1.947,-9.66,-54.43,-50.66,-58.58,-65.44,-64,-66.77,5.115,7.927,2.34,0
"2023-10-27 00:00:00",254,12.38,3024,0.104,3.692,-5.16,-48.72,-43.73,-56.3,-64.13,-62.08,-66.5,4.855,9.74,0,0
"2023-10-28 00:00:00",255,12.29,3024,-3.143,-1.216,-8.34,-48.7,-44.41,-56.91,-64.08,-62.35,-66.36,2.499,5.82,0,0
"2023-10-29 00:00:00",256,12.29,3024,-0.962,2.524,-8.24,-46.09,-40.05,-57.21,-62.44,-60.44,-66.43,3.775,8.62,0,0
"2023-10-30 00:00:00",257,12.3,3024,-0.948,1.113,-3.877,-46.08,-43.09,-50.63,-62.83,-61.88,-64.47,3.111,8.05,0,0
"2023-10-31 00:00:00",258,12.32,3024,-1.986,1.443,-5.252,-46.37,-43.83,-48.95,-62.88,-61.6,-63.95,2.072,4.367,0,0
"2023-11-01 00:00:00",259,12.3,3024,0.181,2.013,-2.103,-40.68,-38.12,-47.15,-60.1,-59.04,-62.61,2.889,9.1,0,0
"2023-11-02 00:00:00",260,12.3,3024,-3.872,-1.791,-5.939,-42.75,-40.79,-45.99,-60.57,-60.02,-61.68,2.001,5.007,0,0
"2023-11-03 00:00:00",261,12.28,3024,-10.58,-5.822,-15.26,-54.19,-45.91,-62.43,-64.06,-61.65,-66.69,1.407,3.767,0,0
"2023-11-04 00:00:00",262,12.26,3024,-18.67,-12.95,-22.98,-66.33,-58.75,-69.39,-68.39,-65.59,-69.72,0.048,0.594,0,0
"2023-11-05 00:00:00",263,12.27,3024,-18.37,-12.91,-23.54,-67.3,-62.37,-69.49,-69.29,-67.18,-70.33,1.501,6.3,0,0
"2023-11-06 00:00:00",264,12.27,3024,-17.29,-9.97,-22.19,-68.02,-64.67,-69.51,-69.77,-68.11,-70.36,1.626,3.887,0,0
"2023-11-07 00:00:00",265,12.24,3024,-10.25,-6.102,-14.78,-59.78,-54.7,-64.59,-66.32,-64.64,-68.09,1.536,7.127,0,0
"2023-11-08 00:00:00",266,12.23,3024,-15.57,-12.15,-17.59,-64.62,-62.26,-66.32,-68.19,-67.23,-68.74,0.281,2.474,0,0
"2023-11-09 00:00:00",267,12.22,3024,-19.08,-15.46,-21.68,-67.26,-64.36,-68.54,-69.23,-68.16,-69.78,0.21,0.927,0,0
"2023-11-10 00:00:00",268,12.21,3024,-17.1,-13.63,-21.71,-65.35,-62.57,-68.6,-68.79,-67.96,-69.78,0.093,0.994,0,0
"2023-11-11 00:00:00",269,12.22,3024,-11.72,-6.848,-15.25,-59.9,-56.83,-63.96,-66.85,-65.83,-68.22,0.175,1.087,0,0
"2023-11-12 00:00:00",270,12.22,3024,-14.84,-13.02,-19.62,-62.99,-61.08,-67.67,-67.79,-67.16,-69.43,0.164,0.794,0,0
"2023-11-13 00:00:00",271,12.21,3024,-10.75,-5.06,-20.34,-63.92,-58.22,-77.58,-74.12,-66.78,-104.2,8.45,17.74,0,0
"2023-11-14 00:00:00",272,12.21,3024,-7.497,-4.747,-10.09,-56.1,-52.75,-62.7,-67.69,-63.77,-83.9,8.32,15.05,3.474,0
"2023-11-15 00:00:00",273,12.19,3024,-8.58,-5.684,-16.27,-56.27,-52.96,-65.44,-64.33,-62.89,-67.82,4.066,9.94,0,0
"2023-11-16 00:00:00",274,12.19,3024,-8.54,-6.804,-15.65,-57.89,-54.5,-65.8,-65.67,-64.46,-68,6.581,11.27,0.594,0
"2023-11-17 00:00:00",275,12.17,3024,-13.14,-6.738,-18.13,-61.02,-55.31,-65.77,-66.5,-64.41,-68.26,3.995,8.82,0,0
"2023-11-18 00:00:00",276,12.15,3024,-19.37,-17.92,-21.5,-67.31,-65.68,-68.47,-68.91,-68.2,-69.51,2.122,3.794,0,0
"2023-11-19 00:00:00",277,12.13,3024,-22.89,-16.51,-25.96,-69.19,-66.48,-69.87,-69.85,-68.91,-70.17,6.05,7.594,3.167,0
"2023-11-20 00:00:00",278,12.12,3024,-15.89,-11.84,-18.96,-66.09,-63.07,-67.56,-68.79,-67.74,-69.34,4.992,8.22,1.114,0
"2023-11-21 00:00:00",279,12.13,3024,-10.86,-7.77,-14.37,-61.98,-60.2,-64.54,-67.12,-66.27,-67.96,5.382,10.43,0.66,0
"2023-11-22 00:00:00",280,12.04,3024,-7.378,-2.939,-12.95,-60.35,-57.06,-65,-66.24,-64.72,-67.98,6.549,12.25,0.954,0
"2023-11-23 00:00:00",281,11.91,3024,-5.025,-2.302,-8.51,-55.86,-51.87,-61.82,-63.87,-61.88,-66.23,6.909,10.94,0,0
"2023-11-24 00:00:00",282,11.92,3024,-8.56,-2.856,-13.68,-55.23,-49.66,-61.69,-63.74,-60.9,-66.85,2.122,9.23,0,0
"2023-11-25 00:00:00",283,11.92,3024,-7.35,-0.536,-16.24,-56.91,-43.7,-65.35,-64.45,-58.62,-67.9,5.042,8.55,0.514,0
"2023-11-26 00:00:00",284,11.92,3024,-6.279,-4.774,-7.861,-53.23,-46.49,-54.62,-63.05,-60.64,-63.67,5.801,7.287,4.46,0
"2023-11-27 00:00:00",285,11.9,3024,-5.131,-1.877,-9.36,-53,-47.89,-57.06,-62.8,-60.67,-64.48,4.22,7.74,0,0
"2023-11-28 00:00:00",286,11.91,3024,-3.244,-0.153,-5.627,-47.07,-44.09,-50.6,-60.28,-58.77,-61.68,4.374,7.714,1.1,0
"2023-11-29 00:00:00",287,11.89,3024,-7.126,-4.044,-9.38,-52.07,-45.81,-56.02,-62.7,-60.29,-64.25,4.959,12.49,0,0
"2023-11-30 00:00:00",288,11.87,3024,-5.082,-0.954,-7.613,-50.38,-47.26,-54.91,-61.79,-60.16,-63.65,6.368,12.02,0,0
"2023-12-01 00:00:00",289,11.86,3024,-10.88,-6.738,-12.67,-58.01,-52.37,-60.56,-64.9,-62.82,-65.63,1.184,3.034,0,0
"2023-12-02 00:00:00",290,11.83,3024,-9.99,-7.223,-13.6,-58.84,-54.37,-62.57,-65.29,-63.88,-66.57,3.015,5.927,0,0
"2023-12-03 00:00:00",291,11.81,3024,-10.25,-6.989,-14.22,-61.41,-60.4,-63.58,-66.1,-65.62,-66.92,4.533,6.62,0.5,0
"2023-12-04 00:00:00",292,11.78,3024,-16.19,-11.28,-22.85,-66.73,-63.22,-68.99,-68.33,-66.67,-69.52,2.31,6.007,0,0
"2023-12-05 00:00:00",293,11.76,3024,-18.95,-15.51,-22.5,-68.56,-67.91,-69.22,-69.41,-68.98,-69.7,1.488,4.194,0,0
"2023-12-06 00:00:00",294,11.76,3024,-16.13,-12.62,-20.01,-65.85,-63.08,-68.29,-68.41,-67.18,-69.44,2.812,5.754,0,0
"2023-12-07 00:00:00",295,11.75,3024,-16,-12.44,-21.83,-66.37,-62.52,-69.47,-68.52,-66.91,-69.83,2.97,8.39,0,0
"2023-12-08 00:00:00",296,11.72,3024,-17.69,-11.22,-20.52,-68.54,-66.71,-68.98,-69.52,-68.74,-69.79,4.868,7.78,0,0
"2023-12-09 00:00:00",297,11.7,3024,-22.31,-15.51,-28.96,-69.76,-68.88,-70.41,-70.2,-69.68,-70.58,1.903,5.154,0,0
"2023-12-10 00:00:00",298,11.69,3024,-25.54,-24.44,-27.82,-70.05,-69.7,-70.38,-70.42,-70.23,-70.61,1.554,2.914,0,0
"2023-12-11 00:00:00",299,11.68,3024,-28.74,-25.24,-32.7,-70.39,-70.11,-70.52,-70.62,-70.44,-70.72,0.907,2.487,0,0
"2023-12-12 00:00:00",300,11.67,3024,-30.43,-27.89,-33.99,-70.41,-70.24,-70.56,-70.67,-70.57,-70.72,0.547,1.46,0,0
"2023-12-13 00:00:00",301,11.67,3024,-26.29,-24.39,-29.53,-70.17,-69.87,-70.44,-70.61,-70.46,-70.73,1.816,3.94,0,0
"2023-12-14 00:00:00",302,11.66,3024,-25.04,-23.45,-26.52,-69.98,-69.67,-70.27,-70.51,-70.36,-70.63,2.492,5.7,0,0
