"TOA5","CR3000_Imn_Radiation","CR3000","1313387","CR3000.Std.08","CRD:radtower2015Final.CR3","59492","mean"
"TIMESTAMP","RECORD","batt_volt_Avg","batt_volt_Min","panel_temp_Avg","parup_flxdens_Avg","parup_totflx_Tot","pardn1_flxdens_Avg","pardn1_totflx_Tot","pardn2_flxdens_Avg","pardn2_totflx_Tot","CMP3up_Avg","CMP3dn1_Avg","CMP3dn2_Avg","SBTemp1_Avg","TargTemp1_Avg","TmV1_Avg","SBTemp2_Avg","TargTemp2_Avg","TmV2_Avg","Skyupc1_Avg","Skyupc2_Avg","Skyupc3_Avg","Skyupc4_Avg","Skydn1c1_Avg","Skydn1c2_Avg","Skydn1c3_Avg","Skydn1c4_Avg","Skydn2c1_Avg","Skydn2c2_Avg","Skydn2c3_Avg","Skydn2c4_Avg","NDVIrad1_Avg","NDVIrad2_Avg","t_hmp_Avg","h2o_hmp_Avg","rh_hmp_Avg","e_hmp_Avg","Tsoil_Avg(1)","Tsoil_Avg(2)"
"TS","RN","V","V","C","umol/s/m2","mmol/m2","umol/s/m2","mmol/m2","umol/s/m2","mmol/m2","W/m2","W/m2","W/m2","oC","oC corrected","","oC","oC corrected","","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","umol/m2/s","","","C","g/m^3","percent","kPa","C","C"
"","","Avg","Min","Avg","Avg","Tot","Avg","Tot","Avg","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2024-01-26 00:00:00",151939,11.88,11.87,-34.24,-0.019,-3.348,-0.046,-8.33,0.052,9.29,-3.881,-0.824,-0.531,-32.9,-34.28,-0.062,-33.05,-37.31,-0.185,"NAN",-0.144,0.05,-0.087,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.36,0,0.716,0.029,-3.291,-3.351
"2024-01-26 00:30:00",151940,11.93,11.81,-34.2,0,0,-0.045,-8.02,0.045,8.17,-3.862,-0.69,-0.534,-32.4,-33.87,-0.066,-32.57,-37.19,-0.202,"NAN",-0.156,0.043,-0.087,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-31.77,0,0.721,0.031,-3.379,-3.443
"2024-01-26 01:00:00",151941,11.88,11.87,-34.11,0.093,16.74,-0.021,-3.808,0.018,3.165,-3.976,-0.884,-0.631,-32.58,-34.06,-0.066,-32.73,-37.31,-0.199,"NAN",-0.15,0.046,-0.062,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-31.99,0,0.718,0.03,-3.347,-3.411
"2024-01-26 01:30:00",151942,11.93,11.81,-34.16,-0.009,-1.674,-0.066,-11.84,0.044,7.925,-3.665,-0.781,-0.602,-32.74,-34.08,-0.06,-32.95,-37.11,-0.181,"NAN",-0.126,0.023,-0.075,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-32.33,0,0.716,0.029,-3.303,-3.365
"2024-01-26 02:00:00",151943,11.88,11.87,-34.15,0.074,13.39,-0.034,-6.075,0.034,6.155,-3.962,-0.759,-0.565,-32.44,-33.93,-0.067,-32.59,-37.2,-0.201,"NAN",-0.125,0.04,-0.083,0,-0.001,0,0,0,0,0,0,"NAN","NAN",-31.77,0,0.721,0.031,-3.388,-3.454
"2024-01-26 02:30:00",151944,11.93,11.81,-34.05,0.009,1.674,-0.034,-6.168,0.061,11.04,-3.919,-0.744,-0.522,-32.43,-33.9,-0.066,-32.6,-37.22,-0.202,"NAN",-0.115,0.03,-0.077,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-31.78,0,0.722,0.031,-3.362,-3.427
"2024-01-26 03:00:00",151945,11.88,11.87,-33.99,0.074,13.39,-0.027,-4.828,0.034,6.204,-4.169,-0.852,-0.554,-32.57,-34.11,-0.069,-32.71,-37.46,-0.207,"NAN",-0.108,0.025,-0.068,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-31.81,0,0.721,0.031,-3.357,-3.422
"2024-01-26 03:30:00",151946,11.93,11.81,-34,0,0,-0.058,-10.37,0.058,10.41,-4.284,-0.815,-0.561,-32.53,-34.09,-0.07,-32.59,-37.42,-0.211,"NAN",-0.115,0.042,-0.071,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-31.59,0,0.724,0.032,-3.353,-3.414
"2024-01-26 04:00:00",151947,11.88,11.87,-34.14,0.102,18.42,-0.057,-10.26,0.042,7.603,-4.183,-0.891,-0.682,-32.63,-34.13,-0.068,-32.59,-37.41,-0.21,"NAN",-0.129,0.042,-0.068,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-31.6,0,0.723,0.032,-3.29,-3.35
"2024-01-26 04:30:00",151948,11.93,11.81,-34.36,0.009,1.674,-0.056,-10.08,0.044,7.939,-3.996,-0.986,-0.808,-32.57,-34.03,-0.066,-32.54,-37.26,-0.206,"NAN",-0.148,0.044,-0.091,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-31.66,0,0.722,0.031,-3.303,-3.367
"2024-01-26 05:00:00",151949,11.88,11.87,-34.59,0.028,5.022,-0.057,-10.34,0.02,3.634,-3.898,-0.981,-0.823,-32.44,-33.88,-0.065,-32.42,-37.08,-0.204,"NAN",-0.127,0.017,-0.112,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-31.57,0,0.724,0.032,-3.328,-3.388
"2024-01-26 05:30:00",151950,11.93,11.81,-34.49,0,0,-0.006,-1.1,0.035,6.33,-3.848,-0.976,-0.806,-32.23,-33.66,-0.064,-32.16,-36.81,-0.204,"NAN",-0.132,0.043,-0.085,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-31.22,0,0.727,0.033,-3.497,-3.567
"2024-01-26 06:00:00",151951,11.88,11.87,-34.24,0.047,8.37,-0.054,-9.79,0.052,9.44,-3.763,-0.993,-0.822,-32.13,-33.56,-0.064,-32.11,-36.66,-0.199,"NAN",-0.124,0.062,-0.09,0,-0.001,0,0,0,0,0,0,"NAN","NAN",-31.25,0,0.727,0.033,-3.419,-3.488
"2024-01-26 06:30:00",151952,11.93,11.81,-34.16,0,0,-0.026,-4.64,0.045,8.11,-4.904,-1.413,-0.898,-33,-34.55,-0.07,-32.74,-37.39,-0.203,"NAN",-0.13,0.043,-0.067,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-31.81,0,0.717,0.031,-3.412,-3.481
"2024-01-26 07:00:00",151953,11.88,11.87,-34.35,0.047,8.37,-0.057,-10.33,0.009,1.609,-4.149,-0.451,-0.461,-34.08,-35.48,-0.063,-33.56,-38.21,-0.201,"NAN",-0.139,0.041,-0.073,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-32.1,0,0.719,0.03,-3.315,-3.382
"2024-01-26 07:30:00",151954,11.93,11.81,-34.55,0.009,1.674,-0.038,-6.759,0.044,7.979,-3.549,-0.228,-0.551,-34.05,-35.4,-0.061,-33.4,-38.18,-0.208,"NAN",-0.151,0.073,-0.083,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-31.98,0,0.721,0.03,-3.37,-3.439
"2024-01-26 08:00:00",151955,11.88,11.86,-34.6,0.093,16.74,-0.068,-12.16,0.033,6.084,-2.607,-0.362,-0.713,-33.22,-34.68,-0.066,-32.73,-37.71,-0.217,"NAN",-0.159,0.047,-0.078,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-31.93,0,0.72,0.03,-3.397,-3.47
"2024-01-26 08:30:00",151956,11.93,11.81,-34.6,0,0,-0.05,-9.05,0.02,3.621,-4.716,-1.29,-0.864,-34.13,-35.68,-0.07,-33.7,-38.52,-0.209,"NAN",-0.136,0.051,-0.067,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.57,0,0.711,0.028,-3.352,-3.419
"2024-01-26 09:00:00",151957,11.87,11.86,-34.91,-0.056,-10.05,-0.053,-9.47,0.03,5.444,-4.366,-0.736,-0.345,-34.73,-36.04,-0.058,-34.37,-38.66,-0.184,"NAN",-0.161,0.043,-0.07,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.86,0,0.711,0.027,-3.325,-3.386
"2024-01-26 09:30:00",151958,11.93,11.81,-35.14,0.009,1.674,-0.04,-7.121,0.05,8.97,-3.975,-0.685,-0.391,-34.36,-35.62,-0.057,-34.08,-38.25,-0.179,"NAN",-0.158,0.038,-0.074,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.73,0,0.713,0.028,-3.428,-3.495
"2024-01-26 10:00:00",151959,11.87,11.86,-35.13,-0.065,-11.72,0.21,37.78,0.354,63.75,-4.038,-0.612,-0.278,-34.18,-35.49,-0.059,-33.87,-38.14,-0.184,"NAN",-0.117,0.101,-0.003,0,0,-0.001,-0.001,0,0,0,0,"NAN","NAN",-32.58,0,0.714,0.028,-3.46,-3.527
"2024-01-26 10:30:00",151960,11.93,11.81,-35.09,0.009,1.674,2.069,372.3,2.534,456.1,-2.682,0.844,1.106,-34.35,-35.78,-0.064,-33.82,-38.48,-0.202,"NAN",0.278,0.411,0.385,-0.001,0.004,-0.004,-0.002,0,0,0,0,"NAN","NAN",-32.2,0,0.718,0.03,-3.497,-3.57
"2024-01-26 11:00:00",151961,11.88,11.87,-35.02,1.73,311.4,7.457,1342,8.76,1577,0.149,3.726,4.029,-34.99,-36.38,-0.062,-34.03,-38.92,-0.211,"NAN",0.774,1.234,1.688,-0.001,0.008,-0.01,0.002,0,0,0,0,"NAN","NAN",-32.34,0,0.714,0.029,-3.421,-3.493
"2024-01-26 11:30:00",151962,11.95,11.83,-35.08,22.3,4013,15.65,2818,18.44,3320,4.298,7.613,7.88,-34.89,-36.3,-0.063,-34.06,-39.01,-0.214,"NAN",1.089,2.449,3.807,-0.001,0.007,-0.017,0.013,0,0,0,0,"NAN","NAN",-32.65,0,0.712,0.028,-3.405,-3.477
"2024-01-26 12:00:00",151963,11.93,11.89,-35.21,33.03,5945,25.08,4514,29.43,5297,13.84,16.51,15.02,-34.53,-35.92,-0.062,-33.95,-38.89,-0.214,"NAN",1.602,3.773,6.672,-0.003,0.008,-0.025,0.027,0,0,0,0,"NAN","NAN",-32.77,0,0.711,0.028,-3.364,-3.436
"2024-01-26 12:30:00",151964,12.12,11.98,-35.08,49.61,7999,37.7,6787,43.96,7912,46.41,43.83,48.02,-32.94,-34.34,-0.063,-32.68,-37.85,-0.226,"NAN",3.318,5.075,12.7,-0.01,0.039,-0.055,0.029,0,0,0,0,0.187,0.122,-32.65,0,0.712,0.028,-3.437,-3.511
"2024-01-26 13:00:00",151965,12.32,12.16,-34.23,66.85,7999,51.19,7999,59.52,7999,81.1,72.43,81.5,-30.1,-32.11,-0.091,-30.63,-36.81,-0.274,"NAN",5.251,6.196,19.32,-0.019,0.091,-0.101,0.025,0,0,0,0,0.126,0.097,-32.59,0,0.711,0.028,-3.364,-3.442
"2024-01-26 13:30:00",151966,12.47,12.31,-33,67,7999,56.61,7999,65.63,7999,88.9,77.32,87.9,-29.88,-31.96,-0.095,-30.29,-36.4,-0.272,"NAN",5.62,6.55,20.8,-0.023,0.114,-0.122,0.023,0,0,0,0,0.026,0.008,-32.62,0,0.71,0.028,-3.206,-3.273
"2024-01-26 14:00:00",151967,12.46,12.35,-32.52,66.93,7999,53.79,7999,63.32,7999,88.3,75.04,86.2,-30.72,-32.65,-0.087,-30.91,-36.69,-0.256,"NAN",5.464,6.223,19.2,-0.024,0.125,-0.126,0.014,0,0,0,0,0.049,0.027,-33.04,0,0.706,0.027,-2.991,-3.045
"2024-01-26 14:30:00",151968,12.43,12.18,-32.61,49.15,7999,40.19,7233,47.04,7999,52.5,45.44,52.18,-31.65,-33.61,-0.088,-31.58,-37.3,-0.253,"NAN",3.59,5.045,12.42,-0.015,0.076,-0.082,0.016,0,0,0,0,0.073,0.049,-33.16,0,0.704,0.026,-2.972,-3.025
"2024-01-26 15:00:00",151969,12.2,12.16,-33.38,32.44,5839,23.5,4229,27.69,4985,9.25,11.45,12.73,-33.82,-35.32,-0.068,-33.77,-38.37,-0.199,"NAN",1.415,3.542,5.704,-0.003,0.01,-0.026,0.023,0,0,0,0,0.391,0.356,-33.28,0,0.706,0.026,-2.888,-2.94
"2024-01-26 15:30:00",151970,12.19,12.04,-34.53,14.02,2523,13.91,2504,16.38,2948,3.824,6.526,7.349,-34.34,-35.72,-0.062,-34.24,-38.73,-0.193,"NAN",1.061,2.172,3.211,-0.001,0.01,-0.017,0.009,0,0,0,0,"NAN","NAN",-33.49,0,0.703,0.026,-3.095,-3.151
"2024-01-26 16:00:00",151971,12.1,12.08,-35.36,0.67,120.5,5.979,1076,7.07,1273,0.203,2.867,3.336,-34.3,-35.66,-0.061,-34.33,-38.75,-0.19,"NAN",0.702,1.01,1.253,-0.001,0.01,-0.009,-0.001,0,0,0,0,"NAN","NAN",-33.55,0,0.704,0.025,-3.224,-3.286
"2024-01-26 16:30:00",151972,12.12,11.99,-35.75,0,0,1.405,252.9,1.77,318.6,-2.745,0.245,0.605,-34.4,-35.75,-0.06,-34.39,-38.81,-0.19,"NAN",0.214,0.321,0.22,0,0.004,-0.003,-0.002,0,0,0,0,"NAN","NAN",-33.49,0,0.704,0.026,-3.317,-3.381
"2024-01-26 17:00:00",151973,12.05,12.04,-35.99,0.009,1.674,0.108,19.47,0.254,45.68,-3.713,-0.733,-0.453,-34.37,-35.69,-0.059,-34.38,-38.72,-0.186,"NAN",-0.12,0.091,-0.048,0,0.001,0,-0.001,0,0,0,0,"NAN","NAN",-33.48,0,0.705,0.026,-3.366,-3.437
"2024-01-26 17:30:00",151974,12.08,11.95,-36.06,0,0,-0.039,-7.054,0.013,2.401,-3.853,-0.862,-0.629,-34.22,-35.55,-0.06,-34.27,-38.66,-0.189,"NAN",-0.156,0.087,-0.074,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-33.37,0,0.706,0.026,-3.447,-3.52
"2024-01-26 18:00:00",151975,12.02,12.01,-36.08,0.028,5.023,-0.055,-9.86,0.044,8.01,-3.971,-0.952,-0.611,-34.27,-35.55,-0.058,-34.16,-38.47,-0.186,"NAN",-0.153,0.064,-0.057,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-33.17,0,0.708,0.027,-3.423,-3.499
"2024-01-26 18:30:00",151976,12.06,11.93,-36.06,-0.009,-1.674,-0.082,-14.68,0.032,5.753,-4.199,-1.016,-0.634,-34.3,-35.6,-0.058,-34.13,-38.42,-0.185,"NAN",-0.168,0.059,-0.055,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-33.06,0,0.708,0.027,-3.499,-3.579
"2024-01-26 19:00:00",151977,12,11.99,-35.89,0,0,-0.054,-9.79,0.048,8.66,-4.296,-1.015,-0.627,-34.64,-35.95,-0.059,-34.26,-38.58,-0.186,"NAN",-0.162,0.053,-0.083,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.88,0,0.709,0.027,-3.579,-3.666
"2024-01-26 19:30:00",151978,12.04,11.91,-35.69,0,0,-0.058,-10.35,-0.003,-0.563,-3.887,-0.966,-0.638,-34.86,-36.07,-0.054,-34.44,-38.55,-0.176,"NAN",-0.147,0.041,-0.078,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-33.23,0,0.705,0.026,-3.539,-3.62
"2024-01-26 20:00:00",151979,11.98,11.97,-35.65,0.056,10.05,-0.075,-13.53,0.026,4.68,-4.06,-0.923,-0.648,-35.13,-36.41,-0.057,-34.6,-38.92,-0.185,"NAN",-0.146,0.059,-0.092,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-33.15,0,0.707,0.027,-3.52,-3.602
"2024-01-26 20:30:00",151980,12.02,11.9,-35.65,0,0,-0.088,-15.81,0.028,5.029,-4.034,-0.983,-0.598,-35.12,-36.32,-0.054,-34.67,-38.76,-0.175,"NAN",-0.167,0.053,-0.063,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-33.37,0,0.704,0.026,-3.512,-3.592
"2024-01-26 21:00:00",151981,11.97,11.96,-35.76,0.065,11.72,-0.071,-12.85,0.04,7.269,-4.061,-0.959,-0.569,-34.99,-36.18,-0.054,-34.69,-38.79,-0.175,"NAN",-0.152,0.05,-0.094,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-33.49,0,0.703,0.026,-3.451,-3.532
"2024-01-26 21:30:00",151982,12.01,11.89,-35.92,0,0,-0.079,-14.2,-0.013,-2.414,-4.014,-0.974,-0.592,-35.14,-36.33,-0.054,-34.78,-38.84,-0.173,"NAN",-0.162,0.067,-0.073,0,0,0.001,-0.001,0,0,0,0,"NAN","NAN",-33.55,0,0.703,0.025,-3.5,-3.583
"2024-01-26 22:00:00",151983,11.96,11.95,-36.03,0.195,35.16,-0.087,-15.69,0.033,5.954,-3.757,-0.878,-0.54,-34.93,-36.1,-0.052,-34.67,-38.75,-0.175,"NAN",-0.137,0.081,-0.068,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-33.54,0,0.703,0.025,-3.46,-3.541
"2024-01-26 22:30:00",151984,12,11.88,-36.06,0.009,1.674,-0.088,-15.87,0.049,8.85,-3.204,-0.736,-0.566,-34.55,-35.7,-0.052,-34.22,-38.36,-0.178,"NAN",-0.151,0.042,-0.067,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-33.06,0,0.709,0.027,-3.542,-3.626
"2024-01-26 23:00:00",151985,11.94,11.93,-36.01,0.019,3.349,-0.096,-17.3,0.007,1.18,-3.797,-1.073,-0.676,-34.47,-35.68,-0.054,-34.26,-38.44,-0.18,"NAN",-0.151,0.036,-0.079,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-33.31,0,0.704,0.026,-3.48,-3.56
"2024-01-26 23:30:00",151986,11.99,11.87,-36.08,0.009,1.674,-0.071,-12.77,0.035,6.37,-3.572,-0.899,-0.519,-34.69,-35.83,-0.051,-34.4,-38.45,-0.174,"NAN",-0.171,0.055,-0.045,0,0,0,0,0,0,0,0,"NAN","NAN",-33.3,0,0.706,0.026,-3.505,-3.589
"2024-01-27 00:00:00",151987,11.94,11.93,-36.08,0.037,6.698,-0.063,-11.41,0.013,2.481,-3.336,-0.857,-0.504,-34.57,-35.65,-0.048,-34.31,-38.31,-0.171,"NAN",-0.146,0.038,-0.064,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-33.36,0,0.705,0.026,-3.494,-3.576
"2024-01-27 00:30:00",151988,11.98,11.86,-36.17,0.009,1.674,-0.09,-16.15,0.055,9.82,-3.095,-0.793,-0.476,-34.16,-35.23,-0.048,-34.12,-37.93,-0.163,"NAN",-0.153,0.066,-0.066,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-33.37,0,0.704,0.026,-3.449,-3.529
"2024-01-27 01:00:00",151989,11.93,11.92,-36.2,-0.019,-3.349,-0.069,-12.39,0.029,5.284,-2.801,-0.504,-0.245,-33.97,-34.94,-0.043,-33.94,-37.63,-0.158,"NAN",-0.166,0.051,-0.065,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-33.01,0,0.711,0.027,-3.492,-3.576
"2024-01-27 01:30:00",151990,11.97,11.85,-36.09,0,0,-0.078,-14.05,0.029,5.217,-3.664,-1.095,-0.663,-33.69,-34.89,-0.054,-33.63,-37.73,-0.177,"NAN",-0.161,0.057,-0.053,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.82,0,0.708,0.027,-3.52,-3.606
"2024-01-27 02:00:00",151991,11.92,11.91,-35.9,-0.056,-10.05,-0.056,-10.03,0.012,2.159,-3.855,-0.992,-0.55,-34.21,-35.43,-0.055,-33.91,-38.06,-0.179,"NAN",-0.159,0.038,-0.073,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-32.65,0,0.712,0.028,-3.565,-3.66
"2024-01-27 02:30:00",151992,11.97,11.84,-35.74,-0.009,-1.674,-0.073,-13.13,0.041,7.389,-3.556,-0.795,-0.672,-34.67,-35.85,-0.053,-33.99,-38.38,-0.189,"NAN",-0.153,0.033,-0.068,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.81,0,0.708,0.028,-3.539,-3.625
"2024-01-27 03:00:00",151993,11.91,11.9,-35.91,0.056,10.05,-0.091,-16.37,0.023,4.171,-3.731,-0.386,-0.608,-35.13,-36.31,-0.053,-34.3,-38.78,-0.193,"NAN",-0.157,0.061,-0.091,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.85,0,0.71,0.027,-3.51,-3.601
"2024-01-27 03:30:00",151994,11.96,11.84,-35.94,0,0,-0.057,-10.23,0.04,7.255,-3.827,-0.805,-0.71,-35.24,-36.47,-0.055,-34.34,-38.96,-0.199,"NAN",-0.162,0.04,-0.078,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.95,0,0.708,0.027,-3.582,-3.674
"2024-01-27 04:00:00",151995,11.9,11.89,-35.97,-0.019,-3.349,-0.079,-14.32,0.012,2.119,-3.45,-0.79,-0.591,-35.16,-36.24,-0.048,-34.5,-38.9,-0.189,"NAN",-0.154,0.043,-0.06,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-33.18,0,0.705,0.026,-3.544,-3.633
"2024-01-27 04:30:00",151996,11.95,11.83,-36.15,0,0,-0.091,-16.43,0.053,9.45,-3.066,-0.727,-0.511,-34.28,-35.43,-0.051,-34.03,-38.23,-0.181,"NAN",-0.143,0.055,-0.067,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.9,0,0.711,0.027,-3.493,-3.581
"2024-01-27 05:00:00",151997,11.9,11.89,-36.17,0.019,3.349,-0.041,-7.617,0.047,8.4,-3.996,-1.026,-0.811,-34.78,-36.07,-0.058,-34.15,-38.74,-0.198,"NAN",-0.159,0.047,-0.065,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-32.84,0,0.709,0.027,-3.575,-3.67
"2024-01-27 05:30:00",151998,11.95,11.83,-36.04,-0.009,-1.674,-0.062,-11.08,0.052,9.29,-3.226,-0.78,-0.683,-34.74,-35.89,-0.052,-34.16,-38.57,-0.19,"NAN",-0.154,0.06,-0.065,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.8,0,0.71,0.028,-3.64,-3.736
"2024-01-27 06:00:00",151999,11.89,11.88,-36.02,0.009,1.674,-0.057,-10.18,0.051,9.27,-3.195,-0.851,-0.629,-33.99,-35.13,-0.051,-33.82,-38.08,-0.184,"NAN",-0.167,0.066,-0.091,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.91,0,0.708,0.027,-3.487,-3.574
"2024-01-27 06:30:00",152000,11.94,11.82,-36.19,0,0,-0.087,-15.61,0.016,2.964,-3.63,-0.98,-0.537,-34.1,-35.25,-0.052,-33.96,-38.07,-0.177,"NAN",-0.153,0.037,-0.073,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.99,0,0.709,0.027,-3.517,-3.607
"2024-01-27 07:00:00",152001,11.89,11.88,-36.12,0.037,6.698,-0.072,-13.01,0.057,10.29,-3.671,-1.003,-0.658,-34.36,-35.49,-0.051,-34.05,-38.05,-0.171,"NAN",-0.154,0.031,-0.054,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.99,0,0.708,0.027,-3.594,-3.69
"2024-01-27 07:30:00",152002,11.94,11.82,-35.93,-0.009,-1.674,-0.047,-8.4,0.017,3.138,-3.907,-0.957,-0.758,-34.87,-36.04,-0.053,-34.2,-38.54,-0.186,"NAN",-0.158,0.057,-0.059,0,-0.001,0,-0.001,0,0,0,0,"NAN","NAN",-32.74,0,0.711,0.028,-3.64,-3.737
"2024-01-27 08:00:00",152003,11.89,11.88,-35.79,0.037,6.698,-0.046,-8.27,0.036,6.504,-3.806,-0.995,-0.698,-34.82,-35.98,-0.052,-34.25,-38.43,-0.18,"NAN",-0.157,0.05,-0.073,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.75,0,0.71,0.028,-3.632,-3.729
"2024-01-27 08:30:00",152004,11.94,11.82,-35.7,0.009,1.674,-0.062,-11.24,0.046,8.21,-3.806,-1.024,-0.604,-34.77,-35.89,-0.05,-34.3,-38.4,-0.176,"NAN",-0.163,0.026,-0.071,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-32.91,0,0.708,0.027,-3.599,-3.692
"2024-01-27 09:00:00",152005,11.88,11.87,-35.83,0.065,11.72,-0.083,-14.91,0.038,6.88,-3.727,-1.017,-0.607,-34.73,-35.83,-0.049,-34.44,-38.47,-0.172,"NAN",-0.152,0.059,-0.055,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-33.33,0,0.704,0.026,-3.502,-3.594
"2024-01-27 09:30:00",152006,11.93,11.81,-36.11,0.009,1.674,-0.072,-13.05,0.058,10.46,-3.83,-1.02,-0.606,-34.78,-35.91,-0.051,-34.57,-38.67,-0.175,"NAN",-0.166,0.072,-0.066,0,0,0,-0.001,0,0,0,0,"NAN","NAN",-33.49,0,0.703,0.026,-3.47,-3.56
"2024-01-27 10:00:00",152007,11.88,11.87,-36.42,0.074,13.4,0.303,54.57,0.469,84.5,-3.323,-0.648,-0.239,-34.97,-36.06,-0.049,-34.8,-38.85,-0.173,"NAN",-0.077,0.131,0.033,0,0.001,0,-0.001,0,0,0,0,"NAN","NAN",-33.74,0,0.7,0.025,-3.44,-3.526
"2024-01-27 10:30:00",152008,11.93,11.82,-36.71,0.019,3.349,2.433,437.9,3.046,548.2,-1.756,0.784,1.135,-34.86,-35.94,-0.049,-34.61,-38.56,-0.169,"NAN",0.353,0.516,0.514,0,0.004,-0.004,-0.001,0,0,0,0,"NAN","NAN",-33.52,0,0.704,0.025,-3.534,-3.626
"2024-01-27 11:00:00",152009,11.89,11.88,-36.59,2.996,539.2,8.34,1502,9.95,1790,1.225,3.878,4.369,-34.91,-35.98,-0.048,-34.52,-38.46,-0.168,"NAN",0.838,1.43,1.974,-0.001,0.008,-0.011,0.003,0,0,0,0,"NAN","NAN",-33.24,0,0.706,0.026,-3.654,-3.756
"2024-01-27 11:30:00",152010,11.95,11.83,-36.34,25.6,4608,16.87,3037,20.1,3619,5.087,8.22,8.23,-34.63,-35.87,-0.055,-33.92,-38.5,-0.198,"NAN",1.162,2.681,4.253,-0.001,0.006,-0.017,0.015,0,0,0,0,"NAN","NAN",-32.64,0,0.712,0.028,-3.663,-3.771
"2024-01-27 12:00:00",152011,11.99,11.9,-36.18,37.81,6805,28.63,5153,33.36,6005,28.47,29.66,24.54,-34.43,-35.48,-0.047,-33.9,-38.31,-0.19,"NAN",2.82,4.143,9.51,-0.005,0.02,-0.034,0.024,0,0,0,0,0.309,0.081,-33.1,0,0.706,0.027,-3.635,-3.738
"2024-01-27 12:30:00",152012,12.25,12.08,-35.71,57.4,7999,43.09,7756,49.43,7999,60.45,58.12,63.38,-32.09,-33.38,-0.058,-32.18,-37.14,-0.217,"NAN",5.077,5.634,16.79,-0.013,0.057,-0.07,0.026,0,0,0,0,0.181,0.13,-32.92,0,0.709,0.027,-3.541,-3.64
"2024-01-27 13:00:00",152013,12.39,12.23,-34.84,67.3,7999,55.99,7999,63.93,7999,85,78.96,89,-30.61,-32.16,-0.07,-30.96,-36.39,-0.241,"NAN",6.782,6.738,22.52,-0.02,0.098,-0.108,0.026,0,0,0,0,0.095,0.085,-32.64,0,0.711,0.028,-3.494,-3.592
"2024-01-27 13:30:00",152014,12.53,12.38,-33.68,68.39,7999,62.17,7999,71.38,7999,94.5,85.1,97,-30.32,-31.9,-0.071,-30.45,-36.04,-0.249,"NAN",7.051,7.185,24.9,-0.024,0.121,-0.13,0.025,0,0,0,0,-0.011,-0.019,-32.58,0,0.71,0.028,-3.44,-3.537
