"TOA5","MAT89_CR23XPB_7","","","","","","Met_half_hourly"
"TIMESTAMP","RECORD","CT_Temp_AVG","GH_Temp_AVG","SH_Temp_AVG","CT_RH","GH_RH","SH_RH","SolarkW_AVG","CTPAR_Den_AVG","GHPAR_Den_AVG","SHPAR_Den_AVG","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","Ref_T_C_AVG","Rain_mm_TOT","Field16"
"TS","RN","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"2023-11-19 18:30:00",13369,-13.77,-65.88,-68.52,69.66,-24.61,-15.39,0,0.11,0,0,4.684,181.2,12.27,-16.25,0,553.5
"2023-11-19 19:00:00",13370,-13.37,-65.31,-68.33,74.74,-24.44,-15.07,0,0.099,0,0,2.387,228.1,77.87,-15.46,0,980
"2023-11-19 19:30:00",13371,-13.72,-64.82,-68.29,72.36,-24.37,-14.92,0,0.119,0,0,2.31,145.6,20.58,-15.17,0,553.1
"2023-11-19 20:00:00",13372,-13.45,-64.48,-68.24,74.46,-24.27,-14.79,0,0.117,0,0,2.819,171.8,10.33,-15,0,531.2
"2023-11-19 20:30:00",13373,-13.75,-64.31,-68.21,77.19,-24.24,-14.74,0,0.101,0,0,2.315,175,20.95,-14.89,0,641.5
"2023-11-19 21:00:00",13374,-13.72,-64.16,-68.17,78.9,-24.19,-14.67,0,0.108,0,0,2.141,170.3,14.85,-14.82,0,555
"2023-11-19 21:30:00",13375,-12.51,-64.03,-68.08,75.07,-24.12,-14.52,0,0.115,0,0,3.798,204.2,6.746,-14.64,0,601.8
"2023-11-19 22:00:00",13376,-12.47,-63.73,-67.89,73.86,-24.04,-14.36,0,0.071,0,0,4.05,199.7,4.494,-14.11,0,580.6
"2023-11-19 22:30:00",13377,-12.11,-63.41,-67.85,73.18,-24.01,-14.26,0,0.079,0,0,3.736,198.1,5.308,-13.88,0,574.2
"2023-11-19 23:00:00",13378,-12.68,-63.27,-67.84,76.65,-23.96,-14.23,0,0.152,0,0,4.57,179.7,8.53,-13.86,0,548.8
"2023-11-19 23:30:00",13379,-13.02,-63.21,-67.83,77.54,-23.93,-14.19,0,0.084,0,0,6.272,176.1,7.27,-13.94,0,521.8
"2023-11-20 00:00:00",13380,-12.54,-63.15,-67.79,74.96,-23.89,-14.14,0,0.073,0,0,7.257,178.9,6.377,-13.74,0,533.7
"2023-11-20 00:30:00",13381,-11.95,-62.93,-67.65,70.14,-23.81,-13.96,0,0.071,0,0,6.091,192.7,7.31,-13.36,0,592.9
"2023-11-20 01:00:00",13382,-11.19,-62.55,-67.46,71.27,-23.72,-13.78,0,0.068,0,0,4.174,192.1,9.3,-12.93,0,611.3
"2023-11-20 01:30:00",13383,-11.47,-62.15,-67.33,78.77,-23.62,-13.66,0,0.082,0,0,4.757,215.5,8.41,-12.54,0,650.1
"2023-11-20 02:00:00",13384,-11.4,-61.8,-67.24,75.81,-23.58,-13.56,0,0.084,0,0,5.743,219.4,5.103,-12.31,0,638.6
"2023-11-20 02:30:00",13385,-10.71,-61.53,-67.11,71.48,-23.49,-13.4,0,0.086,0,0,4.686,221,7.981,-12.04,0,657.6
"2023-11-20 03:00:00",13386,-10.7,-61.23,-66.99,76.88,-23.41,-13.28,0,0.101,0,0,4.07,223.8,9.26,-11.75,0,682
"2023-11-20 03:30:00",13387,-11.39,-60.99,-67,76.27,-23.38,-13.27,0,0.123,0,0,3.865,213.8,24.99,-11.69,0,678
"2023-11-20 04:00:00",13388,-11.17,-60.94,-67,77.89,-23.33,-13.25,0,0.119,0,0,4.039,179,5.596,-11.83,0,529.6
"2023-11-20 04:30:00",13389,-10.8,-61.04,-67.01,79.26,-23.33,-13.25,0,0.108,0,0,3.032,198.4,16.08,-11.9,0,669.7
"2023-11-20 05:00:00",13390,-10.89,-61.08,-66.95,77.76,-23.26,-13.22,0,0.106,0,0,4.48,208.9,10.1,-11.87,0,656.4
"2023-11-20 05:30:00",13391,-11.05,-60.95,-66.84,82.4,-23.23,-13.15,0,0.093,0,0,4.049,185.5,9,-11.62,0,566.9
"2023-11-20 06:00:00",13392,-10.73,-60.78,-66.81,79.26,-23.16,-13.08,0,0.115,0,0,3.574,170.1,8.18,-11.54,0,514.5
"2023-11-20 06:30:00",13393,-10.16,-60.61,-66.72,79.05,-23.11,-13.02,0,0.095,0,0,3.397,179.2,14.2,-11.35,0,552
"2023-11-20 07:00:00",13394,-10.76,-60.42,-66.63,80.4,-23.06,-12.95,0,0.119,0,0,4.109,151.9,6.275,-11.15,0,456.4
"2023-11-20 07:30:00",13395,-10.74,-60.3,-66.64,79.52,-23.03,-12.95,0,0.115,0,0,5.032,167,5.591,-11.2,0,492.5
"2023-11-20 08:00:00",13396,-10.56,-60.29,-66.61,78.02,-22.99,-12.92,0,0.115,0,0,4.876,166.6,5.051,-11.21,0,492.9
"2023-11-20 08:30:00",13397,-10.74,-60.31,-66.61,79.85,-22.99,-12.9,0,0.137,0,0,4.605,156.5,6.687,-11.22,0,497.5
"2023-11-20 09:00:00",13398,-11.29,-60.59,-66.85,77.36,-23.06,-13.08,0,0.185,0,0,4.892,170.2,4.609,-11.84,0,492.8
"2023-11-20 09:30:00",13399,-12.07,-61.28,-67.03,81.4,-23.13,-13.32,0,0.267,0,0,5.156,170.4,5.23,-12.63,0,501.5
"2023-11-20 10:00:00",13400,-12.72,-62.06,-67.25,82,-23.25,-13.6,0.001,1.43,0,0,5.121,166.3,3.751,-13.38,0,481.1
"2023-11-20 10:30:00",13401,-12.89,-62.84,-67.49,80.6,-23.36,-13.9,0.007,6.917,0,0,5.32,175.9,4.728,-14.08,0,509.8
"2023-11-20 11:00:00",13402,-13.23,-63.47,-67.61,82.7,-23.46,-14.08,0.014,14.35,0,0,5.39,162.2,4.837,-14.52,0,477.1
"2023-11-20 11:30:00",13403,-13.79,-63.95,-67.79,82.4,-23.56,-14.29,0.019,19.24,0,0,4.924,165.1,7.017,-14.93,0,492.6
"2023-11-20 12:00:00",13404,-12.8,-64.38,-67.9,78.49,-23.63,-14.38,0.027,27.3,0,0,5.199,164.7,5.052,-15.37,0,491.3
"2023-11-20 12:30:00",13405,-12.01,-64.47,-67.78,77.98,-23.6,-14.26,0.044,44.44,0,0,5.575,169.9,6.425,-14.98,0,509.7
"2023-11-20 13:00:00",13406,-12.07,-64.15,-67.65,77.63,-23.56,-14.06,0.05,50.16,0,0,5.327,171.7,5.753,-14.31,0,505.6
"2023-11-20 13:30:00",13407,-11.52,-63.78,-67.56,74.65,-23.5,-13.9,0.039,38.94,0,0,5.915,176.2,4.806,-13.94,0,512.2
"2023-11-20 14:00:00",13408,-11.14,-63.4,-67.47,72.98,-23.44,-13.78,0.023,23.37,0,0,5.774,176.6,3.558,-13.55,0,510.8
"2023-11-20 14:30:00",13409,-10.92,-63.17,-67.48,73.94,-23.41,-13.71,0.016,16.3,0,0,5.952,176.7,5.307,-13.43,0,514.3
"2023-11-20 15:00:00",13410,-10.72,-62.9,-67.39,72.7,-23.36,-13.6,0.009,9.18,0,0,6.451,179.3,4.618,-13.16,0,523.5
"2023-11-20 15:30:00",13411,-10.78,-62.72,-67.34,73.92,-23.33,-13.51,0.004,3.821,0,0,6.695,177.6,6.598,-12.95,0,519.9
"2023-11-20 16:00:00",13412,-10.84,-62.55,-67.31,74.21,-23.29,-13.5,0.001,0.992,0,0,6.301,184.4,4.904,-12.83,0,537.7
"2023-11-20 16:30:00",13413,-10.33,-62.44,-67.27,73.19,-23.26,-13.45,0,0.231,0,0,5.687,181.5,9.04,-12.8,0,552.5
"2023-11-20 17:00:00",13414,-10.93,-62.43,-67.26,75.15,-23.26,-13.46,0,0.174,0,0,6.629,182.5,5.432,-12.81,0,534.9
"2023-11-20 17:30:00",13415,-10.86,-62.46,-67.24,73.8,-23.23,-13.46,0,0.159,0,0,6.574,177.1,8.28,-12.78,0,529.2
"2023-11-20 18:00:00",13416,-10.41,-62.45,-67.22,74.08,-23.23,-13.41,0,0.163,0,0,5.553,170.6,8.33,-12.76,0,512.7
"2023-11-20 18:30:00",13417,-10.29,-62.4,-67.19,73.19,-23.2,-13.4,0,0.15,0,0,6.587,179,6.438,-12.71,0,545.5
"2023-11-20 19:00:00",13418,-9.73,-62.3,-67.13,73.47,-23.2,-13.35,0,0.17,0,0,5.183,180.1,9.56,-12.54,0,550.3
"2023-11-20 19:30:00",13419,-11.01,-62.23,-67.16,67.77,-23.21,-13.41,0,0.229,0,0,3.067,138.4,44.07,-12.56,0,551.2
"2023-11-20 20:00:00",13420,-8.94,-62.4,-67.21,72.28,-23.16,-13.35,0,0.154,0,0,7.757,171,11.57,-12.89,0,529.4
"2023-11-20 20:30:00",13421,-8.82,-62.06,-66.94,67.93,-23.09,-13.12,0,0.128,0,0,6.842,170.7,11.64,-11.84,0,518.3
"2023-11-20 21:00:00",13422,-9.39,-61.44,-66.83,72.09,-23.01,-12.95,0,0.159,0,0,5.965,174.8,15.98,-11.37,0,555
"2023-11-20 21:30:00",13423,-9.38,-61.06,-66.77,70.52,-22.96,-12.89,0,0.139,0,0,6.828,166.7,13.29,-11.33,0,518.8
"2023-11-20 22:00:00",13424,-9.93,-61.08,-66.79,70.34,-22.99,-12.98,0,0.229,0,0,4.186,206.3,18.84,-11.6,0,670.1
"2023-11-20 22:30:00",13425,-9.46,-61.37,-66.75,64.77,-23,-13.02,0,0.139,0,0,5.403,186.3,13.33,-12.01,0,603.2
"2023-11-20 23:00:00",13426,-8.77,-61.45,-66.63,70.7,-22.96,-12.92,0,0.121,0,0,7.668,176.7,10.43,-11.81,0,562.8
"2023-11-20 23:30:00",13427,-8.77,-61.07,-66.36,74.98,-22.88,-12.87,0,0.134,0,0,7.382,164.4,6.754,-11.18,0,501.2
"2023-11-21 00:00:00",13428,-9,-60.78,-66.75,76.22,-22.84,-12.85,0,0.134,0,0,8.48,175.3,8.06,-10.96,0,529.7
"2023-11-21 00:30:00",13429,-9.02,-60.64,-67.04,73.03,-22.83,-12.92,0,0.128,0,0,8.98,168.1,8.15,-10.87,0,508.6
"2023-11-21 01:00:00",13430,-9.13,-60.68,-67.67,76.84,-22.84,-13.16,0,0.143,0,0,9.54,161.8,6.645,-10.74,0,485.4
"2023-11-21 01:30:00",13431,-10.09,-60.67,-67.6,72.04,-22.83,-12.82,0,0.214,0,0,5.646,180,12.48,-10.93,0,579.9
"2023-11-21 02:00:00",13432,-9.5,-60.84,-67.27,73.74,-22.85,-12.98,0,0.132,0,0,8.18,184.7,4.695,-11.44,0,534.2
"2023-11-21 02:30:00",13433,-9.71,-60.99,-67.13,69.99,-22.85,-12.95,0,0.134,0,0,6.743,183.3,14.04,-11.33,0,597
"2023-11-21 03:00:00",13434,-9.43,-61.15,-67.23,70.42,-22.86,-13.02,0,0.132,0,0,6.189,187.1,9.23,-11.42,0,580.3
"2023-11-21 03:30:00",13435,-9.32,-61.21,-67.16,65.96,-22.85,-12.92,0,0.137,0,0,6.8,190.2,6.12,-11.46,0,564.6
"2023-11-21 04:00:00",13436,-9.11,-61.26,-67.14,64.34,-22.85,-13.02,0,0.139,0,0,5.869,169.6,7.195,-11.4,0,496.8
"2023-11-21 04:30:00",13437,-9.36,-61.41,-67.33,65.56,-22.88,-13.08,0,0.156,0,0,4.789,160.2,4.114,-11.45,0,460.9
"2023-11-21 05:00:00",13438,-9.88,-61.6,-67.11,62.56,-22.91,-13.02,0,0.178,0,0,4.151,149.8,29,-11.87,0,479.3
"2023-11-21 05:30:00",13439,-8.83,-62.11,-67.13,56.55,-23,-13.25,0,0.234,0,0,2.025,154.1,12.41,-12.64,0,506.3
"2023-11-21 06:00:00",13440,-9.39,-62.91,-67.4,55.27,-23.13,-13.61,0,0.201,0,0,2.316,171.1,10.14,-13.56,0,528.8
"2023-11-21 06:30:00",13441,-9.18,-63.75,-67.63,58.49,-23.25,-13.86,0,0.187,0,0,3.059,181.3,9.27,-14.43,0,540.3
"2023-11-21 07:00:00",13442,-9.81,-64.18,-67.57,59.9,-23.3,-13.9,0,0.159,0,0,3.637,179.2,9.77,-14.37,0,535.2
"2023-11-21 07:30:00",13443,-10.93,-64.38,-67.68,62.72,-23.38,-14.09,0,0.196,0,0,2.943,171.7,13.31,-14.47,0,556.3
"2023-11-21 08:00:00",13444,-10.68,-64.7,-67.88,49.26,-23.48,-14.29,0,0.181,0,0,3.453,171.6,11.16,-15.01,0,529.5
"2023-11-21 08:30:00",13445,-7.799,-64.9,-67.78,52.05,-23.43,-14.06,0,0.187,0,0,5.127,168.7,13.54,-14.82,0,518.9
"2023-11-21 09:00:00",13446,-5.969,-64.03,-67.06,55.69,-23.15,-13.28,0,0.134,0,0,7.518,183.6,7.293,-12.44,0,547
"2023-11-21 09:30:00",13447,-5.552,-62.31,-66.58,61.75,-22.89,-12.77,0,0.163,0,0,7.798,175.2,11.35,-10.49,0,541.8
"2023-11-21 10:00:00",13448,-6.596,-60.58,-66.32,53.5,-22.68,-12.37,0.001,1.033,0,0,8.42,180.4,17.79,-9.47,0,553.6
"2023-11-21 10:30:00",13449,-6.407,-59.42,-65.97,61.82,-22.51,-12.11,0.004,4.648,0,0,7.608,186.8,10,-9.17,0,602.1
"2023-11-21 11:00:00",13450,-6.254,-58.7,-65.51,53.28,-22.39,-12.01,0.009,9.54,0,0,8.18,190.2,7.182,-9.01,0,571
"2023-11-21 11:30:00",13451,-5.791,-58.32,-65.24,66.04,-22.28,-11.82,0.015,14.82,0,0,8.44,186,6.088,-8.7,0,549.4
"2023-11-21 12:00:00",13452,-5.868,-57.84,-65.13,65.84,-22.18,-11.74,0.019,19.35,0,0,9.07,182.1,8.64,-8.45,0,541.9
"2023-11-21 12:30:00",13453,-5.978,-57.55,-65.1,64.54,-22.08,-11.64,0.022,21.76,0,0,9.03,175.4,6.351,-8.3,0,518.6
"2023-11-21 13:00:00",13454,-5.964,-57.31,-65.04,66.8,-22.05,-11.71,0.022,22.58,0,0,9.48,170.1,8.28,-8.2,0,509
"2023-11-21 13:30:00",13455,-6.192,-57.19,-65.1,64.14,-22,-11.61,0.021,21.36,0,0,9.53,177.6,6.898,-8.11,0,525.8
"2023-11-21 14:00:00",13456,-6.166,-57.18,-65.17,62.08,-21.98,-11.59,0.018,17.85,0,0,8.92,186.8,9.12,-8.28,0,558.7
"2023-11-21 14:30:00",13457,-6.473,-57.25,-65.11,63.2,-21.95,-11.59,0.013,13.39,0,0,9.09,179.6,6.991,-8.28,0,532.6
"2023-11-21 15:00:00",13458,-6.378,-57.43,-65.09,62.99,-21.95,-11.63,0.008,8.23,0,0,8.19,189.1,7.41,-8.48,0,564.4
"2023-11-21 15:30:00",13459,-5.381,-57.66,-65.27,54.23,-21.91,-11.61,0.004,3.74,0,0,9.51,190,9.44,-8.49,0,583.3
"2023-11-21 16:00:00",13460,-5.879,-57.55,-64.99,53.34,-21.88,-11.53,0.001,0.791,0,0,7.865,185.9,8.44,-8.15,0,559.1
"2023-11-21 16:30:00",13461,-5.544,-57.47,-65.01,55.02,-21.85,-11.54,0,0.207,0,0,8.85,174.1,6.331,-8.2,0,529.9
"2023-11-21 17:00:00",13462,-5.777,-57.35,-64.94,54.56,-21.81,-11.43,0,0.192,0,0,8.17,183.9,8.57,-8.11,0,537.9
"2023-11-21 17:30:00",13463,-6.213,-57.37,-64.86,55.11,-21.8,-11.41,0,0.198,0,0,5.877,175.2,10.67,-8.18,0,540.7
"2023-11-21 18:00:00",13464,-6.978,-57.71,-65.11,56.32,-21.87,-11.56,0,0.198,0,0,5.527,155.1,6.518,-8.72,0,474.7
"2023-11-21 18:30:00",13465,-7.591,-58.45,-65.45,55.91,-21.97,-11.78,0,0.198,0,0,5.48,175.3,8.62,-9.56,0,544.1
"2023-11-21 19:00:00",13466,-7.816,-59.25,-65.64,49.88,-22.05,-11.94,0,0.194,0,0,5.102,188.3,4.925,-10.22,0,549.9
"2023-11-21 19:30:00",13467,-7.283,-60.03,-65.79,49.17,-22.15,-12.07,0,0.176,0,0,4.94,190.5,3.987,-10.66,0,547.6
"2023-11-21 20:00:00",13468,-7.455,-60.58,-65.97,42.58,-22.25,-12.24,0,0.2,0,0,4.304,180.1,10.77,-10.95,0,541.1
"2023-11-21 20:30:00",13469,-6.954,-61.19,-66.22,42.57,-22.33,-12.41,0,0.156,0,0,4.592,191.1,4.383,-11.56,0,556.6
"2023-11-21 21:00:00",13470,-5.445,-61.64,-66.23,35.91,-22.38,-12.42,0,0.143,0,0,4.104,185,9.17,-11.62,0,546
"2023-11-21 21:30:00",13471,-6.274,-61.86,-66.38,30.56,-22.45,-12.55,0,0.229,0,0,3.675,182.2,17.73,-11.77,0,575
"2023-11-21 22:00:00",13472,-7.414,-62.09,-66.42,35.07,-22.48,-12.6,0,0.207,0,0,3.771,164.6,21.14,-11.89,0,562
"2023-11-21 22:30:00",13473,-6.662,-62.17,-66.4,47.84,-22.47,-12.52,0,0.15,0,0,6.345,183.7,8.9,-12,0,543.8
"2023-11-21 23:00:00",13474,-5.778,-61.73,-65.97,44.12,-22.37,-12.34,0,0.112,0,0,7.667,187.5,5.31,-11.01,0,554.6
"2023-11-21 23:30:00",13475,-4.468,-60.79,-65.55,45.68,-22.15,-11.81,0,0.097,0,0,9.3,195.7,9.19,-9.68,0,593.7
"2023-11-22 00:00:00",13476,-4.493,-59.38,-64.92,58.2,-21.98,-11.46,0,0.132,0,0,8.53,182,13.82,-8.45,0,552.6
"2023-11-22 00:30:00",13477,-4.911,-58.33,-64.98,49.1,-21.88,-11.43,0,0.187,0,0,7.771,171.9,35.82,-8.16,0,571.5
"2023-11-22 01:00:00",13478,-5.234,-57.66,-64.69,57.85,-21.78,-11.33,0,0.163,0,0,7.666,180.5,9.2,-7.707,0,542
"2023-11-22 01:30:00",13479,-4.652,-57.19,-64.69,48.42,-21.73,-11.28,0,0.172,0,0,8.17,184.6,8.91,-7.778,0,553.9
"2023-11-22 02:00:00",13480,-3.84,-56.94,-64.28,55.35,-21.62,-11.15,0,0.132,0,0,8.07,189.1,6.67,-7.248,0,555.6
"2023-11-22 02:30:00",13481,-3.963,-56.31,-63.98,45.66,-21.5,-11.01,0,0.15,0,0,8.11,182,8.65,-6.889,0,550.5
"2023-11-22 03:00:00",13482,-3.548,-55.97,-63.9,48.07,-21.43,-10.95,0,0.143,0,0,8.21,193.4,7.727,-6.796,0,569.2
"2023-11-22 03:30:00",13483,-4.088,-55.56,-63.6,59.9,-21.37,-10.85,0,0.156,0,0,8.24,191.1,8.23,-6.41,0,568.6
"2023-11-22 04:00:00",13484,-3.775,-55.35,-63.69,45.59,-21.33,-10.8,0,0.198,0,0,4.622,194.1,12.49,-6.587,0,596.7
"2023-11-22 04:30:00",13485,-3.362,-55.89,-64.06,47.38,-21.4,-10.93,0,0.253,0,0,3.113,212.5,11.59,-7.243,0,638.6
"2023-11-22 05:00:00",13486,-4.614,-56.51,-64.27,55.09,-21.43,-11.01,0,0.15,0,0,6.078,186.9,18.82,-7.989,0,625.6
"2023-11-22 05:30:00",13487,-4.636,-56.72,-64.07,59.65,-21.4,-10.97,0,0.152,0,0,6.579,187.6,9.02,-7.728,0,558.3
"2023-11-22 06:00:00",13488,-4.775,-56.7,-64.08,52.02,-21.4,-11,0,0.211,0,0,3.957,198.3,19.22,-7.612,0,641.6
"2023-11-22 06:30:00",13489,-6.185,-57.09,-64.57,61.67,-21.47,-11.2,0,0.218,0,0,4.571,202.8,8.65,-8.47,0,612.8
"2023-11-22 07:00:00",13490,-5.575,-57.8,-64.68,50.87,-21.54,-11.26,0,0.161,0,0,5.663,187.5,10.36,-9,0,569.2
"2023-11-22 07:30:00",13491,-5.833,-58.2,-64.6,43.02,-21.6,-11.3,0,0.203,0,0,2.772,244.8,39.91,-8.77,0,851
"2023-11-22 08:00:00",13492,-6.782,-58.78,-65.19,54.62,-21.74,-11.58,0,0.249,0,0,1.51,65.93,86.9,-9.64,0,883
"2023-11-22 08:30:00",13493,-7.144,-59.88,-65.82,50.53,-21.92,-11.98,0,0.223,0,0,1.751,185.7,37.5,-11,0,673.4
"2023-11-22 09:00:00",13494,-7.56,-60.93,-66.02,55.54,-22.05,-12.17,0,0.148,0,0,2.208,195.9,55.92,-11.67,0,714.9
"2023-11-22 09:30:00",13495,-7.337,-61.53,-66.14,56.86,-22.14,-12.29,0,0.183,0,0,3.571,222.2,10.09,-11.92,0,700
"2023-11-22 10:00:00",13496,-6.916,-61.75,-66.13,76.34,-22.17,-12.27,0.001,0.806,0,0,2.819,163.6,43.36,-11.84,0,666.6
"2023-11-22 10:30:00",13497,-6.907,-61.34,-65.79,73.03,-22.05,-12.01,0.003,3.115,0,0,8.56,185.5,4.801,-11.11,0,546.3
"2023-11-22 11:00:00",13498,-6.268,-60.25,-65.15,72.89,-21.88,-11.61,0.007,7.486,0,0,7.619,174.5,8.66,-9.73,0,542.2
"2023-11-22 11:30:00",13499,-6.267,-59.07,-64.93,74.1,-21.77,-11.43,0.012,12.43,0,0,6.513,172.9,15.04,-9.03,0,549.6
"2023-11-22 12:00:00",13500,-6.124,-58.27,-64.83,76.2,-21.67,-11.3,0.017,16.86,0,0,8.56,185,6.714,-8.67,0,558
"2023-11-22 12:30:00",13501,-5.839,-57.61,-64.65,72.3,-21.57,-11.16,0.021,21.04,0,0,9.07,182.4,5.391,-8.28,0,548
"2023-11-22 13:00:00",13502,-5.434,-57,-64.37,78.52,-21.45,-11,0.025,24.76,0,0,9.11,193.1,7.062,-7.813,0,582
"2023-11-22 13:30:00",13503,-4.696,-56.26,-63.96,74.03,-21.32,-10.87,0.021,20.7,0,0,7.889,189.7,9.52,-7.199,0,585.3
"2023-11-22 14:00:00",13504,-4.479,-55.73,-64.32,77.49,-21.27,-11.03,0.015,14.68,0,0,7.529,184.8,5.913,-6.465,0,544
"2023-11-22 14:30:00",13505,-4.631,-55.02,-64.4,78.2,-21.15,-10.9,0.01,10.29,0,0,8.37,182.3,5.645,-6.049,0,536.1
"2023-11-22 15:00:00",13506,-4.617,-54.39,-64.22,73.89,-21.07,-10.9,0.005,5.506,0,0,8.37,179.2,6.117,-5.876,0,527.3
"2023-11-22 15:30:00",13507,-4.752,-53.8,-63.33,71.33,-20.95,-10.47,0.002,2.158,0,0,8.15,185.3,6.621,-5.871,0,558
"2023-11-22 16:00:00",13508,-5.147,-53.64,-63.14,71.82,-20.94,-10.45,0,0.451,0,0,7.792,188,6.971,-6.093,0,549.6
"2023-11-22 16:30:00",13509,-5.106,-53.87,-63.32,73.69,-20.94,-10.52,0,0.176,0,0,7.579,186.7,6.173,-6.546,0,550.9
"2023-11-22 17:00:00",13510,-4.654,-54.08,-63.13,75.9,-20.87,-10.48,0,0.126,0,0,6.987,181.6,7.203,-6.523,0,546.5
"2023-11-22 17:30:00",13511,-4.417,-53.91,-62.91,78.28,-20.8,-10.42,0,0.119,0,0,8.66,177.7,7.185,-6.202,0,543.8
"2023-11-22 18:00:00",13512,-4.235,-53.49,-62.73,75.45,-20.77,-10.32,0,0.121,0,0,9.46,178.5,8.32,-5.927,0,539
"2023-11-22 18:30:00",13513,-4.131,-53.16,-62.53,76.81,-20.82,-10.25,0,0.13,0,0,8.28,171.4,7.051,-5.646,0,515.5
"2023-11-22 19:00:00",13514,-4.324,-52.85,-62.42,78.14,-20.79,-10.19,0,0.128,0,0,8.85,177.1,7.343,-5.489,0,536.7
"2023-11-22 19:30:00",13515,-4.762,-52.56,-62.41,78.34,-20.74,-10.19,0,0.132,0,0,8.3,178.8,7.666,-5.561,0,536.5
"2023-11-22 20:00:00",13516,-4.612,-52.52,-62.41,77.85,-20.69,-10.15,0,0.134,0,0,8.77,181.9,5.859,-5.666,0,542.4
"2023-11-22 20:30:00",13517,-4.277,-52.54,-62.35,76.92,-20.62,-10.12,0,0.132,0,0,8.23,179.8,7.435,-5.683,0,550.5
"2023-11-22 21:00:00",13518,-4.292,-52.38,-62.23,78.67,-20.56,-10.09,0,0.13,0,0,8.24,171.9,7.741,-5.572,0,532.6
"2023-11-22 21:30:00",13519,-4.153,-52.2,-62.1,80.2,-20.49,-10.05,0,0.132,0,0,7.483,176,7.671,-5.476,0,525.9
"2023-11-22 22:00:00",13520,-4.022,-52,-62.04,77.43,-20.42,-10.01,0,0.132,0,0,7.432,173.8,7.826,-5.425,0,547.5
"2023-11-22 22:30:00",13521,-4.44,-51.95,-62.08,78.79,-20.42,-9.99,0,0.134,0,0,7.068,185.4,5.751,-5.487,0,544.2
"2023-11-22 23:00:00",13522,-4.798,-52.05,-62.21,81.6,-20.41,-10.02,0,0.132,0,0,7.54,188.7,4.886,-5.753,0,549.9
"2023-11-22 23:30:00",13523,-4.778,-52.18,-62.19,79.99,-20.39,-10.02,0,0.121,0,0,8.13,188.4,5.116,-5.818,0,558.8
"2023-11-23 00:00:00",13524,-4.316,-52.14,-61.98,82.7,-20.34,-9.96,0,0.117,0,0,7.655,189,4.541,-5.596,0,553.9
"2023-11-23 00:30:00",13525,-4.234,-51.79,-61.83,82.3,-20.29,-9.91,0,0.128,0,0,7.835,186.9,3.085,-5.349,0,539.5
"2023-11-23 01:00:00",13526,-4.039,-51.39,-61.65,84.6,-20.22,-9.84,0,0.117,0,0,8,184.4,4.498,-5.125,0,542.8
"2023-11-23 01:30:00",13527,-4.071,-50.99,-61.56,83.8,-20.16,-9.81,0,0.128,0,0,8.08,186.6,6.138,-4.985,0,547.2
"2023-11-23 02:00:00",13528,-3.72,-50.77,-61.48,80.8,-20.13,-9.76,0,0.123,0,0,7.167,190.2,5.82,-4.923,0,564.8
"2023-11-23 02:30:00",13529,-3.264,-50.6,-61.23,76.4,-20.06,-9.69,0,0.104,0,0,6.955,193.1,7.811,-4.671,0,576.3
"2023-11-23 03:00:00",13530,-3.312,-50.25,-60.98,79.65,-19.99,-9.62,0,0.092,0,0,5.772,210.8,10.48,-4.34,0,651.1
"2023-11-23 03:30:00",13531,-5.052,-49.81,-61.07,84.8,-19.96,-9.67,0,0.121,0,0,2.496,283.2,51.77,-4.312,0,932
"2023-11-23 04:00:00",13532,-5.901,-50.01,-61.74,87.8,-19.99,-9.77,0,0.126,0,0,1.515,311.6,12.19,-5.274,0,937
"2023-11-23 04:30:00",13533,-5.805,-50.82,-62.05,89.3,-20.09,-9.89,0,0.088,0,0,1.714,341.7,35.62,-5.951,0,959
"2023-11-23 05:00:00",13534,-5.985,-51.58,-62.24,88.9,-20.16,-9.96,0,0.075,0,0,0.883,330.6,20.21,-6.305,0,980
"2023-11-23 05:30:00",13535,-6.098,-52.13,-62.44,89,-20.23,-9.99,0,0.086,0,0,0.308,157.1,40.39,-6.602,0,831
"2023-11-23 06:00:00",13536,-6.146,-52.57,-62.61,90.9,-20.29,-10.06,0,0.106,0,0,1.063,141,20.18,-6.88,0,464.5
"2023-11-23 06:30:00",13537,-6.143,-52.95,-62.76,90.1,-20.34,-10.12,0,0.106,0,0,0.896,167.3,35.48,-7.1,0,735.9
"2023-11-23 07:00:00",13538,-6.032,-53.26,-62.85,90.3,-20.39,-10.16,0,0.073,0,0,0.843,266.6,13.67,-7.255,0,806
"2023-11-23 07:30:00",13539,-6.41,-53.4,-62.86,94.1,-20.43,-10.16,0,0.068,0,0,0.742,136.5,43.43,-7.269,0,925
"2023-11-23 08:00:00",13540,-6.304,-53.45,-62.9,92.3,-20.43,-10.17,0,0.066,0,0,0.505,241.3,42.97,-7.301,0,826
"2023-11-23 08:30:00",13541,-6.358,-53.48,-62.9,96.4,-20.46,-10.16,0,0.084,0,0,1.119,218.7,56.95,-7.287,0,740.9
"2023-11-23 09:00:00",13542,-6.846,-53.39,-62.9,95.7,-20.46,-10.16,0,0.068,0,0,1.885,171.6,18.84,-7.272,0,560.9
